Report Date:,10/7/2015 2:49:24 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,DB-2_10m_monitoring_2015-10-07_14-49-04-965.wsl
Create Date,10/7/2015 2:49:01 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361655
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/8/2015 12:00:00 AM ,     519.000,                        25.055,                        14.523,                        17.633,
7/8/2015 1:00:00 AM  ,     520.000,                        25.028,                        14.472,                        17.614,
7/8/2015 2:00:00 AM  ,     521.000,                        25.042,                        14.523,                        17.624,
7/8/2015 3:00:00 AM  ,     522.000,                        25.038,                        14.523,                        17.621,
7/8/2015 4:00:00 AM  ,     523.000,                        25.035,                        14.472,                        17.619,
7/8/2015 5:00:00 AM  ,     524.000,                        25.038,                        14.523,                        17.621,
7/8/2015 6:00:00 AM  ,     525.000,                        25.032,                        14.523,                        17.617,
7/8/2015 7:00:00 AM  ,     526.000,                        25.038,                        14.523,                        17.621,
7/8/2015 8:00:00 AM  ,     527.000,                        25.048,                        14.472,                        17.628,
7/8/2015 9:00:00 AM  ,     528.000,                        25.058,                        14.523,                        17.635,
7/8/2015 10:00:00 AM ,     529.000,                        25.048,                        14.523,                        17.628,
7/8/2015 11:00:00 AM ,     530.000,                        25.062,                        14.523,                        17.638,
7/8/2015 12:00:00 PM ,     531.000,                        25.045,                        14.523,                        17.626,
7/8/2015 1:00:00 PM  ,     532.000,                        25.061,                        14.472,                        17.638,
7/8/2015 2:00:00 PM  ,     533.000,                        25.038,                        14.523,                        17.621,
7/8/2015 3:00:00 PM  ,     534.000,                        25.028,                        14.472,                        17.614,
7/8/2015 4:00:00 PM  ,     535.000,                        25.005,                        14.523,                        17.598,
7/8/2015 5:00:00 PM  ,     536.000,                        25.035,                        14.523,                        17.619,
7/8/2015 6:00:00 PM  ,     537.000,                        25.042,                        14.523,                        17.624,
7/8/2015 7:00:00 PM  ,     538.000,                        25.055,                        14.523,                        17.633,
7/8/2015 8:00:00 PM  ,     539.000,                        25.052,                        14.523,                        17.631,
7/8/2015 9:00:00 PM  ,     540.000,                        25.072,                        14.523,                        17.645,
7/8/2015 10:00:00 PM ,     541.000,                        25.085,                        14.472,                        17.654,
7/8/2015 11:00:00 PM ,     542.000,                        25.088,                        14.472,                        17.656,
7/9/2015 12:00:00 AM ,     543.000,                        25.075,                        14.472,                        17.647,
7/9/2015 1:00:00 AM  ,     544.000,                        25.078,                        14.523,                        17.649,
7/9/2015 2:00:00 AM  ,     545.000,                        25.068,                        14.472,                        17.642,
7/9/2015 3:00:00 AM  ,     546.000,                        25.091,                        14.523,                        17.659,
7/9/2015 4:00:00 AM  ,     547.000,                        25.082,                        14.523,                        17.652,
7/9/2015 5:00:00 AM  ,     548.000,                        25.085,                        14.523,                        17.654,
7/9/2015 6:00:00 AM  ,     549.000,                        25.065,                        14.523,                        17.640,
7/9/2015 7:00:00 AM  ,     550.000,                        25.091,                        14.523,                        17.659,
7/9/2015 8:00:00 AM  ,     551.000,                        25.095,                        14.523,                        17.661,
7/9/2015 9:00:00 AM  ,     552.000,                        25.108,                        14.523,                        17.670,
7/9/2015 10:00:00 AM ,     553.000,                        25.091,                        14.523,                        17.659,
7/9/2015 11:00:00 AM ,     554.000,                        25.108,                        14.523,                        17.670,
7/9/2015 12:00:00 PM ,     555.000,                        25.078,                        14.523,                        17.649,
7/9/2015 1:00:00 PM  ,     556.000,                        25.082,                        14.523,                        17.652,
7/9/2015 2:00:00 PM  ,     557.000,                        25.078,                        14.472,                        17.649,
7/9/2015 3:00:00 PM  ,     558.000,                        25.082,                        14.523,                        17.652,
7/9/2015 4:00:00 PM  ,     559.000,                        27.146,                        17.909,                        19.105,
7/9/2015 5:00:00 PM  ,     560.000,                        25.237,                        17.658,                        17.761,
7/9/2015 6:00:00 PM  ,     561.000,                        25.139,                        17.357,                        17.692,
7/9/2015 7:00:00 PM  ,     562.000,                        25.107,                        17.055,                        17.670,
7/9/2015 8:00:00 PM  ,     563.000,                        25.096,                        16.803,                        17.662,
7/9/2015 9:00:00 PM  ,     564.000,                        25.127,                        16.551,                        17.684,
7/9/2015 10:00:00 PM ,     565.000,                        25.123,                        16.399,                        17.681,
7/9/2015 11:00:00 PM ,     566.000,                        25.109,                        16.298,                        17.671,
7/10/2015 12:00:00 AM,     567.000,                        25.121,                        16.147,                        17.680,
7/10/2015 1:00:00 AM ,     568.000,                        25.118,                        16.045,                        17.677,
7/10/2015 2:00:00 AM ,     569.000,                        25.107,                        15.944,                        17.670,
7/10/2015 3:00:00 AM ,     570.000,                        25.100,                        15.843,                        17.664,
7/10/2015 4:00:00 AM ,     571.000,                        25.106,                        15.792,                        17.669,
7/10/2015 5:00:00 AM ,     572.000,                        25.109,                        15.742,                        17.671,
7/10/2015 6:00:00 AM ,     573.000,                        25.095,                        15.640,                        17.661,
7/10/2015 7:00:00 AM ,     574.000,                        25.125,                        15.590,                        17.682,
7/10/2015 8:00:00 AM ,     575.000,                        25.121,                        15.539,                        17.680,
7/10/2015 9:00:00 AM ,     576.000,                        25.091,                        15.488,                        17.658,
7/10/2015 10:00:00 AM,     577.000,                        25.094,                        15.438,                        17.660,
7/10/2015 11:00:00 AM,     578.000,                        25.094,                        15.438,                        17.660,
7/10/2015 12:00:00 PM,     579.000,                        25.100,                        15.387,                        17.665,
7/10/2015 1:00:00 PM ,     580.000,                        25.090,                        15.336,                        17.658,
7/10/2015 2:00:00 PM ,     581.000,                        25.109,                        15.285,                        17.671,
7/10/2015 3:00:00 PM ,     582.000,                        25.086,                        15.285,                        17.655,
7/10/2015 4:00:00 PM ,     583.000,                        26.025,                        15.285,                        18.316,
7/10/2015 5:00:00 PM ,     584.000,                        26.001,                        15.235,                        18.299,
7/10/2015 6:00:00 PM ,     585.000,                        26.011,                        15.184,                        18.306,
7/10/2015 7:00:00 PM ,     586.000,                        25.994,                        15.184,                        18.294,
7/10/2015 8:00:00 PM ,     587.000,                        26.017,                        15.133,                        18.310,
7/10/2015 9:00:00 PM ,     588.000,                        26.004,                        15.133,                        18.301,
7/10/2015 10:00:00 PM,     589.000,                        26.017,                        15.082,                        18.310,
7/10/2015 11:00:00 PM,     590.000,                        26.014,                        15.082,                        18.308,
7/11/2015 12:00:00 AM,     591.000,                        26.497,                        17.055,                        18.648,
7/11/2015 1:00:00 AM ,     592.000,                        26.089,                        17.105,                        18.361,
7/11/2015 2:00:00 AM ,     593.000,                        26.058,                        16.803,                        18.339,
7/11/2015 3:00:00 AM ,     594.000,                        26.033,                        16.551,                        18.321,
7/11/2015 4:00:00 AM ,     595.000,                        25.998,                        16.349,                        18.297,
7/11/2015 5:00:00 AM ,     596.000,                        26.004,                        16.197,                        18.301,
7/11/2015 6:00:00 AM ,     597.000,                        25.984,                        16.096,                        18.287,
7/11/2015 7:00:00 AM ,     598.000,                        26.009,                        15.995,                        18.305,
7/11/2015 8:00:00 AM ,     599.000,                        26.012,                        15.894,                        18.307,
7/11/2015 9:00:00 AM ,     600.000,                        26.012,                        15.792,                        18.306,
7/11/2015 10:00:00 AM,     601.000,                        26.018,                        15.742,                        18.311,
7/11/2015 11:00:00 AM,     602.000,                        26.037,                        15.691,                        18.324,
7/11/2015 12:00:00 PM,     603.000,                        26.004,                        15.640,                        18.301,
7/11/2015 1:00:00 PM ,     604.000,                        25.990,                        15.590,                        18.291,
7/11/2015 2:00:00 PM ,     605.000,                        28.335,                        17.658,                        19.942,
7/11/2015 3:00:00 PM ,     606.000,                        26.187,                        17.307,                        18.430,
7/11/2015 4:00:00 PM ,     607.000,                        26.046,                        17.055,                        18.331,
7/11/2015 5:00:00 PM ,     608.000,                        25.992,                        16.904,                        18.292,
7/11/2015 6:00:00 PM ,     609.000,                        25.981,                        16.702,                        18.285,
7/11/2015 7:00:00 PM ,     610.000,                        25.973,                        16.551,                        18.279,
7/11/2015 8:00:00 PM ,     611.000,                        25.972,                        16.399,                        18.279,
7/11/2015 9:00:00 PM ,     612.000,                        25.965,                        16.298,                        18.273,
7/11/2015 10:00:00 PM,     613.000,                        25.984,                        16.147,                        18.287,
7/11/2015 11:00:00 PM,     614.000,                        25.951,                        16.147,                        18.263,
7/12/2015 12:00:00 AM,     615.000,                        25.963,                        15.995,                        18.272,
7/12/2015 1:00:00 AM ,     616.000,                        25.953,                        15.995,                        18.265,
7/12/2015 2:00:00 AM ,     617.000,                        25.956,                        15.894,                        18.267,
7/12/2015 3:00:00 AM ,     618.000,                        25.916,                        15.843,                        18.239,
7/12/2015 4:00:00 AM ,     619.000,                        25.945,                        15.792,                        18.260,
7/12/2015 5:00:00 AM ,     620.000,                        25.905,                        15.742,                        18.231,
7/12/2015 6:00:00 AM ,     621.000,                        25.905,                        15.691,                        18.231,
7/12/2015 7:00:00 AM ,     622.000,                        25.894,                        15.640,                        18.224,
7/12/2015 8:00:00 AM ,     623.000,                        25.871,                        15.640,                        18.208,
7/12/2015 9:00:00 AM ,     624.000,                        25.867,                        15.539,                        18.205,
7/12/2015 10:00:00 AM,     625.000,                        25.867,                        15.539,                        18.205,
7/12/2015 11:00:00 AM,     626.000,                        25.854,                        15.539,                        18.195,
7/12/2015 12:00:00 PM,     627.000,                        25.854,                        15.488,                        18.195,
7/12/2015 1:00:00 PM ,     628.000,                        25.830,                        15.438,                        18.179,
7/12/2015 2:00:00 PM ,     629.000,                        25.807,                        15.438,                        18.162,
7/12/2015 3:00:00 PM ,     630.000,                        25.803,                        15.387,                        18.160,
7/12/2015 4:00:00 PM ,     631.000,                        25.793,                        15.387,                        18.153,
7/12/2015 5:00:00 PM ,     632.000,                        25.793,                        15.336,                        18.152,
7/12/2015 6:00:00 PM ,     633.000,                        25.776,                        15.336,                        18.141,
7/12/2015 7:00:00 PM ,     634.000,                        25.733,                        15.336,                        18.110,
7/12/2015 8:00:00 PM ,     635.000,                        25.770,                        15.285,                        18.136,
7/12/2015 9:00:00 PM ,     636.000,                        25.750,                        15.285,                        18.122,
7/12/2015 10:00:00 PM,     637.000,                        25.750,                        15.285,                        18.122,
7/12/2015 11:00:00 PM,     638.000,                        25.773,                        15.235,                        18.138,
7/13/2015 12:00:00 AM,     639.000,                        25.753,                        15.235,                        18.124,
7/13/2015 1:00:00 AM ,     640.000,                        25.736,                        15.235,                        18.112,
7/13/2015 2:00:00 AM ,     641.000,                        25.763,                        15.235,                        18.131,
7/13/2015 3:00:00 AM ,     642.000,                        25.779,                        15.184,                        18.142,
7/13/2015 4:00:00 AM ,     643.000,                        25.756,                        15.184,                        18.126,
7/13/2015 5:00:00 AM ,     644.000,                        25.772,                        15.184,                        18.138,
7/13/2015 6:00:00 AM ,     645.000,                        25.785,                        15.133,                        18.147,
7/13/2015 7:00:00 AM ,     646.000,                        25.782,                        15.133,                        18.145,
7/13/2015 8:00:00 AM ,     647.000,                        25.795,                        15.133,                        18.154,
7/13/2015 9:00:00 AM ,     648.000,                        25.775,                        15.133,                        18.140,
7/13/2015 10:00:00 AM,     649.000,                        25.798,                        15.082,                        18.156,
7/13/2015 11:00:00 AM,     650.000,                        25.811,                        15.082,                        18.165,
7/13/2015 12:00:00 PM,     651.000,                        25.825,                        15.082,                        18.175,
7/13/2015 1:00:00 PM ,     652.000,                        25.838,                        15.082,                        18.184,
7/13/2015 2:00:00 PM ,     653.000,                        25.858,                        15.082,                        18.198,
7/13/2015 3:00:00 PM ,     654.000,                        25.844,                        15.031,                        18.188,
7/13/2015 4:00:00 PM ,     655.000,                        25.854,                        15.031,                        18.195,
7/13/2015 5:00:00 PM ,     656.000,                        25.877,                        15.031,                        18.212,
7/13/2015 6:00:00 PM ,     657.000,                        25.884,                        15.082,                        18.217,
7/13/2015 7:00:00 PM ,     658.000,                        25.894,                        15.031,                        18.223,
7/13/2015 8:00:00 PM ,     659.000,                        25.884,                        15.031,                        18.216,
7/13/2015 9:00:00 PM ,     660.000,                        25.914,                        15.031,                        18.237,
7/13/2015 10:00:00 PM,     661.000,                        25.917,                        14.981,                        18.240,
7/13/2015 11:00:00 PM,     662.000,                        25.940,                        14.981,                        18.256,
7/14/2015 12:00:00 AM,     663.000,                        25.930,                        14.981,                        18.249,
7/14/2015 1:00:00 AM ,     664.000,                        25.927,                        14.981,                        18.247,
7/14/2015 2:00:00 AM ,     665.000,                        25.940,                        14.981,                        18.256,
7/14/2015 3:00:00 AM ,     666.000,                        25.953,                        14.981,                        18.265,
7/14/2015 4:00:00 AM ,     667.000,                        25.963,                        14.981,                        18.272,
7/14/2015 5:00:00 AM ,     668.000,                        25.966,                        14.930,                        18.274,
7/14/2015 6:00:00 AM ,     669.000,                        25.967,                        14.981,                        18.275,
7/14/2015 7:00:00 AM ,     670.000,                        25.976,                        14.930,                        18.281,
7/14/2015 8:00:00 AM ,     671.000,                        25.980,                        14.930,                        18.284,
7/14/2015 9:00:00 AM ,     672.000,                        25.966,                        14.930,                        18.274,
7/14/2015 10:00:00 AM,     673.000,                        25.960,                        14.930,                        18.270,
7/14/2015 11:00:00 AM,     674.000,                        26.919,                        15.031,                        18.945,
7/14/2015 12:00:00 PM,     675.000,                        26.034,                        16.753,                        18.322,
7/14/2015 1:00:00 PM ,     676.000,                        26.061,                        16.803,                        18.341,
7/14/2015 2:00:00 PM ,     677.000,                        28.223,                        17.759,                        19.863,
7/14/2015 3:00:00 PM ,     678.000,                        28.261,                        23.019,                        19.890,
7/14/2015 4:00:00 PM ,     679.000,                        28.217,                        24.973,                        19.859,
7/14/2015 5:00:00 PM ,     680.000,                        26.308,                        22.970,                        18.515,
7/14/2015 6:00:00 PM ,     681.000,                        27.069,                        22.429,                        19.050,
7/14/2015 7:00:00 PM ,     682.000,                        26.097,                        21.542,                        18.366,
7/14/2015 8:00:00 PM ,     683.000,                        26.042,                        21.147,                        18.327,
7/14/2015 9:00:00 PM ,     684.000,                        26.042,                        20.702,                        18.328,
7/14/2015 10:00:00 PM,     685.000,                        26.268,                        20.156,                        18.487,
7/14/2015 11:00:00 PM,     686.000,                        28.015,                        18.911,                        19.716,
7/15/2015 12:00:00 AM,     687.000,                        28.195,                        18.961,                        19.843,
7/15/2015 1:00:00 AM ,     688.000,                        26.535,                        18.811,                        18.675,
7/15/2015 2:00:00 AM ,     689.000,                        26.150,                        18.811,                        18.404,
7/15/2015 3:00:00 AM ,     690.000,                        26.060,                        18.761,                        18.340,
7/15/2015 4:00:00 AM ,     691.000,                        26.046,                        18.611,                        18.330,
7/15/2015 5:00:00 AM ,     692.000,                        27.916,                        18.461,                        19.647,
7/15/2015 6:00:00 AM ,     693.000,                        26.402,                        18.310,                        18.581,
7/15/2015 7:00:00 AM ,     694.000,                        26.121,                        18.411,                        18.383,
7/15/2015 8:00:00 AM ,     695.000,                        26.101,                        18.361,                        18.369,
7/15/2015 9:00:00 AM ,     696.000,                        26.070,                        18.210,                        18.347,
7/15/2015 10:00:00 AM,     697.000,                        26.884,                        18.861,                        18.920,
7/15/2015 11:00:00 AM,     698.000,                        27.703,                        20.305,                        19.496,
7/15/2015 12:00:00 PM,     699.000,                        28.211,                        25.459,                        19.854,
7/15/2015 1:00:00 PM ,     700.000,                        28.172,                        24.632,                        19.827,
7/15/2015 2:00:00 PM ,     701.000,                        28.213,                        26.331,                        19.855,
7/15/2015 3:00:00 PM ,     702.000,                        28.230,                        26.960,                        19.868,
7/15/2015 4:00:00 PM ,     703.000,                        26.386,                        26.525,                        18.570,
7/15/2015 5:00:00 PM ,     704.000,                        26.176,                        25.750,                        18.422,
7/15/2015 6:00:00 PM ,     705.000,                        26.118,                        25.070,                        18.381,
7/15/2015 7:00:00 PM ,     706.000,                        26.102,                        24.584,                        18.370,
7/15/2015 8:00:00 PM ,     707.000,                        26.103,                        24.096,                        18.370,
7/15/2015 9:00:00 PM ,     708.000,                        26.090,                        23.705,                        18.362,
7/15/2015 10:00:00 PM,     709.000,                        26.094,                        23.264,                        18.365,
7/15/2015 11:00:00 PM,     710.000,                        26.112,                        22.921,                        18.377,
7/16/2015 12:00:00 AM,     711.000,                        26.100,                        22.577,                        18.369,
7/16/2015 1:00:00 AM ,     712.000,                        26.102,                        22.331,                        18.370,
7/16/2015 2:00:00 AM ,     713.000,                        26.107,                        22.036,                        18.373,
7/16/2015 3:00:00 AM ,     714.000,                        26.108,                        21.740,                        18.374,
7/16/2015 4:00:00 AM ,     715.000,                        26.094,                        21.542,                        18.364,
7/16/2015 5:00:00 AM ,     716.000,                        26.073,                        21.345,                        18.349,
7/16/2015 6:00:00 AM ,     717.000,                        26.114,                        21.098,                        18.379,
7/16/2015 7:00:00 AM ,     718.000,                        26.077,                        20.949,                        18.352,
7/16/2015 8:00:00 AM ,     719.000,                        26.102,                        20.751,                        18.370,
7/16/2015 9:00:00 AM ,     720.000,                        26.084,                        20.553,                        18.358,
7/16/2015 10:00:00 AM,     721.000,                        26.080,                        20.404,                        18.355,
7/16/2015 11:00:00 AM,     722.000,                        26.060,                        20.305,                        18.340,
7/16/2015 12:00:00 PM,     723.000,                        26.072,                        20.106,                        18.349,
7/16/2015 1:00:00 PM ,     724.000,                        26.028,                        20.007,                        18.318,
7/16/2015 2:00:00 PM ,     725.000,                        26.051,                        19.907,                        18.334,
7/16/2015 3:00:00 PM ,     726.000,                        26.040,                        19.758,                        18.326,
7/16/2015 4:00:00 PM ,     727.000,                        26.026,                        19.659,                        18.316,
7/16/2015 5:00:00 PM ,     728.000,                        26.035,                        19.559,                        18.323,
7/16/2015 6:00:00 PM ,     729.000,                        26.041,                        19.410,                        18.327,
7/16/2015 7:00:00 PM ,     730.000,                        26.024,                        19.310,                        18.315,
7/16/2015 8:00:00 PM ,     731.000,                        26.050,                        19.260,                        18.333,
7/16/2015 9:00:00 PM ,     732.000,                        26.043,                        19.160,                        18.328,
7/16/2015 10:00:00 PM,     733.000,                        26.059,                        19.060,                        18.339,
7/16/2015 11:00:00 PM,     734.000,                        26.058,                        18.961,                        18.339,
7/17/2015 12:00:00 AM,     735.000,                        26.058,                        18.911,                        18.339,
7/17/2015 1:00:00 AM ,     736.000,                        26.031,                        18.861,                        18.320,
7/17/2015 2:00:00 AM ,     737.000,                        26.017,                        18.711,                        18.310,
7/17/2015 3:00:00 AM ,     738.000,                        26.033,                        18.661,                        18.321,
7/17/2015 4:00:00 AM ,     739.000,                        26.039,                        18.611,                        18.326,
7/17/2015 5:00:00 AM ,     740.000,                        26.046,                        18.561,                        18.330,
7/17/2015 6:00:00 AM ,     741.000,                        26.049,                        18.511,                        18.332,
7/17/2015 7:00:00 AM ,     742.000,                        26.024,                        18.361,                        18.315,
7/17/2015 8:00:00 AM ,     743.000,                        26.028,                        18.361,                        18.318,
7/17/2015 9:00:00 AM ,     744.000,                        26.037,                        18.310,                        18.324,
7/17/2015 10:00:00 AM,     745.000,                        26.030,                        18.260,                        18.319,
7/17/2015 11:00:00 AM,     746.000,                        26.020,                        18.210,                        18.312,
7/17/2015 12:00:00 PM,     747.000,                        26.003,                        18.110,                        18.300,
7/17/2015 1:00:00 PM ,     748.000,                        26.013,                        18.060,                        18.307,
7/17/2015 2:00:00 PM ,     749.000,                        25.992,                        18.010,                        18.293,
7/17/2015 3:00:00 PM ,     750.000,                        26.410,                        22.282,                        18.587,
7/17/2015 4:00:00 PM ,     751.000,                        28.272,                        23.656,                        19.897,
7/17/2015 5:00:00 PM ,     752.000,                        26.778,                        24.340,                        18.846,
7/17/2015 6:00:00 PM ,     753.000,                        26.318,                        21.839,                        18.522,
7/17/2015 7:00:00 PM ,     754.000,                        26.132,                        21.839,                        18.391,
7/17/2015 8:00:00 PM ,     755.000,                        26.067,                        21.542,                        18.345,
7/17/2015 9:00:00 PM ,     756.000,                        26.079,                        21.246,                        18.354,
7/17/2015 10:00:00 PM,     757.000,                        26.061,                        20.999,                        18.341,
7/17/2015 11:00:00 PM,     758.000,                        26.036,                        20.801,                        18.324,
7/18/2015 12:00:00 AM,     759.000,                        26.058,                        20.602,                        18.339,
7/18/2015 1:00:00 AM ,     760.000,                        26.044,                        20.404,                        18.329,
7/18/2015 2:00:00 AM ,     761.000,                        26.059,                        20.255,                        18.340,
7/18/2015 3:00:00 AM ,     762.000,                        26.042,                        20.057,                        18.327,
7/18/2015 4:00:00 AM ,     763.000,                        26.051,                        19.907,                        18.334,
7/18/2015 5:00:00 AM ,     764.000,                        26.050,                        19.808,                        18.333,
7/18/2015 6:00:00 AM ,     765.000,                        26.066,                        19.659,                        18.344,
7/18/2015 7:00:00 AM ,     766.000,                        26.045,                        19.509,                        18.330,
7/18/2015 8:00:00 AM ,     767.000,                        26.051,                        19.410,                        18.334,
7/18/2015 9:00:00 AM ,     768.000,                        26.060,                        19.310,                        18.340,
7/18/2015 10:00:00 AM,     769.000,                        26.050,                        19.210,                        18.333,
7/18/2015 11:00:00 AM,     770.000,                        26.039,                        19.110,                        18.326,
7/18/2015 12:00:00 PM,     771.000,                        26.058,                        19.010,                        18.339,
7/18/2015 1:00:00 PM ,     772.000,                        26.051,                        18.911,                        18.334,
7/18/2015 2:00:00 PM ,     773.000,                        26.055,                        18.961,                        18.337,
7/18/2015 3:00:00 PM ,     774.000,                        26.044,                        18.911,                        18.329,
7/18/2015 4:00:00 PM ,     775.000,                        26.050,                        18.811,                        18.334,
7/18/2015 5:00:00 PM ,     776.000,                        26.047,                        18.761,                        18.331,
7/18/2015 6:00:00 PM ,     777.000,                        26.049,                        18.661,                        18.333,
7/18/2015 7:00:00 PM ,     778.000,                        26.056,                        18.611,                        18.337,
7/18/2015 8:00:00 PM ,     779.000,                        26.078,                        18.511,                        18.353,
7/18/2015 9:00:00 PM ,     780.000,                        26.061,                        18.461,                        18.341,
7/18/2015 10:00:00 PM,     781.000,                        26.084,                        18.411,                        18.358,
7/18/2015 11:00:00 PM,     782.000,                        26.067,                        18.310,                        18.345,
7/19/2015 12:00:00 AM,     783.000,                        26.064,                        18.310,                        18.343,
7/19/2015 1:00:00 AM ,     784.000,                        26.047,                        18.210,                        18.331,
7/19/2015 2:00:00 AM ,     785.000,                        26.060,                        18.160,                        18.340,
7/19/2015 3:00:00 AM ,     786.000,                        26.056,                        18.110,                        18.338,
7/19/2015 4:00:00 AM ,     787.000,                        26.063,                        18.110,                        18.342,
7/19/2015 5:00:00 AM ,     788.000,                        26.066,                        18.060,                        18.344,
7/19/2015 6:00:00 AM ,     789.000,                        26.072,                        17.960,                        18.349,
7/19/2015 7:00:00 AM ,     790.000,                        26.088,                        17.909,                        18.360,
7/19/2015 8:00:00 AM ,     791.000,                        26.084,                        17.859,                        18.357,
7/19/2015 9:00:00 AM ,     792.000,                        26.087,                        17.809,                        18.360,
7/19/2015 10:00:00 AM,     793.000,                        26.087,                        17.759,                        18.359,
7/19/2015 11:00:00 AM,     794.000,                        26.077,                        17.759,                        18.352,
7/19/2015 12:00:00 PM,     795.000,                        26.063,                        17.709,                        18.343,
7/19/2015 1:00:00 PM ,     796.000,                        26.047,                        17.709,                        18.331,
7/19/2015 2:00:00 PM ,     797.000,                        26.066,                        17.608,                        18.345,
7/19/2015 3:00:00 PM ,     798.000,                        26.053,                        17.608,                        18.335,
7/19/2015 4:00:00 PM ,     799.000,                        26.056,                        17.608,                        18.338,
7/19/2015 5:00:00 PM ,     800.000,                        26.066,                        17.608,                        18.345,
7/19/2015 6:00:00 PM ,     801.000,                        26.056,                        17.558,                        18.337,
7/19/2015 7:00:00 PM ,     802.000,                        26.062,                        17.508,                        18.342,
7/19/2015 8:00:00 PM ,     803.000,                        26.065,                        17.458,                        18.344,
7/19/2015 9:00:00 PM ,     804.000,                        26.085,                        17.407,                        18.358,
7/19/2015 10:00:00 PM,     805.000,                        26.091,                        17.357,                        18.362,
7/19/2015 11:00:00 PM,     806.000,                        26.078,                        17.357,                        18.353,
7/20/2015 12:00:00 AM,     807.000,                        26.087,                        17.307,                        18.360,
7/20/2015 1:00:00 AM ,     808.000,                        26.084,                        17.307,                        18.357,
7/20/2015 2:00:00 AM ,     809.000,                        26.058,                        17.307,                        18.339,
7/20/2015 3:00:00 AM ,     810.000,                        26.080,                        17.206,                        18.355,
7/20/2015 4:00:00 AM ,     811.000,                        26.061,                        17.307,                        18.341,
7/20/2015 5:00:00 AM ,     812.000,                        26.067,                        17.256,                        18.345,
7/20/2015 6:00:00 AM ,     813.000,                        26.063,                        17.105,                        18.342,
7/20/2015 7:00:00 AM ,     814.000,                        26.056,                        17.055,                        18.338,
7/20/2015 8:00:00 AM ,     815.000,                        26.070,                        17.105,                        18.347,
7/20/2015 9:00:00 AM ,     816.000,                        26.053,                        17.105,                        18.335,
7/20/2015 10:00:00 AM,     817.000,                        26.042,                        17.005,                        18.328,
7/20/2015 11:00:00 AM,     818.000,                        26.046,                        17.105,                        18.331,
7/20/2015 12:00:00 PM,     819.000,                        26.045,                        16.904,                        18.330,
7/20/2015 1:00:00 PM ,     820.000,                        26.038,                        16.853,                        18.325,
7/20/2015 2:00:00 PM ,     821.000,                        26.039,                        17.055,                        18.326,
7/20/2015 3:00:00 PM ,     822.000,                        26.035,                        16.803,                        18.322,
7/20/2015 4:00:00 PM ,     823.000,                        26.015,                        16.803,                        18.308,
7/20/2015 5:00:00 PM ,     824.000,                        26.035,                        16.954,                        18.323,
7/20/2015 6:00:00 PM ,     825.000,                        26.026,                        17.005,                        18.316,
7/20/2015 7:00:00 PM ,     826.000,                        26.045,                        16.904,                        18.330,
7/20/2015 8:00:00 PM ,     827.000,                        26.032,                        16.853,                        18.320,
7/20/2015 9:00:00 PM ,     828.000,                        26.041,                        16.803,                        18.327,
7/20/2015 10:00:00 PM,     829.000,                        26.028,                        16.753,                        18.318,
7/20/2015 11:00:00 PM,     830.000,                        26.038,                        16.853,                        18.325,
7/21/2015 12:00:00 AM,     831.000,                        26.022,                        16.904,                        18.314,
7/21/2015 1:00:00 AM ,     832.000,                        26.041,                        16.702,                        18.327,
7/21/2015 2:00:00 AM ,     833.000,                        26.027,                        16.601,                        18.317,
7/21/2015 3:00:00 AM ,     834.000,                        26.038,                        16.753,                        18.325,
7/21/2015 4:00:00 AM ,     835.000,                        26.021,                        16.753,                        18.313,
7/21/2015 5:00:00 AM ,     836.000,                        26.024,                        16.652,                        18.315,
7/21/2015 6:00:00 AM ,     837.000,                        26.024,                        16.652,                        18.315,
7/21/2015 7:00:00 AM ,     838.000,                        26.040,                        16.601,                        18.326,
7/21/2015 8:00:00 AM ,     839.000,                        26.044,                        16.702,                        18.329,
7/21/2015 9:00:00 AM ,     840.000,                        26.050,                        16.652,                        18.333,
7/21/2015 10:00:00 AM,     841.000,                        26.033,                        16.500,                        18.321,
7/21/2015 11:00:00 AM,     842.000,                        26.046,                        16.551,                        18.331,
7/21/2015 12:00:00 PM,     843.000,                        26.050,                        16.652,                        18.333,
7/21/2015 1:00:00 PM ,     844.000,                        26.059,                        16.500,                        18.340,
7/21/2015 2:00:00 PM ,     845.000,                        26.016,                        16.500,                        18.309,
7/21/2015 3:00:00 PM ,     846.000,                        26.805,                        16.500,                        18.865,
7/21/2015 4:00:00 PM ,     847.000,                        26.887,                        18.411,                        18.923,
7/21/2015 5:00:00 PM ,     848.000,                        26.898,                        18.461,                        18.930,
7/21/2015 6:00:00 PM ,     849.000,                        26.605,                        18.310,                        18.724,
7/21/2015 7:00:00 PM ,     850.000,                        26.153,                        18.210,                        18.406,
7/21/2015 8:00:00 PM ,     851.000,                        26.095,                        18.060,                        18.365,
7/21/2015 9:00:00 PM ,     852.000,                        26.969,                        18.260,                        18.980,
7/21/2015 10:00:00 PM,     853.000,                        26.379,                        17.809,                        18.565,
7/21/2015 11:00:00 PM,     854.000,                        26.246,                        17.658,                        18.471,
7/22/2015 12:00:00 AM,     855.000,                        26.153,                        17.759,                        18.406,
