Report Date:,10/7/2015 2:25:59 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-2_10m_monitoring_2015-10-07_14-25-44-997.wsl
Create Date,10/7/2015 2:25:42 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361494
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/14/2015 9:00:00 AM ,     672.000,                        25.070,                        14.197,                        17.644,
7/14/2015 10:00:00 AM,     673.000,                        25.082,                        14.197,                        17.652,
7/14/2015 11:00:00 AM,     674.000,                        26.019,                        14.197,                        18.312,
7/14/2015 12:00:00 PM,     675.000,                        25.079,                        14.811,                        17.650,
7/14/2015 1:00:00 PM ,     676.000,                        25.059,                        14.657,                        17.636,
7/14/2015 2:00:00 PM ,     677.000,                        17.470,                        15.829,                        12.295,
7/14/2015 3:00:00 PM ,     678.000,                        19.725,                        21.796,                        13.882,
7/14/2015 4:00:00 PM ,     679.000,                        19.713,                        24.405,                        13.874,
7/14/2015 5:00:00 PM ,     680.000,                        25.084,                        22.784,                        17.653,
7/14/2015 6:00:00 PM ,     681.000,                        25.263,                        21.549,                        17.779,
7/14/2015 7:00:00 PM ,     682.000,                        25.146,                        20.357,                        17.697,
7/14/2015 8:00:00 PM ,     683.000,                        25.128,                        19.708,                        17.684,
7/14/2015 9:00:00 PM ,     684.000,                        25.126,                        19.208,                        17.683,
7/14/2015 10:00:00 PM,     685.000,                        24.997,                        18.908,                        17.592,
7/14/2015 11:00:00 PM,     686.000,                        14.973,                        18.958,                        10.538,
7/15/2015 12:00:00 AM,     687.000,                        17.253,                        18.707,                        12.142,
7/15/2015 1:00:00 AM ,     688.000,                        24.989,                        18.857,                        17.586,
7/15/2015 2:00:00 AM ,     689.000,                        25.124,                        18.406,                        17.681,
7/15/2015 3:00:00 AM ,     690.000,                        25.119,                        18.054,                        17.678,
7/15/2015 4:00:00 AM ,     691.000,                        25.118,                        17.752,                        17.677,
7/15/2015 5:00:00 AM ,     692.000,                        14.574,                        17.550,                        10.257,
7/15/2015 6:00:00 AM ,     693.000,                        25.305,                        18.657,                        17.809,
7/15/2015 7:00:00 AM ,     694.000,                        25.167,                        18.104,                        17.712,
7/15/2015 8:00:00 AM ,     695.000,                        25.158,                        17.853,                        17.706,
7/15/2015 9:00:00 AM ,     696.000,                        25.129,                        17.550,                        17.685,
7/15/2015 10:00:00 AM,     697.000,                        26.067,                        17.701,                        18.345,
7/15/2015 11:00:00 AM,     698.000,                        26.872,                        18.908,                        18.912,
7/15/2015 12:00:00 PM,     699.000,                        20.555,                        26.160,                        14.466,
7/15/2015 1:00:00 PM ,     700.000,                        21.000,                        22.834,                        14.779,
7/15/2015 2:00:00 PM ,     701.000,                        21.044,                        25.771,                        14.810,
7/15/2015 3:00:00 PM ,     702.000,                        21.070,                        26.306,                        14.829,
7/15/2015 4:00:00 PM ,     703.000,                        25.196,                        25.430,                        17.732,
7/15/2015 5:00:00 PM ,     704.000,                        25.213,                        23.817,                        17.744,
7/15/2015 6:00:00 PM ,     705.000,                        25.188,                        22.834,                        17.727,
7/15/2015 7:00:00 PM ,     706.000,                        25.204,                        21.945,                        17.738,
7/15/2015 8:00:00 PM ,     707.000,                        25.198,                        21.251,                        17.733,
7/15/2015 9:00:00 PM ,     708.000,                        25.200,                        20.705,                        17.735,
7/15/2015 10:00:00 PM,     709.000,                        25.202,                        20.257,                        17.736,
7/15/2015 11:00:00 PM,     710.000,                        25.173,                        19.908,                        17.716,
7/16/2015 12:00:00 AM,     711.000,                        25.175,                        19.558,                        17.718,
7/16/2015 1:00:00 AM ,     712.000,                        25.130,                        19.258,                        17.686,
7/16/2015 2:00:00 AM ,     713.000,                        25.170,                        19.008,                        17.714,
7/16/2015 3:00:00 AM ,     714.000,                        25.169,                        18.757,                        17.713,
7/16/2015 4:00:00 AM ,     715.000,                        25.168,                        18.556,                        17.713,
7/16/2015 5:00:00 AM ,     716.000,                        25.167,                        18.356,                        17.712,
7/16/2015 6:00:00 AM ,     717.000,                        25.159,                        18.205,                        17.706,
7/16/2015 7:00:00 AM ,     718.000,                        25.183,                        18.054,                        17.723,
7/16/2015 8:00:00 AM ,     719.000,                        25.166,                        17.903,                        17.711,
7/16/2015 9:00:00 AM ,     720.000,                        25.154,                        17.752,                        17.703,
7/16/2015 10:00:00 AM,     721.000,                        25.145,                        17.601,                        17.697,
7/16/2015 11:00:00 AM,     722.000,                        25.125,                        17.500,                        17.682,
7/16/2015 12:00:00 PM,     723.000,                        25.097,                        17.399,                        17.662,
7/16/2015 1:00:00 PM ,     724.000,                        25.104,                        17.247,                        17.668,
7/16/2015 2:00:00 PM ,     725.000,                        25.092,                        17.197,                        17.659,
7/16/2015 3:00:00 PM ,     726.000,                        25.092,                        17.045,                        17.659,
7/16/2015 4:00:00 PM ,     727.000,                        25.116,                        16.995,                        17.676,
7/16/2015 5:00:00 PM ,     728.000,                        25.123,                        16.894,                        17.681,
7/16/2015 6:00:00 PM ,     729.000,                        25.139,                        16.843,                        17.692,
7/16/2015 7:00:00 PM ,     730.000,                        25.135,                        16.742,                        17.689,
7/16/2015 8:00:00 PM ,     731.000,                        25.147,                        16.691,                        17.698,
7/16/2015 9:00:00 PM ,     732.000,                        25.143,                        16.590,                        17.695,
7/16/2015 10:00:00 PM,     733.000,                        25.147,                        16.539,                        17.698,
7/16/2015 11:00:00 PM,     734.000,                        25.135,                        16.489,                        17.689,
7/17/2015 12:00:00 AM,     735.000,                        25.138,                        16.438,                        17.692,
7/17/2015 1:00:00 AM ,     736.000,                        25.118,                        16.337,                        17.677,
7/17/2015 2:00:00 AM ,     737.000,                        25.106,                        16.337,                        17.669,
7/17/2015 3:00:00 AM ,     738.000,                        25.102,                        16.185,                        17.666,
7/17/2015 4:00:00 AM ,     739.000,                        25.110,                        16.185,                        17.672,
7/17/2015 5:00:00 AM ,     740.000,                        25.118,                        16.134,                        17.677,
7/17/2015 6:00:00 AM ,     741.000,                        25.138,                        16.083,                        17.691,
7/17/2015 7:00:00 AM ,     742.000,                        25.113,                        16.032,                        17.674,
7/17/2015 8:00:00 AM ,     743.000,                        25.113,                        16.032,                        17.674,
7/17/2015 9:00:00 AM ,     744.000,                        25.097,                        16.032,                        17.663,
7/17/2015 10:00:00 AM,     745.000,                        25.097,                        15.931,                        17.663,
7/17/2015 11:00:00 AM,     746.000,                        25.053,                        15.931,                        17.632,
7/17/2015 12:00:00 PM,     747.000,                        25.077,                        15.880,                        17.649,
7/17/2015 1:00:00 PM ,     748.000,                        25.085,                        15.880,                        17.654,
7/17/2015 2:00:00 PM ,     749.000,                        25.069,                        15.829,                        17.643,
7/17/2015 3:00:00 PM ,     750.000,                        24.941,                        21.102,                        17.552,
7/17/2015 4:00:00 PM ,     751.000,                        19.636,                        23.080,                        13.820,
7/17/2015 5:00:00 PM ,     752.000,                        24.775,                        23.817,                        17.436,
7/17/2015 6:00:00 PM ,     753.000,                        25.202,                        22.390,                        17.737,
7/17/2015 7:00:00 PM ,     754.000,                        25.167,                        21.598,                        17.712,
7/17/2015 8:00:00 PM ,     755.000,                        25.164,                        20.804,                        17.710,
7/17/2015 9:00:00 PM ,     756.000,                        25.150,                        20.257,                        17.700,
7/17/2015 10:00:00 PM,     757.000,                        25.128,                        19.758,                        17.684,
7/17/2015 11:00:00 PM,     758.000,                        25.135,                        19.408,                        17.689,
7/18/2015 12:00:00 AM,     759.000,                        25.114,                        19.058,                        17.674,
7/18/2015 1:00:00 AM ,     760.000,                        25.121,                        18.757,                        17.679,
7/18/2015 2:00:00 AM ,     761.000,                        25.104,                        18.506,                        17.667,
7/18/2015 3:00:00 AM ,     762.000,                        25.123,                        18.305,                        17.681,
7/18/2015 4:00:00 AM ,     763.000,                        25.127,                        18.104,                        17.683,
7/18/2015 5:00:00 AM ,     764.000,                        25.150,                        17.903,                        17.700,
7/18/2015 6:00:00 AM ,     765.000,                        25.138,                        17.752,                        17.691,
7/18/2015 7:00:00 AM ,     766.000,                        25.161,                        17.651,                        17.708,
7/18/2015 8:00:00 AM ,     767.000,                        25.165,                        17.500,                        17.711,
7/18/2015 9:00:00 AM ,     768.000,                        25.149,                        17.399,                        17.699,
7/18/2015 10:00:00 AM,     769.000,                        25.128,                        17.298,                        17.685,
7/18/2015 11:00:00 AM,     770.000,                        25.120,                        17.197,                        17.679,
7/18/2015 12:00:00 PM,     771.000,                        25.128,                        17.096,                        17.684,
7/18/2015 1:00:00 PM ,     772.000,                        25.104,                        16.944,                        17.667,
7/18/2015 2:00:00 PM ,     773.000,                        25.071,                        16.944,                        17.645,
7/18/2015 3:00:00 PM ,     774.000,                        25.091,                        16.894,                        17.659,
7/18/2015 4:00:00 PM ,     775.000,                        25.115,                        16.793,                        17.675,
7/18/2015 5:00:00 PM ,     776.000,                        25.119,                        16.691,                        17.678,
7/18/2015 6:00:00 PM ,     777.000,                        25.123,                        16.641,                        17.681,
7/18/2015 7:00:00 PM ,     778.000,                        25.139,                        16.539,                        17.692,
7/18/2015 8:00:00 PM ,     779.000,                        25.139,                        16.489,                        17.692,
7/18/2015 9:00:00 PM ,     780.000,                        25.154,                        16.438,                        17.703,
7/18/2015 10:00:00 PM,     781.000,                        25.126,                        16.387,                        17.683,
7/18/2015 11:00:00 PM,     782.000,                        25.130,                        16.337,                        17.686,
7/19/2015 12:00:00 AM,     783.000,                        25.134,                        16.286,                        17.689,
7/19/2015 1:00:00 AM ,     784.000,                        25.126,                        16.235,                        17.683,
7/19/2015 2:00:00 AM ,     785.000,                        25.122,                        16.185,                        17.680,
7/19/2015 3:00:00 AM ,     786.000,                        25.150,                        16.134,                        17.700,
7/19/2015 4:00:00 AM ,     787.000,                        25.134,                        16.134,                        17.688,
7/19/2015 5:00:00 AM ,     788.000,                        25.158,                        16.032,                        17.705,
7/19/2015 6:00:00 AM ,     789.000,                        25.170,                        16.032,                        17.714,
7/19/2015 7:00:00 AM ,     790.000,                        25.181,                        15.982,                        17.722,
7/19/2015 8:00:00 AM ,     791.000,                        25.165,                        15.931,                        17.711,
7/19/2015 9:00:00 AM ,     792.000,                        25.173,                        15.880,                        17.716,
7/19/2015 10:00:00 AM,     793.000,                        25.169,                        15.880,                        17.713,
7/19/2015 11:00:00 AM,     794.000,                        25.141,                        15.880,                        17.694,
7/19/2015 12:00:00 PM,     795.000,                        25.153,                        15.880,                        17.702,
7/19/2015 1:00:00 PM ,     796.000,                        25.137,                        15.778,                        17.691,
7/19/2015 2:00:00 PM ,     797.000,                        25.133,                        15.778,                        17.688,
7/19/2015 3:00:00 PM ,     798.000,                        25.129,                        15.728,                        17.685,
7/19/2015 4:00:00 PM ,     799.000,                        25.105,                        15.728,                        17.668,
7/19/2015 5:00:00 PM ,     800.000,                        25.117,                        15.728,                        17.677,
7/19/2015 6:00:00 PM ,     801.000,                        25.137,                        15.677,                        17.691,
7/19/2015 7:00:00 PM ,     802.000,                        25.161,                        15.677,                        17.708,
7/19/2015 8:00:00 PM ,     803.000,                        25.149,                        15.626,                        17.699,
7/19/2015 9:00:00 PM ,     804.000,                        25.133,                        15.626,                        17.688,
7/19/2015 10:00:00 PM,     805.000,                        25.149,                        15.575,                        17.699,
7/19/2015 11:00:00 PM,     806.000,                        25.157,                        15.575,                        17.705,
7/20/2015 12:00:00 AM,     807.000,                        25.137,                        15.524,                        17.690,
7/20/2015 1:00:00 AM ,     808.000,                        25.161,                        15.524,                        17.707,
7/20/2015 2:00:00 AM ,     809.000,                        25.128,                        15.473,                        17.685,
7/20/2015 3:00:00 AM ,     810.000,                        25.140,                        15.473,                        17.693,
7/20/2015 4:00:00 AM ,     811.000,                        25.136,                        15.422,                        17.690,
7/20/2015 5:00:00 AM ,     812.000,                        25.164,                        15.422,                        17.710,
7/20/2015 6:00:00 AM ,     813.000,                        25.152,                        15.422,                        17.702,
7/20/2015 7:00:00 AM ,     814.000,                        25.132,                        15.371,                        17.687,
7/20/2015 8:00:00 AM ,     815.000,                        25.144,                        15.422,                        17.696,
7/20/2015 9:00:00 AM ,     816.000,                        25.140,                        15.371,                        17.693,
7/20/2015 10:00:00 AM,     817.000,                        25.124,                        15.320,                        17.682,
7/20/2015 11:00:00 AM,     818.000,                        25.132,                        15.320,                        17.687,
7/20/2015 12:00:00 PM,     819.000,                        25.132,                        15.320,                        17.687,
7/20/2015 1:00:00 PM ,     820.000,                        25.104,                        15.320,                        17.668,
7/20/2015 2:00:00 PM ,     821.000,                        25.116,                        15.270,                        17.676,
7/20/2015 3:00:00 PM ,     822.000,                        25.096,                        15.270,                        17.662,
7/20/2015 4:00:00 PM ,     823.000,                        25.100,                        15.320,                        17.665,
7/20/2015 5:00:00 PM ,     824.000,                        25.104,                        15.270,                        17.668,
7/20/2015 6:00:00 PM ,     825.000,                        25.108,                        15.270,                        17.670,
7/20/2015 7:00:00 PM ,     826.000,                        25.132,                        15.270,                        17.687,
7/20/2015 8:00:00 PM ,     827.000,                        25.112,                        15.219,                        17.673,
7/20/2015 9:00:00 PM ,     828.000,                        25.112,                        15.219,                        17.673,
7/20/2015 10:00:00 PM,     829.000,                        25.112,                        15.219,                        17.673,
7/20/2015 11:00:00 PM,     830.000,                        25.108,                        15.219,                        17.670,
7/21/2015 12:00:00 AM,     831.000,                        25.096,                        15.168,                        17.662,
7/21/2015 1:00:00 AM ,     832.000,                        25.112,                        15.117,                        17.673,
7/21/2015 2:00:00 AM ,     833.000,                        25.076,                        15.168,                        17.648,
7/21/2015 3:00:00 AM ,     834.000,                        25.116,                        15.168,                        17.676,
7/21/2015 4:00:00 AM ,     835.000,                        25.080,                        15.117,                        17.650,
7/21/2015 5:00:00 AM ,     836.000,                        25.120,                        15.117,                        17.679,
7/21/2015 6:00:00 AM ,     837.000,                        25.108,                        15.117,                        17.670,
7/21/2015 7:00:00 AM ,     838.000,                        25.116,                        15.117,                        17.676,
7/21/2015 8:00:00 AM ,     839.000,                        25.148,                        15.117,                        17.698,
7/21/2015 9:00:00 AM ,     840.000,                        25.128,                        15.066,                        17.684,
7/21/2015 10:00:00 AM,     841.000,                        25.140,                        15.066,                        17.693,
7/21/2015 11:00:00 AM,     842.000,                        25.132,                        15.066,                        17.687,
7/21/2015 12:00:00 PM,     843.000,                        25.100,                        15.066,                        17.664,
7/21/2015 1:00:00 PM ,     844.000,                        25.104,                        15.066,                        17.667,
7/21/2015 2:00:00 PM ,     845.000,                        25.100,                        15.066,                        17.664,
7/21/2015 3:00:00 PM ,     846.000,                        25.108,                        15.066,                        17.670,
7/21/2015 4:00:00 PM ,     847.000,                        25.576,                        16.995,                        18.000,
7/21/2015 5:00:00 PM ,     848.000,                        25.292,                        18.305,                        17.800,
7/21/2015 6:00:00 PM ,     849.000,                        25.323,                        18.054,                        17.822,
7/21/2015 7:00:00 PM ,     850.000,                        25.181,                        17.550,                        17.722,
7/21/2015 8:00:00 PM ,     851.000,                        25.132,                        17.197,                        17.687,
7/21/2015 9:00:00 PM ,     852.000,                        26.120,                        18.054,                        18.383,
7/21/2015 10:00:00 PM,     853.000,                        25.170,                        17.802,                        17.714,
7/21/2015 11:00:00 PM,     854.000,                        25.217,                        17.500,                        17.747,
7/22/2015 12:00:00 AM,     855.000,                        25.188,                        17.197,                        17.727,
7/22/2015 1:00:00 AM ,     856.000,                        25.148,                        16.944,                        17.698,
7/22/2015 2:00:00 AM ,     857.000,                        22.601,                        17.651,                        15.906,
7/22/2015 3:00:00 AM ,     858.000,                        25.167,                        18.104,                        17.712,
7/22/2015 4:00:00 AM ,     859.000,                        25.169,                        17.601,                        17.714,
7/22/2015 5:00:00 AM ,     860.000,                        25.136,                        17.298,                        17.690,
7/22/2015 6:00:00 AM ,     861.000,                        25.148,                        17.045,                        17.698,
7/22/2015 7:00:00 AM ,     862.000,                        25.119,                        16.894,                        17.678,
7/22/2015 8:00:00 AM ,     863.000,                        25.127,                        16.742,                        17.684,
7/22/2015 9:00:00 AM ,     864.000,                        25.131,                        16.590,                        17.686,
7/22/2015 10:00:00 AM,     865.000,                        25.118,                        16.489,                        17.678,
7/22/2015 11:00:00 AM,     866.000,                        25.142,                        16.387,                        17.694,
7/22/2015 12:00:00 PM,     867.000,                        25.118,                        16.286,                        17.677,
7/22/2015 1:00:00 PM ,     868.000,                        25.110,                        16.185,                        17.672,
7/22/2015 2:00:00 PM ,     869.000,                        25.102,                        16.134,                        17.666,
7/22/2015 3:00:00 PM ,     870.000,                        25.118,                        16.083,                        17.677,
7/22/2015 4:00:00 PM ,     871.000,                        25.089,                        15.982,                        17.657,
7/22/2015 5:00:00 PM ,     872.000,                        25.101,                        15.931,                        17.666,
7/22/2015 6:00:00 PM ,     873.000,                        25.089,                        15.880,                        17.657,
7/22/2015 7:00:00 PM ,     874.000,                        25.097,                        15.829,                        17.663,
7/22/2015 8:00:00 PM ,     875.000,                        25.129,                        15.778,                        17.685,
7/22/2015 9:00:00 PM ,     876.000,                        25.129,                        15.728,                        17.685,
7/22/2015 10:00:00 PM,     877.000,                        25.149,                        15.728,                        17.699,
7/22/2015 11:00:00 PM,     878.000,                        25.129,                        15.677,                        17.685,
7/23/2015 12:00:00 AM,     879.000,                        25.137,                        15.677,                        17.691,
7/23/2015 1:00:00 AM ,     880.000,                        25.121,                        15.626,                        17.679,
7/23/2015 2:00:00 AM ,     881.000,                        25.093,                        15.575,                        17.659,
7/23/2015 3:00:00 AM ,     882.000,                        25.116,                        15.524,                        17.676,
7/23/2015 4:00:00 AM ,     883.000,                        25.145,                        15.524,                        17.696,
7/23/2015 5:00:00 AM ,     884.000,                        25.112,                        15.473,                        17.673,
7/23/2015 6:00:00 AM ,     885.000,                        25.104,                        15.422,                        17.668,
7/23/2015 7:00:00 AM ,     886.000,                        25.128,                        15.422,                        17.685,
7/23/2015 8:00:00 AM ,     887.000,                        25.128,                        15.371,                        17.685,
7/23/2015 9:00:00 AM ,     888.000,                        25.120,                        15.371,                        17.679,
7/23/2015 10:00:00 AM,     889.000,                        25.124,                        15.371,                        17.682,
7/23/2015 11:00:00 AM,     890.000,                        25.140,                        15.320,                        17.693,
7/23/2015 12:00:00 PM,     891.000,                        25.136,                        15.320,                        17.690,
7/23/2015 1:00:00 PM ,     892.000,                        25.136,                        15.320,                        17.690,
7/23/2015 2:00:00 PM ,     893.000,                        25.128,                        15.270,                        17.684,
7/23/2015 3:00:00 PM ,     894.000,                        25.112,                        15.270,                        17.673,
7/23/2015 4:00:00 PM ,     895.000,                        25.136,                        15.270,                        17.690,
7/23/2015 5:00:00 PM ,     896.000,                        25.116,                        15.219,                        17.676,
7/23/2015 6:00:00 PM ,     897.000,                        25.120,                        15.219,                        17.679,
7/23/2015 7:00:00 PM ,     898.000,                        25.148,                        15.219,                        17.698,
7/23/2015 8:00:00 PM ,     899.000,                        25.168,                        15.168,                        17.713,
7/23/2015 9:00:00 PM ,     900.000,                        25.176,                        15.168,                        17.718,
7/23/2015 10:00:00 PM,     901.000,                        25.180,                        15.168,                        17.721,
7/23/2015 11:00:00 PM,     902.000,                        25.168,                        15.117,                        17.712,
7/24/2015 12:00:00 AM,     903.000,                        25.188,                        15.117,                        17.727,
7/24/2015 1:00:00 AM ,     904.000,                        25.176,                        15.117,                        17.718,
7/24/2015 2:00:00 AM ,     905.000,                        25.164,                        15.117,                        17.710,
7/24/2015 3:00:00 AM ,     906.000,                        25.160,                        15.117,                        17.707,
7/24/2015 4:00:00 AM ,     907.000,                        25.164,                        15.066,                        17.710,
7/24/2015 5:00:00 AM ,     908.000,                        25.152,                        15.117,                        17.701,
7/24/2015 6:00:00 AM ,     909.000,                        25.164,                        15.066,                        17.710,
7/24/2015 7:00:00 AM ,     910.000,                        25.168,                        15.066,                        17.712,
7/24/2015 8:00:00 AM ,     911.000,                        25.164,                        15.066,                        17.710,
7/24/2015 9:00:00 AM ,     912.000,                        25.192,                        15.066,                        17.729,
7/24/2015 10:00:00 AM,     913.000,                        25.256,                        15.066,                        17.774,
7/24/2015 11:00:00 AM,     914.000,                        25.252,                        15.015,                        17.772,
7/24/2015 12:00:00 PM,     915.000,                        25.260,                        15.015,                        17.777,
7/24/2015 1:00:00 PM ,     916.000,                        25.280,                        15.015,                        17.791,
7/24/2015 2:00:00 PM ,     917.000,                        25.272,                        14.964,                        17.786,
7/24/2015 3:00:00 PM ,     918.000,                        25.288,                        15.015,                        17.797,
7/24/2015 4:00:00 PM ,     919.000,                        25.288,                        14.964,                        17.797,
7/24/2015 5:00:00 PM ,     920.000,                        25.288,                        14.964,                        17.797,
7/24/2015 6:00:00 PM ,     921.000,                        25.280,                        14.964,                        17.791,
7/24/2015 7:00:00 PM ,     922.000,                        25.300,                        14.913,                        17.805,
7/24/2015 8:00:00 PM ,     923.000,                        25.308,                        14.913,                        17.811,
7/24/2015 9:00:00 PM ,     924.000,                        25.336,                        14.913,                        17.831,
7/24/2015 10:00:00 PM,     925.000,                        25.336,                        14.913,                        17.831,
7/24/2015 11:00:00 PM,     926.000,                        25.344,                        14.913,                        17.836,
7/25/2015 12:00:00 AM,     927.000,                        25.368,                        14.913,                        17.853,
7/25/2015 1:00:00 AM ,     928.000,                        25.332,                        14.913,                        17.828,
7/25/2015 2:00:00 AM ,     929.000,                        25.348,                        14.862,                        17.839,
7/25/2015 3:00:00 AM ,     930.000,                        25.352,                        14.913,                        17.842,
7/25/2015 4:00:00 AM ,     931.000,                        25.336,                        14.913,                        17.831,
7/25/2015 5:00:00 AM ,     932.000,                        25.328,                        14.913,                        17.825,
7/25/2015 6:00:00 AM ,     933.000,                        25.368,                        14.862,                        17.853,
7/25/2015 7:00:00 AM ,     934.000,                        25.344,                        14.913,                        17.836,
7/25/2015 8:00:00 AM ,     935.000,                        25.344,                        14.862,                        17.836,
7/25/2015 9:00:00 AM ,     936.000,                        25.356,                        14.862,                        17.845,
7/25/2015 10:00:00 AM,     937.000,                        25.360,                        14.862,                        17.847,
7/25/2015 11:00:00 AM,     938.000,                        25.368,                        14.862,                        17.853,
7/25/2015 12:00:00 PM,     939.000,                        25.376,                        14.862,                        17.859,
7/25/2015 1:00:00 PM ,     940.000,                        25.368,                        14.862,                        17.853,
7/25/2015 2:00:00 PM ,     941.000,                        25.368,                        14.862,                        17.853,
7/25/2015 3:00:00 PM ,     942.000,                        25.388,                        14.862,                        17.867,
7/25/2015 4:00:00 PM ,     943.000,                        25.400,                        14.862,                        17.876,
7/25/2015 5:00:00 PM ,     944.000,                        25.380,                        14.811,                        17.861,
7/25/2015 6:00:00 PM ,     945.000,                        25.388,                        14.811,                        17.867,
7/25/2015 7:00:00 PM ,     946.000,                        25.380,                        14.811,                        17.861,
7/25/2015 8:00:00 PM ,     947.000,                        25.372,                        14.811,                        17.856,
7/25/2015 9:00:00 PM ,     948.000,                        25.395,                        14.760,                        17.873,
7/25/2015 10:00:00 PM,     949.000,                        25.404,                        14.811,                        17.878,
7/25/2015 11:00:00 PM,     950.000,                        25.424,                        14.811,                        17.892,
7/26/2015 12:00:00 AM,     951.000,                        25.396,                        14.811,                        17.873,
7/26/2015 1:00:00 AM ,     952.000,                        25.412,                        14.760,                        17.884,
7/26/2015 2:00:00 AM ,     953.000,                        25.428,                        14.760,                        17.895,
7/26/2015 3:00:00 AM ,     954.000,                        25.428,                        14.811,                        17.895,
7/26/2015 4:00:00 AM ,     955.000,                        25.387,                        14.760,                        17.867,
7/26/2015 5:00:00 AM ,     956.000,                        25.395,                        14.760,                        17.873,
7/26/2015 6:00:00 AM ,     957.000,                        25.408,                        14.760,                        17.881,
7/26/2015 7:00:00 AM ,     958.000,                        25.416,                        14.760,                        17.887,
7/26/2015 8:00:00 AM ,     959.000,                        25.428,                        14.760,                        17.895,
7/26/2015 9:00:00 AM ,     960.000,                        25.440,                        14.760,                        17.904,
7/26/2015 10:00:00 AM,     961.000,                        25.408,                        14.760,                        17.881,
7/26/2015 11:00:00 AM,     962.000,                        25.419,                        14.709,                        17.890,
7/26/2015 12:00:00 PM,     963.000,                        25.432,                        14.760,                        17.898,
7/26/2015 1:00:00 PM ,     964.000,                        25.420,                        14.760,                        17.890,
7/26/2015 2:00:00 PM ,     965.000,                        25.443,                        14.709,                        17.906,
7/26/2015 3:00:00 PM ,     966.000,                        25.424,                        14.760,                        17.892,
7/26/2015 4:00:00 PM ,     967.000,                        25.404,                        14.760,                        17.878,
7/26/2015 5:00:00 PM ,     968.000,                        25.411,                        14.709,                        17.884,
7/26/2015 6:00:00 PM ,     969.000,                        25.411,                        14.709,                        17.884,
7/26/2015 7:00:00 PM ,     970.000,                        25.435,                        14.709,                        17.901,
7/26/2015 8:00:00 PM ,     971.000,                        25.407,                        14.709,                        17.881,
7/26/2015 9:00:00 PM ,     972.000,                        25.419,                        14.709,                        17.890,
7/26/2015 10:00:00 PM,     973.000,                        25.399,                        14.709,                        17.875,
7/26/2015 11:00:00 PM,     974.000,                        25.419,                        14.709,                        17.890,
7/27/2015 12:00:00 AM,     975.000,                        25.403,                        14.709,                        17.878,
7/27/2015 1:00:00 AM ,     976.000,                        25.451,                        14.657,                        17.912,
7/27/2015 2:00:00 AM ,     977.000,                        25.443,                        14.709,                        17.906,
7/27/2015 3:00:00 AM ,     978.000,                        25.447,                        14.709,                        17.909,
7/27/2015 4:00:00 AM ,     979.000,                        25.439,                        14.709,                        17.904,
7/27/2015 5:00:00 AM ,     980.000,                        25.423,                        14.657,                        17.892,
7/27/2015 6:00:00 AM ,     981.000,                        25.423,                        14.657,                        17.892,
7/27/2015 7:00:00 AM ,     982.000,                        25.431,                        14.657,                        17.898,
7/27/2015 8:00:00 AM ,     983.000,                        25.407,                        14.657,                        17.881,
7/27/2015 9:00:00 AM ,     984.000,                        25.379,                        14.657,                        17.861,
7/27/2015 10:00:00 AM,     985.000,                        25.419,                        14.657,                        17.889,
7/27/2015 11:00:00 AM,     986.000,                        25.419,                        14.657,                        17.889,
7/27/2015 12:00:00 PM,     987.000,                        25.419,                        14.657,                        17.889,
7/27/2015 1:00:00 PM ,     988.000,                        25.427,                        14.657,                        17.895,
7/27/2015 2:00:00 PM ,     989.000,                        25.435,                        14.657,                        17.901,
7/27/2015 3:00:00 PM ,     990.000,                        25.439,                        14.657,                        17.904,
7/27/2015 4:00:00 PM ,     991.000,                        25.451,                        14.657,                        17.912,
7/27/2015 5:00:00 PM ,     992.000,                        25.447,                        14.657,                        17.909,
7/27/2015 6:00:00 PM ,     993.000,                        25.415,                        14.606,                        17.887,
7/27/2015 7:00:00 PM ,     994.000,                        25.439,                        14.606,                        17.904,
7/27/2015 8:00:00 PM ,     995.000,                        25.431,                        14.606,                        17.898,
7/27/2015 9:00:00 PM ,     996.000,                        25.423,                        14.657,                        17.892,
7/27/2015 10:00:00 PM,     997.000,                        25.415,                        14.657,                        17.887,
7/27/2015 11:00:00 PM,     998.000,                        25.403,                        14.606,                        17.878,
7/28/2015 12:00:00 AM,     999.000,                        25.443,                        14.606,                        17.906,
7/28/2015 1:00:00 AM ,    1000.000,                        25.423,                        14.606,                        17.892,
7/28/2015 2:00:00 AM ,    1001.000,                        25.431,                        14.606,                        17.898,
7/28/2015 3:00:00 AM ,    1002.000,                        25.447,                        14.606,                        17.909,
7/28/2015 4:00:00 AM ,    1003.000,                        25.435,                        14.606,                        17.901,
7/28/2015 5:00:00 AM ,    1004.000,                        25.427,                        14.606,                        17.895,
7/28/2015 6:00:00 AM ,    1005.000,                        25.419,                        14.606,                        17.889,
7/28/2015 7:00:00 AM ,    1006.000,                        25.411,                        14.606,                        17.884,
7/28/2015 8:00:00 AM ,    1007.000,                        25.439,                        14.606,                        17.904,
7/28/2015 9:00:00 AM ,    1008.000,                        25.180,                        15.117,                        17.721,
7/28/2015 10:00:00 AM,    1009.000,                        25.279,                        20.406,                        17.790,
