Report Date:,10/7/2015 4:39:36 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,IB-1_50m_monitoring_2015-10-07_16-39-25-009.wsl
Create Date,10/7/2015 4:39:21 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361489
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/13/2015 6:00:00 PM ,     657.000,                        83.246,                        14.666,                        58.586,
7/13/2015 7:00:00 PM ,     658.000,                        83.259,                        14.666,                        58.595,
7/13/2015 8:00:00 PM ,     659.000,                        83.267,                        14.666,                        58.601,
7/13/2015 9:00:00 PM ,     660.000,                        83.271,                        14.666,                        58.604,
7/13/2015 10:00:00 PM,     661.000,                        83.280,                        14.666,                        58.610,
7/13/2015 11:00:00 PM,     662.000,                        83.301,                        14.717,                        58.625,
7/14/2015 12:00:00 AM,     663.000,                        83.318,                        14.717,                        58.637,
7/14/2015 1:00:00 AM ,     664.000,                        83.318,                        14.666,                        58.637,
7/14/2015 2:00:00 AM ,     665.000,                        83.322,                        14.666,                        58.640,
7/14/2015 3:00:00 AM ,     666.000,                        83.322,                        14.666,                        58.640,
7/14/2015 4:00:00 AM ,     667.000,                        83.352,                        14.717,                        58.661,
7/14/2015 5:00:00 AM ,     668.000,                        83.352,                        14.666,                        58.661,
7/14/2015 6:00:00 AM ,     669.000,                        83.335,                        14.666,                        58.649,
7/14/2015 7:00:00 AM ,     670.000,                        83.344,                        14.666,                        58.655,
7/14/2015 8:00:00 AM ,     671.000,                        83.365,                        14.666,                        58.670,
7/14/2015 9:00:00 AM ,     672.000,                        83.339,                        14.666,                        58.652,
7/14/2015 10:00:00 AM,     673.000,                        83.361,                        14.666,                        58.667,
7/14/2015 11:00:00 AM,     674.000,                        84.134,                        14.666,                        59.212,
7/14/2015 12:00:00 PM,     675.000,                        83.386,                        14.666,                        58.685,
7/14/2015 1:00:00 PM ,     676.000,                        83.369,                        14.666,                        58.673,
7/14/2015 2:00:00 PM ,     677.000,                        84.874,                        14.666,                        59.732,
7/14/2015 3:00:00 PM ,     678.000,                        84.899,                        14.666,                        59.750,
7/14/2015 4:00:00 PM ,     679.000,                        84.874,                        14.666,                        59.732,
7/14/2015 5:00:00 PM ,     680.000,                        83.662,                        14.666,                        58.879,
7/14/2015 6:00:00 PM ,     681.000,                        83.475,                        14.666,                        58.748,
7/14/2015 7:00:00 PM ,     682.000,                        83.412,                        14.666,                        58.703,
7/14/2015 8:00:00 PM ,     683.000,                        83.386,                        14.666,                        58.685,
7/14/2015 9:00:00 PM ,     684.000,                        83.382,                        14.666,                        58.682,
7/14/2015 10:00:00 PM,     685.000,                        83.990,                        14.666,                        59.110,
7/14/2015 11:00:00 PM,     686.000,                        84.309,                        14.666,                        59.334,
7/15/2015 12:00:00 AM,     687.000,                        84.806,                        14.666,                        59.684,
7/15/2015 1:00:00 AM ,     688.000,                        84.143,                        14.666,                        59.218,
7/15/2015 2:00:00 AM ,     689.000,                        83.501,                        14.666,                        58.766,
7/15/2015 3:00:00 AM ,     690.000,                        83.442,                        14.717,                        58.724,
7/15/2015 4:00:00 AM ,     691.000,                        83.407,                        14.666,                        58.700,
7/15/2015 5:00:00 AM ,     692.000,                        84.615,                        14.666,                        59.550,
7/15/2015 6:00:00 AM ,     693.000,                        83.645,                        14.666,                        58.867,
7/15/2015 7:00:00 AM ,     694.000,                        83.446,                        14.717,                        58.727,
7/15/2015 8:00:00 AM ,     695.000,                        83.446,                        14.666,                        58.727,
7/15/2015 9:00:00 AM ,     696.000,                        83.407,                        14.666,                        58.700,
7/15/2015 10:00:00 AM,     697.000,                        84.198,                        14.666,                        59.256,
7/15/2015 11:00:00 AM,     698.000,                        84.568,                        14.666,                        59.517,
7/15/2015 12:00:00 PM,     699.000,                        84.840,                        14.666,                        59.708,
7/15/2015 1:00:00 PM ,     700.000,                        84.831,                        14.666,                        59.702,
7/15/2015 2:00:00 PM ,     701.000,                        84.810,                        14.666,                        59.687,
7/15/2015 3:00:00 PM ,     702.000,                        84.836,                        14.717,                        59.705,
7/15/2015 4:00:00 PM ,     703.000,                        83.658,                        14.717,                        58.877,
7/15/2015 5:00:00 PM ,     704.000,                        83.424,                        14.717,                        58.712,
7/15/2015 6:00:00 PM ,     705.000,                        83.403,                        14.717,                        58.697,
7/15/2015 7:00:00 PM ,     706.000,                        83.386,                        14.717,                        58.685,
7/15/2015 8:00:00 PM ,     707.000,                        83.386,                        14.717,                        58.685,
7/15/2015 9:00:00 PM ,     708.000,                        83.395,                        14.666,                        58.691,
7/15/2015 10:00:00 PM,     709.000,                        83.424,                        14.717,                        58.712,
7/15/2015 11:00:00 PM,     710.000,                        83.412,                        14.717,                        58.703,
7/16/2015 12:00:00 AM,     711.000,                        83.407,                        14.717,                        58.700,
7/16/2015 1:00:00 AM ,     712.000,                        83.424,                        14.717,                        58.712,
7/16/2015 2:00:00 AM ,     713.000,                        83.412,                        14.666,                        58.703,
7/16/2015 3:00:00 AM ,     714.000,                        83.416,                        14.717,                        58.706,
7/16/2015 4:00:00 AM ,     715.000,                        83.420,                        14.717,                        58.709,
7/16/2015 5:00:00 AM ,     716.000,                        83.433,                        14.717,                        58.718,
7/16/2015 6:00:00 AM ,     717.000,                        83.424,                        14.717,                        58.712,
7/16/2015 7:00:00 AM ,     718.000,                        83.407,                        14.666,                        58.700,
7/16/2015 8:00:00 AM ,     719.000,                        83.424,                        14.717,                        58.712,
7/16/2015 9:00:00 AM ,     720.000,                        83.420,                        14.666,                        58.709,
7/16/2015 10:00:00 AM,     721.000,                        83.373,                        14.717,                        58.676,
7/16/2015 11:00:00 AM,     722.000,                        83.386,                        14.666,                        58.685,
7/16/2015 12:00:00 PM,     723.000,                        83.386,                        14.717,                        58.685,
7/16/2015 1:00:00 PM ,     724.000,                        83.395,                        14.717,                        58.691,
7/16/2015 2:00:00 PM ,     725.000,                        83.382,                        14.666,                        58.682,
7/16/2015 3:00:00 PM ,     726.000,                        83.382,                        14.717,                        58.682,
7/16/2015 4:00:00 PM ,     727.000,                        83.373,                        14.666,                        58.676,
7/16/2015 5:00:00 PM ,     728.000,                        83.373,                        14.666,                        58.676,
7/16/2015 6:00:00 PM ,     729.000,                        83.365,                        14.666,                        58.670,
7/16/2015 7:00:00 PM ,     730.000,                        83.373,                        14.717,                        58.676,
7/16/2015 8:00:00 PM ,     731.000,                        83.373,                        14.717,                        58.676,
7/16/2015 9:00:00 PM ,     732.000,                        83.390,                        14.717,                        58.688,
7/16/2015 10:00:00 PM,     733.000,                        83.373,                        14.717,                        58.676,
7/16/2015 11:00:00 PM,     734.000,                        83.407,                        14.717,                        58.700,
7/17/2015 12:00:00 AM,     735.000,                        83.382,                        14.717,                        58.682,
7/17/2015 1:00:00 AM ,     736.000,                        83.373,                        14.717,                        58.676,
7/17/2015 2:00:00 AM ,     737.000,                        83.395,                        14.666,                        58.691,
7/17/2015 3:00:00 AM ,     738.000,                        83.373,                        14.717,                        58.676,
7/17/2015 4:00:00 AM ,     739.000,                        83.352,                        14.666,                        58.661,
7/17/2015 5:00:00 AM ,     740.000,                        83.395,                        14.717,                        58.691,
7/17/2015 6:00:00 AM ,     741.000,                        83.378,                        14.717,                        58.679,
7/17/2015 7:00:00 AM ,     742.000,                        83.386,                        14.666,                        58.685,
7/17/2015 8:00:00 AM ,     743.000,                        83.386,                        14.666,                        58.685,
7/17/2015 9:00:00 AM ,     744.000,                        83.369,                        14.717,                        58.673,
7/17/2015 10:00:00 AM,     745.000,                        83.369,                        14.666,                        58.673,
7/17/2015 11:00:00 AM,     746.000,                        83.361,                        14.717,                        58.667,
7/17/2015 12:00:00 PM,     747.000,                        83.378,                        14.666,                        58.679,
7/17/2015 1:00:00 PM ,     748.000,                        83.352,                        14.666,                        58.661,
7/17/2015 2:00:00 PM ,     749.000,                        83.344,                        14.717,                        58.655,
7/17/2015 3:00:00 PM ,     750.000,                        83.811,                        14.666,                        58.984,
7/17/2015 4:00:00 PM ,     751.000,                        84.904,                        14.666,                        59.753,
7/17/2015 5:00:00 PM ,     752.000,                        84.139,                        14.666,                        59.215,
7/17/2015 6:00:00 PM ,     753.000,                        83.594,                        14.666,                        58.832,
7/17/2015 7:00:00 PM ,     754.000,                        83.454,                        14.717,                        58.733,
7/17/2015 8:00:00 PM ,     755.000,                        83.395,                        14.717,                        58.691,
7/17/2015 9:00:00 PM ,     756.000,                        83.378,                        14.717,                        58.679,
7/17/2015 10:00:00 PM,     757.000,                        83.386,                        14.717,                        58.685,
7/17/2015 11:00:00 PM,     758.000,                        83.390,                        14.717,                        58.688,
7/18/2015 12:00:00 AM,     759.000,                        83.378,                        14.666,                        58.679,
7/18/2015 1:00:00 AM ,     760.000,                        83.386,                        14.666,                        58.685,
7/18/2015 2:00:00 AM ,     761.000,                        83.390,                        14.717,                        58.688,
7/18/2015 3:00:00 AM ,     762.000,                        83.369,                        14.717,                        58.673,
7/18/2015 4:00:00 AM ,     763.000,                        83.382,                        14.666,                        58.682,
7/18/2015 5:00:00 AM ,     764.000,                        83.407,                        14.717,                        58.700,
7/18/2015 6:00:00 AM ,     765.000,                        83.399,                        14.666,                        58.694,
7/18/2015 7:00:00 AM ,     766.000,                        83.386,                        14.717,                        58.685,
7/18/2015 8:00:00 AM ,     767.000,                        83.416,                        14.666,                        58.706,
7/18/2015 9:00:00 AM ,     768.000,                        83.412,                        14.666,                        58.703,
7/18/2015 10:00:00 AM,     769.000,                        83.412,                        14.717,                        58.703,
7/18/2015 11:00:00 AM,     770.000,                        83.399,                        14.717,                        58.694,
7/18/2015 12:00:00 PM,     771.000,                        83.403,                        14.666,                        58.697,
7/18/2015 1:00:00 PM ,     772.000,                        83.382,                        14.666,                        58.682,
7/18/2015 2:00:00 PM ,     773.000,                        83.403,                        14.666,                        58.697,
7/18/2015 3:00:00 PM ,     774.000,                        83.399,                        14.717,                        58.694,
7/18/2015 4:00:00 PM ,     775.000,                        83.395,                        14.666,                        58.691,
7/18/2015 5:00:00 PM ,     776.000,                        83.390,                        14.717,                        58.688,
7/18/2015 6:00:00 PM ,     777.000,                        83.390,                        14.717,                        58.688,
7/18/2015 7:00:00 PM ,     778.000,                        83.407,                        14.717,                        58.700,
7/18/2015 8:00:00 PM ,     779.000,                        83.395,                        14.717,                        58.691,
7/18/2015 9:00:00 PM ,     780.000,                        83.416,                        14.666,                        58.706,
7/18/2015 10:00:00 PM,     781.000,                        83.386,                        14.717,                        58.685,
7/18/2015 11:00:00 PM,     782.000,                        83.416,                        14.717,                        58.706,
7/19/2015 12:00:00 AM,     783.000,                        83.403,                        14.717,                        58.697,
7/19/2015 1:00:00 AM ,     784.000,                        83.403,                        14.666,                        58.697,
7/19/2015 2:00:00 AM ,     785.000,                        83.407,                        14.717,                        58.700,
7/19/2015 3:00:00 AM ,     786.000,                        83.395,                        14.717,                        58.691,
7/19/2015 4:00:00 AM ,     787.000,                        83.429,                        14.666,                        58.715,
7/19/2015 5:00:00 AM ,     788.000,                        83.412,                        14.717,                        58.703,
7/19/2015 6:00:00 AM ,     789.000,                        83.429,                        14.717,                        58.715,
7/19/2015 7:00:00 AM ,     790.000,                        83.442,                        14.717,                        58.724,
7/19/2015 8:00:00 AM ,     791.000,                        83.433,                        14.717,                        58.718,
7/19/2015 9:00:00 AM ,     792.000,                        83.442,                        14.717,                        58.724,
7/19/2015 10:00:00 AM,     793.000,                        83.442,                        14.717,                        58.724,
7/19/2015 11:00:00 AM,     794.000,                        83.424,                        14.717,                        58.712,
7/19/2015 12:00:00 PM,     795.000,                        83.441,                        14.666,                        58.724,
7/19/2015 1:00:00 PM ,     796.000,                        83.412,                        14.717,                        58.703,
7/19/2015 2:00:00 PM ,     797.000,                        83.420,                        14.717,                        58.709,
7/19/2015 3:00:00 PM ,     798.000,                        83.412,                        14.717,                        58.703,
7/19/2015 4:00:00 PM ,     799.000,                        83.437,                        14.717,                        58.721,
7/19/2015 5:00:00 PM ,     800.000,                        83.433,                        14.666,                        58.718,
7/19/2015 6:00:00 PM ,     801.000,                        83.420,                        14.717,                        58.709,
7/19/2015 7:00:00 PM ,     802.000,                        83.412,                        14.666,                        58.703,
7/19/2015 8:00:00 PM ,     803.000,                        83.420,                        14.666,                        58.709,
7/19/2015 9:00:00 PM ,     804.000,                        83.420,                        14.666,                        58.709,
7/19/2015 10:00:00 PM,     805.000,                        83.424,                        14.666,                        58.712,
7/19/2015 11:00:00 PM,     806.000,                        83.442,                        14.717,                        58.724,
7/20/2015 12:00:00 AM,     807.000,                        83.429,                        14.717,                        58.715,
7/20/2015 1:00:00 AM ,     808.000,                        83.446,                        14.717,                        58.727,
7/20/2015 2:00:00 AM ,     809.000,                        83.433,                        14.666,                        58.718,
7/20/2015 3:00:00 AM ,     810.000,                        83.420,                        14.666,                        58.709,
7/20/2015 4:00:00 AM ,     811.000,                        83.424,                        14.717,                        58.712,
7/20/2015 5:00:00 AM ,     812.000,                        83.437,                        14.666,                        58.721,
7/20/2015 6:00:00 AM ,     813.000,                        83.446,                        14.717,                        58.727,
7/20/2015 7:00:00 AM ,     814.000,                        83.424,                        14.717,                        58.712,
7/20/2015 8:00:00 AM ,     815.000,                        83.420,                        14.717,                        58.709,
7/20/2015 9:00:00 AM ,     816.000,                        83.433,                        14.717,                        58.718,
7/20/2015 10:00:00 AM,     817.000,                        83.424,                        14.717,                        58.712,
7/20/2015 11:00:00 AM,     818.000,                        83.442,                        14.717,                        58.724,
7/20/2015 12:00:00 PM,     819.000,                        83.420,                        14.666,                        58.709,
7/20/2015 1:00:00 PM ,     820.000,                        83.420,                        14.717,                        58.709,
7/20/2015 2:00:00 PM ,     821.000,                        83.424,                        14.666,                        58.712,
7/20/2015 3:00:00 PM ,     822.000,                        83.424,                        14.717,                        58.712,
7/20/2015 4:00:00 PM ,     823.000,                        83.390,                        14.717,                        58.688,
7/20/2015 5:00:00 PM ,     824.000,                        83.407,                        14.666,                        58.700,
7/20/2015 6:00:00 PM ,     825.000,                        83.390,                        14.666,                        58.688,
7/20/2015 7:00:00 PM ,     826.000,                        83.407,                        14.717,                        58.700,
7/20/2015 8:00:00 PM ,     827.000,                        83.412,                        14.666,                        58.703,
7/20/2015 9:00:00 PM ,     828.000,                        83.395,                        14.717,                        58.691,
7/20/2015 10:00:00 PM,     829.000,                        83.412,                        14.666,                        58.703,
7/20/2015 11:00:00 PM,     830.000,                        83.407,                        14.717,                        58.700,
7/21/2015 12:00:00 AM,     831.000,                        83.412,                        14.717,                        58.703,
7/21/2015 1:00:00 AM ,     832.000,                        83.407,                        14.666,                        58.700,
7/21/2015 2:00:00 AM ,     833.000,                        83.403,                        14.666,                        58.697,
7/21/2015 3:00:00 AM ,     834.000,                        83.390,                        14.717,                        58.688,
7/21/2015 4:00:00 AM ,     835.000,                        83.412,                        14.768,                        58.703,
7/21/2015 5:00:00 AM ,     836.000,                        83.386,                        14.666,                        58.685,
7/21/2015 6:00:00 AM ,     837.000,                        83.416,                        14.666,                        58.706,
7/21/2015 7:00:00 AM ,     838.000,                        83.399,                        14.717,                        58.694,
7/21/2015 8:00:00 AM ,     839.000,                        83.420,                        14.717,                        58.709,
7/21/2015 9:00:00 AM ,     840.000,                        83.416,                        14.666,                        58.706,
7/21/2015 10:00:00 AM,     841.000,                        83.433,                        14.717,                        58.718,
7/21/2015 11:00:00 AM,     842.000,                        83.429,                        14.666,                        58.715,
7/21/2015 12:00:00 PM,     843.000,                        83.433,                        14.666,                        58.718,
7/21/2015 1:00:00 PM ,     844.000,                        83.403,                        14.666,                        58.697,
7/21/2015 2:00:00 PM ,     845.000,                        83.416,                        14.717,                        58.706,
7/21/2015 3:00:00 PM ,     846.000,                        83.412,                        14.666,                        58.703,
7/21/2015 4:00:00 PM ,     847.000,                        84.202,                        14.717,                        59.259,
7/21/2015 5:00:00 PM ,     848.000,                        83.616,                        14.717,                        58.847,
7/21/2015 6:00:00 PM ,     849.000,                        84.122,                        14.666,                        59.203,
7/21/2015 7:00:00 PM ,     850.000,                        83.476,                        14.717,                        58.748,
7/21/2015 8:00:00 PM ,     851.000,                        83.424,                        14.717,                        58.712,
7/21/2015 9:00:00 PM ,     852.000,                        84.254,                        14.768,                        59.295,
7/21/2015 10:00:00 PM,     853.000,                        83.658,                        14.717,                        58.877,
7/21/2015 11:00:00 PM,     854.000,                        83.552,                        14.717,                        58.802,
7/22/2015 12:00:00 AM,     855.000,                        83.497,                        14.717,                        58.763,
7/22/2015 1:00:00 AM ,     856.000,                        83.437,                        14.768,                        58.721,
7/22/2015 2:00:00 AM ,     857.000,                        84.266,                        14.819,                        59.305,
7/22/2015 3:00:00 AM ,     858.000,                        83.612,                        14.768,                        58.844,
7/22/2015 4:00:00 AM ,     859.000,                        83.480,                        14.717,                        58.751,
7/22/2015 5:00:00 AM ,     860.000,                        83.446,                        14.717,                        58.727,
7/22/2015 6:00:00 AM ,     861.000,                        83.429,                        14.768,                        58.715,
7/22/2015 7:00:00 AM ,     862.000,                        83.412,                        14.717,                        58.703,
7/22/2015 8:00:00 AM ,     863.000,                        83.420,                        14.666,                        58.709,
7/22/2015 9:00:00 AM ,     864.000,                        83.412,                        14.666,                        58.703,
7/22/2015 10:00:00 AM,     865.000,                        83.416,                        14.717,                        58.706,
7/22/2015 11:00:00 AM,     866.000,                        83.429,                        14.666,                        58.715,
7/22/2015 12:00:00 PM,     867.000,                        83.407,                        14.717,                        58.700,
7/22/2015 1:00:00 PM ,     868.000,                        83.408,                        14.768,                        58.700,
7/22/2015 2:00:00 PM ,     869.000,                        83.386,                        14.717,                        58.685,
7/22/2015 3:00:00 PM ,     870.000,                        83.390,                        14.666,                        58.688,
7/22/2015 4:00:00 PM ,     871.000,                        83.395,                        14.717,                        58.691,
7/22/2015 5:00:00 PM ,     872.000,                        83.365,                        14.768,                        58.670,
7/22/2015 6:00:00 PM ,     873.000,                        83.395,                        14.717,                        58.691,
7/22/2015 7:00:00 PM ,     874.000,                        83.403,                        14.768,                        58.697,
7/22/2015 8:00:00 PM ,     875.000,                        83.399,                        14.666,                        58.694,
7/22/2015 9:00:00 PM ,     876.000,                        83.408,                        14.768,                        58.700,
7/22/2015 10:00:00 PM,     877.000,                        83.429,                        14.717,                        58.715,
7/22/2015 11:00:00 PM,     878.000,                        83.420,                        14.768,                        58.709,
7/23/2015 12:00:00 AM,     879.000,                        83.416,                        14.666,                        58.706,
7/23/2015 1:00:00 AM ,     880.000,                        83.429,                        14.768,                        58.715,
7/23/2015 2:00:00 AM ,     881.000,                        83.437,                        14.768,                        58.721,
7/23/2015 3:00:00 AM ,     882.000,                        83.412,                        14.666,                        58.703,
7/23/2015 4:00:00 AM ,     883.000,                        83.399,                        14.717,                        58.694,
7/23/2015 5:00:00 AM ,     884.000,                        83.429,                        14.666,                        58.715,
7/23/2015 6:00:00 AM ,     885.000,                        83.433,                        14.717,                        58.718,
7/23/2015 7:00:00 AM ,     886.000,                        83.429,                        14.615,                        58.715,
7/23/2015 8:00:00 AM ,     887.000,                        83.441,                        14.666,                        58.724,
7/23/2015 9:00:00 AM ,     888.000,                        83.429,                        14.666,                        58.715,
7/23/2015 10:00:00 AM,     889.000,                        83.446,                        14.717,                        58.727,
7/23/2015 11:00:00 AM,     890.000,                        83.446,                        14.717,                        58.727,
7/23/2015 12:00:00 PM,     891.000,                        83.433,                        14.666,                        58.718,
7/23/2015 1:00:00 PM ,     892.000,                        83.412,                        14.717,                        58.703,
7/23/2015 2:00:00 PM ,     893.000,                        83.441,                        14.666,                        58.724,
7/23/2015 3:00:00 PM ,     894.000,                        83.412,                        14.666,                        58.703,
7/23/2015 4:00:00 PM ,     895.000,                        83.390,                        14.717,                        58.688,
7/23/2015 5:00:00 PM ,     896.000,                        83.416,                        14.666,                        58.706,
7/23/2015 6:00:00 PM ,     897.000,                        83.403,                        14.666,                        58.697,
7/23/2015 7:00:00 PM ,     898.000,                        83.450,                        14.717,                        58.730,
7/23/2015 8:00:00 PM ,     899.000,                        83.437,                        14.717,                        58.721,
7/23/2015 9:00:00 PM ,     900.000,                        83.480,                        14.717,                        58.751,
7/23/2015 10:00:00 PM,     901.000,                        83.480,                        14.717,                        58.751,
7/23/2015 11:00:00 PM,     902.000,                        83.471,                        14.768,                        58.745,
7/24/2015 12:00:00 AM,     903.000,                        83.471,                        14.768,                        58.745,
7/24/2015 1:00:00 AM ,     904.000,                        83.488,                        14.717,                        58.757,
7/24/2015 2:00:00 AM ,     905.000,                        83.476,                        14.717,                        58.748,
7/24/2015 3:00:00 AM ,     906.000,                        83.463,                        14.666,                        58.739,
7/24/2015 4:00:00 AM ,     907.000,                        83.458,                        14.666,                        58.736,
7/24/2015 5:00:00 AM ,     908.000,                        83.467,                        14.666,                        58.742,
7/24/2015 6:00:00 AM ,     909.000,                        83.437,                        14.717,                        58.721,
7/24/2015 7:00:00 AM ,     910.000,                        83.459,                        14.768,                        58.736,
7/24/2015 8:00:00 AM ,     911.000,                        83.471,                        14.717,                        58.745,
7/24/2015 9:00:00 AM ,     912.000,                        83.492,                        14.666,                        58.760,
7/24/2015 10:00:00 AM,     913.000,                        83.527,                        14.717,                        58.784,
7/24/2015 11:00:00 AM,     914.000,                        83.548,                        14.666,                        58.799,
7/24/2015 12:00:00 PM,     915.000,                        83.548,                        14.717,                        58.799,
7/24/2015 1:00:00 PM ,     916.000,                        83.573,                        14.717,                        58.817,
7/24/2015 2:00:00 PM ,     917.000,                        83.573,                        14.717,                        58.817,
7/24/2015 3:00:00 PM ,     918.000,                        83.595,                        14.717,                        58.832,
7/24/2015 4:00:00 PM ,     919.000,                        83.612,                        14.717,                        58.844,
7/24/2015 5:00:00 PM ,     920.000,                        83.611,                        14.666,                        58.844,
7/24/2015 6:00:00 PM ,     921.000,                        83.633,                        14.717,                        58.859,
7/24/2015 7:00:00 PM ,     922.000,                        83.620,                        14.717,                        58.850,
7/24/2015 8:00:00 PM ,     923.000,                        83.646,                        14.717,                        58.868,
7/24/2015 9:00:00 PM ,     924.000,                        83.658,                        14.717,                        58.877,
7/24/2015 10:00:00 PM,     925.000,                        83.658,                        14.666,                        58.876,
7/24/2015 11:00:00 PM,     926.000,                        83.671,                        14.666,                        58.885,
7/25/2015 12:00:00 AM,     927.000,                        83.692,                        14.666,                        58.900,
7/25/2015 1:00:00 AM ,     928.000,                        83.667,                        14.666,                        58.882,
7/25/2015 2:00:00 AM ,     929.000,                        83.697,                        14.717,                        58.903,
7/25/2015 3:00:00 AM ,     930.000,                        83.692,                        14.717,                        58.900,
7/25/2015 4:00:00 AM ,     931.000,                        83.697,                        14.717,                        58.903,
7/25/2015 5:00:00 AM ,     932.000,                        83.697,                        14.717,                        58.903,
7/25/2015 6:00:00 AM ,     933.000,                        83.696,                        14.666,                        58.903,
7/25/2015 7:00:00 AM ,     934.000,                        83.709,                        14.717,                        58.912,
7/25/2015 8:00:00 AM ,     935.000,                        83.722,                        14.666,                        58.921,
7/25/2015 9:00:00 AM ,     936.000,                        83.722,                        14.666,                        58.921,
7/25/2015 10:00:00 AM,     937.000,                        83.714,                        14.717,                        58.915,
7/25/2015 11:00:00 AM,     938.000,                        83.718,                        14.666,                        58.918,
7/25/2015 12:00:00 PM,     939.000,                        83.701,                        14.666,                        58.906,
7/25/2015 1:00:00 PM ,     940.000,                        83.714,                        14.717,                        58.915,
7/25/2015 2:00:00 PM ,     941.000,                        83.714,                        14.717,                        58.915,
7/25/2015 3:00:00 PM ,     942.000,                        83.705,                        14.717,                        58.909,
7/25/2015 4:00:00 PM ,     943.000,                        83.718,                        14.666,                        58.918,
7/25/2015 5:00:00 PM ,     944.000,                        83.718,                        14.717,                        58.918,
7/25/2015 6:00:00 PM ,     945.000,                        83.718,                        14.717,                        58.918,
7/25/2015 7:00:00 PM ,     946.000,                        83.713,                        14.666,                        58.915,
7/25/2015 8:00:00 PM ,     947.000,                        83.743,                        14.666,                        58.936,
7/25/2015 9:00:00 PM ,     948.000,                        83.726,                        14.717,                        58.924,
7/25/2015 10:00:00 PM,     949.000,                        83.743,                        14.717,                        58.936,
7/25/2015 11:00:00 PM,     950.000,                        83.743,                        14.717,                        58.936,
7/26/2015 12:00:00 AM,     951.000,                        83.748,                        14.717,                        58.939,
7/26/2015 1:00:00 AM ,     952.000,                        83.773,                        14.717,                        58.957,
7/26/2015 2:00:00 AM ,     953.000,                        83.748,                        14.717,                        58.939,
7/26/2015 3:00:00 AM ,     954.000,                        83.769,                        14.717,                        58.954,
7/26/2015 4:00:00 AM ,     955.000,                        83.739,                        14.717,                        58.933,
7/26/2015 5:00:00 AM ,     956.000,                        83.739,                        14.666,                        58.933,
7/26/2015 6:00:00 AM ,     957.000,                        83.760,                        14.717,                        58.948,
7/26/2015 7:00:00 AM ,     958.000,                        83.748,                        14.717,                        58.939,
7/26/2015 8:00:00 AM ,     959.000,                        83.765,                        14.717,                        58.951,
7/26/2015 9:00:00 AM ,     960.000,                        83.760,                        14.717,                        58.948,
7/26/2015 10:00:00 AM,     961.000,                        83.760,                        14.666,                        58.948,
7/26/2015 11:00:00 AM,     962.000,                        83.756,                        14.717,                        58.945,
7/26/2015 12:00:00 PM,     963.000,                        83.765,                        14.717,                        58.951,
7/26/2015 1:00:00 PM ,     964.000,                        83.752,                        14.717,                        58.942,
7/26/2015 2:00:00 PM ,     965.000,                        83.743,                        14.717,                        58.936,
7/26/2015 3:00:00 PM ,     966.000,                        83.756,                        14.717,                        58.945,
7/26/2015 4:00:00 PM ,     967.000,                        83.735,                        14.666,                        58.930,
7/26/2015 5:00:00 PM ,     968.000,                        83.726,                        14.717,                        58.924,
7/26/2015 6:00:00 PM ,     969.000,                        83.735,                        14.717,                        58.930,
7/26/2015 7:00:00 PM ,     970.000,                        83.743,                        14.666,                        58.936,
7/26/2015 8:00:00 PM ,     971.000,                        83.718,                        14.666,                        58.918,
7/26/2015 9:00:00 PM ,     972.000,                        83.756,                        14.666,                        58.945,
7/26/2015 10:00:00 PM,     973.000,                        83.714,                        14.717,                        58.915,
7/26/2015 11:00:00 PM,     974.000,                        83.735,                        14.717,                        58.930,
7/27/2015 12:00:00 AM,     975.000,                        83.739,                        14.717,                        58.933,
7/27/2015 1:00:00 AM ,     976.000,                        83.739,                        14.717,                        58.933,
7/27/2015 2:00:00 AM ,     977.000,                        83.748,                        14.717,                        58.939,
7/27/2015 3:00:00 AM ,     978.000,                        83.748,                        14.717,                        58.939,
7/27/2015 4:00:00 AM ,     979.000,                        83.756,                        14.666,                        58.945,
7/27/2015 5:00:00 AM ,     980.000,                        83.739,                        14.717,                        58.933,
7/27/2015 6:00:00 AM ,     981.000,                        83.739,                        14.717,                        58.933,
7/27/2015 7:00:00 AM ,     982.000,                        83.735,                        14.666,                        58.930,
7/27/2015 8:00:00 AM ,     983.000,                        83.735,                        14.666,                        58.930,
7/27/2015 9:00:00 AM ,     984.000,                        83.718,                        14.666,                        58.918,
7/27/2015 10:00:00 AM,     985.000,                        83.743,                        14.717,                        58.936,
7/27/2015 11:00:00 AM,     986.000,                        83.731,                        14.717,                        58.927,
7/27/2015 12:00:00 PM,     987.000,                        83.735,                        14.666,                        58.930,
7/27/2015 1:00:00 PM ,     988.000,                        83.752,                        14.717,                        58.942,
7/27/2015 2:00:00 PM ,     989.000,                        83.756,                        14.717,                        58.945,
7/27/2015 3:00:00 PM ,     990.000,                        83.714,                        14.717,                        58.915,
7/27/2015 4:00:00 PM ,     991.000,                        83.722,                        14.717,                        58.921,
7/27/2015 5:00:00 PM ,     992.000,                        83.735,                        14.717,                        58.930,
7/27/2015 6:00:00 PM ,     993.000,                        83.718,                        14.666,                        58.918,
7/27/2015 7:00:00 PM ,     994.000,                        83.722,                        14.717,                        58.921,
