Report Date:,10/7/2015 3:13:19 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-2_20m_monitoring_2015-10-07_15-13-08-177.wsl
Create Date,10/7/2015 3:13:02 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361565
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/8/2015 3:00:00 AM  ,     522.000,                        39.093,                        14.406,                        27.513,
7/8/2015 4:00:00 AM  ,     523.000,                        39.089,                        14.406,                        27.510,
7/8/2015 5:00:00 AM  ,     524.000,                        39.089,                        14.406,                        27.510,
7/8/2015 6:00:00 AM  ,     525.000,                        39.101,                        14.406,                        27.518,
7/8/2015 7:00:00 AM  ,     526.000,                        39.097,                        14.406,                        27.516,
7/8/2015 8:00:00 AM  ,     527.000,                        39.084,                        14.406,                        27.507,
7/8/2015 9:00:00 AM  ,     528.000,                        39.084,                        14.406,                        27.507,
7/8/2015 10:00:00 AM ,     529.000,                        39.089,                        14.406,                        27.510,
7/8/2015 11:00:00 AM ,     530.000,                        39.080,                        14.406,                        27.504,
7/8/2015 12:00:00 PM ,     531.000,                        39.089,                        14.456,                        27.510,
7/8/2015 1:00:00 PM  ,     532.000,                        39.081,                        14.456,                        27.504,
7/8/2015 2:00:00 PM  ,     533.000,                        39.080,                        14.406,                        27.504,
7/8/2015 3:00:00 PM  ,     534.000,                        39.059,                        14.406,                        27.489,
7/8/2015 4:00:00 PM  ,     535.000,                        39.043,                        14.456,                        27.477,
7/8/2015 5:00:00 PM  ,     536.000,                        39.064,                        14.507,                        27.492,
7/8/2015 6:00:00 PM  ,     537.000,                        39.073,                        14.507,                        27.498,
7/8/2015 7:00:00 PM  ,     538.000,                        39.076,                        14.456,                        27.501,
7/8/2015 8:00:00 PM  ,     539.000,                        39.080,                        14.406,                        27.504,
7/8/2015 9:00:00 PM  ,     540.000,                        39.093,                        14.406,                        27.513,
7/8/2015 10:00:00 PM ,     541.000,                        39.115,                        14.456,                        27.528,
7/8/2015 11:00:00 PM ,     542.000,                        39.115,                        14.456,                        27.528,
7/9/2015 12:00:00 AM ,     543.000,                        39.093,                        14.456,                        27.513,
7/9/2015 1:00:00 AM  ,     544.000,                        39.110,                        14.456,                        27.525,
7/9/2015 2:00:00 AM  ,     545.000,                        39.123,                        14.456,                        27.534,
7/9/2015 3:00:00 AM  ,     546.000,                        39.123,                        14.456,                        27.534,
7/9/2015 4:00:00 AM  ,     547.000,                        39.110,                        14.456,                        27.525,
7/9/2015 5:00:00 AM  ,     548.000,                        39.098,                        14.456,                        27.516,
7/9/2015 6:00:00 AM  ,     549.000,                        39.110,                        14.456,                        27.525,
7/9/2015 7:00:00 AM  ,     550.000,                        39.123,                        14.456,                        27.534,
7/9/2015 8:00:00 AM  ,     551.000,                        39.131,                        14.456,                        27.540,
7/9/2015 9:00:00 AM  ,     552.000,                        39.131,                        14.456,                        27.540,
7/9/2015 10:00:00 AM ,     553.000,                        39.148,                        14.456,                        27.552,
7/9/2015 11:00:00 AM ,     554.000,                        39.140,                        14.456,                        27.546,
7/9/2015 12:00:00 PM ,     555.000,                        39.131,                        14.456,                        27.540,
7/9/2015 1:00:00 PM  ,     556.000,                        39.127,                        14.456,                        27.537,
7/9/2015 2:00:00 PM  ,     557.000,                        39.136,                        14.456,                        27.543,
7/9/2015 3:00:00 PM  ,     558.000,                        39.119,                        14.456,                        27.531,
7/9/2015 4:00:00 PM  ,     559.000,                        41.034,                        16.382,                        28.879,
7/9/2015 5:00:00 PM  ,     560.000,                        39.309,                        16.483,                        27.665,
7/9/2015 6:00:00 PM  ,     561.000,                        39.145,                        16.130,                        27.549,
7/9/2015 7:00:00 PM  ,     562.000,                        39.126,                        15.928,                        27.536,
7/9/2015 8:00:00 PM  ,     563.000,                        39.119,                        15.725,                        27.531,
7/9/2015 9:00:00 PM  ,     564.000,                        39.135,                        15.574,                        27.542,
7/9/2015 10:00:00 PM ,     565.000,                        39.109,                        15.523,                        27.524,
7/9/2015 11:00:00 PM ,     566.000,                        39.120,                        15.422,                        27.532,
7/10/2015 12:00:00 AM,     567.000,                        39.123,                        15.269,                        27.534,
7/10/2015 1:00:00 AM ,     568.000,                        39.131,                        15.269,                        27.540,
7/10/2015 2:00:00 AM ,     569.000,                        39.135,                        15.168,                        27.542,
7/10/2015 3:00:00 AM ,     570.000,                        39.122,                        15.168,                        27.533,
7/10/2015 4:00:00 AM ,     571.000,                        39.121,                        15.066,                        27.532,
7/10/2015 5:00:00 AM ,     572.000,                        39.112,                        15.066,                        27.526,
7/10/2015 6:00:00 AM ,     573.000,                        39.133,                        15.066,                        27.541,
7/10/2015 7:00:00 AM ,     574.000,                        39.125,                        15.016,                        27.535,
7/10/2015 8:00:00 AM ,     575.000,                        39.132,                        14.965,                        27.540,
7/10/2015 9:00:00 AM ,     576.000,                        39.124,                        14.965,                        27.534,
7/10/2015 10:00:00 AM,     577.000,                        39.128,                        14.914,                        27.537,
7/10/2015 11:00:00 AM,     578.000,                        39.123,                        14.863,                        27.534,
7/10/2015 12:00:00 PM,     579.000,                        39.098,                        14.863,                        27.516,
7/10/2015 1:00:00 PM ,     580.000,                        39.110,                        14.863,                        27.525,
7/10/2015 2:00:00 PM ,     581.000,                        39.093,                        14.863,                        27.513,
7/10/2015 3:00:00 PM ,     582.000,                        39.930,                        14.813,                        28.102,
7/10/2015 4:00:00 PM ,     583.000,                        39.973,                        14.813,                        28.132,
7/10/2015 5:00:00 PM ,     584.000,                        39.892,                        14.813,                        28.075,
7/10/2015 6:00:00 PM ,     585.000,                        39.901,                        14.813,                        28.081,
7/10/2015 7:00:00 PM ,     586.000,                        39.850,                        14.813,                        28.045,
7/10/2015 8:00:00 PM ,     587.000,                        39.888,                        14.762,                        28.072,
7/10/2015 9:00:00 PM ,     588.000,                        39.854,                        14.762,                        28.048,
7/10/2015 10:00:00 PM,     589.000,                        39.883,                        14.762,                        28.069,
7/10/2015 11:00:00 PM,     590.000,                        39.887,                        14.711,                        28.072,
7/11/2015 12:00:00 AM,     591.000,                        40.416,                        14.762,                        28.444,
7/11/2015 1:00:00 AM ,     592.000,                        39.984,                        14.711,                        28.140,
7/11/2015 2:00:00 AM ,     593.000,                        39.913,                        14.711,                        28.089,
7/11/2015 3:00:00 AM ,     594.000,                        39.896,                        14.711,                        28.077,
7/11/2015 4:00:00 AM ,     595.000,                        39.874,                        14.711,                        28.063,
7/11/2015 5:00:00 AM ,     596.000,                        39.900,                        14.711,                        28.080,
7/11/2015 6:00:00 AM ,     597.000,                        39.858,                        14.711,                        28.051,
7/11/2015 7:00:00 AM ,     598.000,                        39.891,                        14.711,                        28.074,
7/11/2015 8:00:00 AM ,     599.000,                        39.887,                        14.711,                        28.072,
7/11/2015 9:00:00 AM ,     600.000,                        39.891,                        14.711,                        28.074,
7/11/2015 10:00:00 AM,     601.000,                        39.900,                        14.711,                        28.080,
7/11/2015 11:00:00 AM,     602.000,                        39.879,                        14.711,                        28.066,
7/11/2015 12:00:00 PM,     603.000,                        39.874,                        14.711,                        28.063,
7/11/2015 1:00:00 PM ,     604.000,                        39.832,                        14.711,                        28.033,
7/11/2015 2:00:00 PM ,     605.000,                        41.466,                        16.786,                        29.183,
7/11/2015 3:00:00 PM ,     606.000,                        40.063,                        16.887,                        28.195,
7/11/2015 4:00:00 PM ,     607.000,                        39.885,                        16.534,                        28.070,
7/11/2015 5:00:00 PM ,     608.000,                        39.858,                        16.332,                        28.051,
7/11/2015 6:00:00 PM ,     609.000,                        39.847,                        16.079,                        28.043,
7/11/2015 7:00:00 PM ,     610.000,                        39.849,                        15.928,                        28.045,
7/11/2015 8:00:00 PM ,     611.000,                        39.840,                        15.827,                        28.038,
7/11/2015 9:00:00 PM ,     612.000,                        39.830,                        15.725,                        28.031,
7/11/2015 10:00:00 PM,     613.000,                        39.846,                        15.624,                        28.043,
7/11/2015 11:00:00 PM,     614.000,                        39.862,                        15.523,                        28.054,
7/12/2015 12:00:00 AM,     615.000,                        39.856,                        15.422,                        28.050,
7/12/2015 1:00:00 AM ,     616.000,                        39.835,                        15.422,                        28.035,
7/12/2015 2:00:00 AM ,     617.000,                        39.817,                        15.320,                        28.022,
7/12/2015 3:00:00 AM ,     618.000,                        39.817,                        15.320,                        28.022,
7/12/2015 4:00:00 AM ,     619.000,                        39.791,                        15.219,                        28.004,
7/12/2015 5:00:00 AM ,     620.000,                        39.799,                        15.219,                        28.010,
7/12/2015 6:00:00 AM ,     621.000,                        39.765,                        15.168,                        27.986,
7/12/2015 7:00:00 AM ,     622.000,                        39.773,                        15.168,                        27.992,
7/12/2015 8:00:00 AM ,     623.000,                        39.743,                        15.117,                        27.970,
7/12/2015 9:00:00 AM ,     624.000,                        39.735,                        15.117,                        27.964,
7/12/2015 10:00:00 AM,     625.000,                        39.751,                        15.066,                        27.976,
7/12/2015 11:00:00 AM,     626.000,                        39.722,                        15.066,                        27.955,
7/12/2015 12:00:00 PM,     627.000,                        39.700,                        15.016,                        27.940,
7/12/2015 1:00:00 PM ,     628.000,                        39.713,                        15.016,                        27.949,
7/12/2015 2:00:00 PM ,     629.000,                        39.679,                        15.016,                        27.925,
7/12/2015 3:00:00 PM ,     630.000,                        39.678,                        14.965,                        27.925,
7/12/2015 4:00:00 PM ,     631.000,                        39.674,                        14.965,                        27.922,
7/12/2015 5:00:00 PM ,     632.000,                        39.661,                        14.965,                        27.913,
7/12/2015 6:00:00 PM ,     633.000,                        39.640,                        14.914,                        27.897,
7/12/2015 7:00:00 PM ,     634.000,                        39.602,                        14.914,                        27.871,
7/12/2015 8:00:00 PM ,     635.000,                        39.623,                        14.914,                        27.885,
7/12/2015 9:00:00 PM ,     636.000,                        39.614,                        14.914,                        27.879,
7/12/2015 10:00:00 PM,     637.000,                        39.635,                        14.914,                        27.894,
7/12/2015 11:00:00 PM,     638.000,                        39.643,                        14.863,                        27.900,
7/13/2015 12:00:00 AM,     639.000,                        39.635,                        14.863,                        27.894,
7/13/2015 1:00:00 AM ,     640.000,                        39.656,                        14.863,                        27.909,
7/13/2015 2:00:00 AM ,     641.000,                        39.648,                        14.863,                        27.903,
7/13/2015 3:00:00 AM ,     642.000,                        39.648,                        14.863,                        27.903,
7/13/2015 4:00:00 AM ,     643.000,                        39.630,                        14.813,                        27.891,
7/13/2015 5:00:00 AM ,     644.000,                        39.626,                        14.863,                        27.888,
7/13/2015 6:00:00 AM ,     645.000,                        39.643,                        14.813,                        27.900,
7/13/2015 7:00:00 AM ,     646.000,                        39.681,                        14.813,                        27.926,
7/13/2015 8:00:00 AM ,     647.000,                        39.677,                        14.813,                        27.923,
7/13/2015 9:00:00 AM ,     648.000,                        39.668,                        14.813,                        27.917,
7/13/2015 10:00:00 AM,     649.000,                        39.663,                        14.762,                        27.914,
7/13/2015 11:00:00 AM,     650.000,                        39.668,                        14.813,                        27.917,
7/13/2015 12:00:00 PM,     651.000,                        39.681,                        14.813,                        27.926,
7/13/2015 1:00:00 PM ,     652.000,                        39.727,                        14.813,                        27.959,
7/13/2015 2:00:00 PM ,     653.000,                        39.710,                        14.762,                        27.947,
7/13/2015 3:00:00 PM ,     654.000,                        39.732,                        14.813,                        27.962,
7/13/2015 4:00:00 PM ,     655.000,                        39.706,                        14.762,                        27.944,
7/13/2015 5:00:00 PM ,     656.000,                        39.731,                        14.762,                        27.962,
7/13/2015 6:00:00 PM ,     657.000,                        39.731,                        14.762,                        27.962,
7/13/2015 7:00:00 PM ,     658.000,                        39.757,                        14.762,                        27.980,
7/13/2015 8:00:00 PM ,     659.000,                        39.761,                        14.762,                        27.983,
7/13/2015 9:00:00 PM ,     660.000,                        39.786,                        14.762,                        28.000,
7/13/2015 10:00:00 PM,     661.000,                        39.782,                        14.762,                        27.997,
7/13/2015 11:00:00 PM,     662.000,                        39.803,                        14.762,                        28.012,
7/14/2015 12:00:00 AM,     663.000,                        39.803,                        14.762,                        28.012,
7/14/2015 1:00:00 AM ,     664.000,                        39.824,                        14.711,                        28.027,
7/14/2015 2:00:00 AM ,     665.000,                        39.836,                        14.711,                        28.036,
7/14/2015 3:00:00 AM ,     666.000,                        39.837,                        14.762,                        28.036,
7/14/2015 4:00:00 AM ,     667.000,                        39.833,                        14.762,                        28.033,
7/14/2015 5:00:00 AM ,     668.000,                        39.828,                        14.711,                        28.030,
7/14/2015 6:00:00 AM ,     669.000,                        39.836,                        14.711,                        28.036,
7/14/2015 7:00:00 AM ,     670.000,                        39.858,                        14.711,                        28.051,
7/14/2015 8:00:00 AM ,     671.000,                        39.833,                        14.762,                        28.033,
7/14/2015 9:00:00 AM ,     672.000,                        39.853,                        14.711,                        28.048,
7/14/2015 10:00:00 AM,     673.000,                        39.811,                        14.711,                        28.018,
7/14/2015 11:00:00 AM,     674.000,                        40.771,                        14.711,                        28.694,
7/14/2015 12:00:00 PM,     675.000,                        39.883,                        14.711,                        28.069,
7/14/2015 1:00:00 PM ,     676.000,                        39.887,                        14.711,                        28.072,
7/14/2015 2:00:00 PM ,     677.000,                        41.816,                        14.711,                        29.429,
7/14/2015 3:00:00 PM ,     678.000,                        41.875,                        16.231,                        29.470,
7/14/2015 4:00:00 PM ,     679.000,                        41.838,                        18.942,                        29.444,
7/14/2015 5:00:00 PM ,     680.000,                        40.179,                        20.483,                        28.277,
7/14/2015 6:00:00 PM ,     681.000,                        40.721,                        19.340,                        28.658,
7/14/2015 7:00:00 PM ,     682.000,                        39.932,                        18.892,                        28.103,
7/14/2015 8:00:00 PM ,     683.000,                        39.880,                        18.342,                        28.066,
7/14/2015 9:00:00 PM ,     684.000,                        39.887,                        17.891,                        28.072,
7/14/2015 10:00:00 PM,     685.000,                        40.239,                        17.540,                        28.319,
7/14/2015 11:00:00 PM,     686.000,                        40.736,                        18.492,                        28.669,
7/15/2015 12:00:00 AM,     687.000,                        41.770,                        18.592,                        29.397,
7/15/2015 1:00:00 AM ,     688.000,                        40.559,                        18.492,                        28.544,
7/15/2015 2:00:00 AM ,     689.000,                        40.004,                        18.142,                        28.154,
7/15/2015 3:00:00 AM ,     690.000,                        39.929,                        17.791,                        28.101,
7/15/2015 4:00:00 AM ,     691.000,                        39.930,                        17.490,                        28.101,
7/15/2015 5:00:00 AM ,     692.000,                        41.662,                        17.289,                        29.321,
7/15/2015 6:00:00 AM ,     693.000,                        40.280,                        17.440,                        28.348,
7/15/2015 7:00:00 AM ,     694.000,                        39.978,                        17.239,                        28.135,
7/15/2015 8:00:00 AM ,     695.000,                        39.947,                        17.138,                        28.114,
7/15/2015 9:00:00 AM ,     696.000,                        39.928,                        16.937,                        28.100,
7/15/2015 10:00:00 AM,     697.000,                        40.812,                        16.887,                        28.722,
7/15/2015 11:00:00 AM,     698.000,                        41.450,                        17.188,                        29.171,
7/15/2015 12:00:00 PM,     699.000,                        41.847,                        17.891,                        29.451,
7/15/2015 1:00:00 PM ,     700.000,                        41.799,                        20.037,                        29.417,
7/15/2015 2:00:00 PM ,     701.000,                        41.784,                        20.880,                        29.406,
7/15/2015 3:00:00 PM ,     702.000,                        41.809,                        22.654,                        29.424,
7/15/2015 4:00:00 PM ,     703.000,                        40.192,                        22.654,                        28.286,
7/15/2015 5:00:00 PM ,     704.000,                        40.005,                        21.571,                        28.155,
7/15/2015 6:00:00 PM ,     705.000,                        39.920,                        20.830,                        28.095,
7/15/2015 7:00:00 PM ,     706.000,                        39.931,                        20.235,                        28.102,
7/15/2015 8:00:00 PM ,     707.000,                        39.917,                        19.788,                        28.093,
7/15/2015 9:00:00 PM ,     708.000,                        39.908,                        19.340,                        28.086,
7/15/2015 10:00:00 PM,     709.000,                        39.942,                        19.041,                        28.110,
7/15/2015 11:00:00 PM,     710.000,                        39.926,                        18.742,                        28.099,
7/16/2015 12:00:00 AM,     711.000,                        39.928,                        18.542,                        28.101,
7/16/2015 1:00:00 AM ,     712.000,                        39.904,                        18.292,                        28.084,
7/16/2015 2:00:00 AM ,     713.000,                        39.902,                        18.042,                        28.082,
7/16/2015 3:00:00 AM ,     714.000,                        39.922,                        17.941,                        28.096,
7/16/2015 4:00:00 AM ,     715.000,                        39.911,                        17.741,                        28.088,
7/16/2015 5:00:00 AM ,     716.000,                        39.914,                        17.641,                        28.091,
7/16/2015 6:00:00 AM ,     717.000,                        39.942,                        17.490,                        28.110,
7/16/2015 7:00:00 AM ,     718.000,                        39.919,                        17.339,                        28.094,
7/16/2015 8:00:00 AM ,     719.000,                        39.923,                        17.289,                        28.097,
7/16/2015 9:00:00 AM ,     720.000,                        39.918,                        17.188,                        28.093,
7/16/2015 10:00:00 AM,     721.000,                        39.929,                        17.088,                        28.101,
7/16/2015 11:00:00 AM,     722.000,                        39.924,                        16.987,                        28.097,
7/16/2015 12:00:00 PM,     723.000,                        39.902,                        16.887,                        28.082,
7/16/2015 1:00:00 PM ,     724.000,                        39.880,                        16.836,                        28.067,
7/16/2015 2:00:00 PM ,     725.000,                        39.880,                        16.786,                        28.066,
7/16/2015 3:00:00 PM ,     726.000,                        39.883,                        16.685,                        28.068,
7/16/2015 4:00:00 PM ,     727.000,                        39.886,                        16.635,                        28.071,
7/16/2015 5:00:00 PM ,     728.000,                        39.865,                        16.584,                        28.056,
7/16/2015 6:00:00 PM ,     729.000,                        39.868,                        16.534,                        28.058,
7/16/2015 7:00:00 PM ,     730.000,                        39.864,                        16.483,                        28.055,
7/16/2015 8:00:00 PM ,     731.000,                        39.884,                        16.433,                        28.069,
7/16/2015 9:00:00 PM ,     732.000,                        39.896,                        16.382,                        28.078,
7/16/2015 10:00:00 PM,     733.000,                        39.896,                        16.332,                        28.078,
7/16/2015 11:00:00 PM,     734.000,                        39.891,                        16.281,                        28.074,
7/17/2015 12:00:00 AM,     735.000,                        39.870,                        16.281,                        28.059,
7/17/2015 1:00:00 AM ,     736.000,                        39.865,                        16.231,                        28.056,
7/17/2015 2:00:00 AM ,     737.000,                        39.873,                        16.180,                        28.062,
7/17/2015 3:00:00 AM ,     738.000,                        39.881,                        16.130,                        28.067,
7/17/2015 4:00:00 AM ,     739.000,                        39.872,                        16.130,                        28.061,
7/17/2015 5:00:00 AM ,     740.000,                        39.885,                        16.079,                        28.070,
7/17/2015 6:00:00 AM ,     741.000,                        39.880,                        16.079,                        28.067,
7/17/2015 7:00:00 AM ,     742.000,                        39.897,                        16.029,                        28.078,
7/17/2015 8:00:00 AM ,     743.000,                        39.884,                        15.978,                        28.069,
7/17/2015 9:00:00 AM ,     744.000,                        39.883,                        15.928,                        28.069,
7/17/2015 10:00:00 AM,     745.000,                        39.870,                        15.928,                        28.060,
7/17/2015 11:00:00 AM,     746.000,                        39.858,                        15.928,                        28.051,
7/17/2015 12:00:00 PM,     747.000,                        39.853,                        15.928,                        28.048,
7/17/2015 1:00:00 PM ,     748.000,                        39.848,                        15.827,                        28.044,
7/17/2015 2:00:00 PM ,     749.000,                        39.857,                        15.827,                        28.050,
7/17/2015 3:00:00 PM ,     750.000,                        40.243,                        16.382,                        28.322,
7/17/2015 4:00:00 PM ,     751.000,                        41.890,                        18.392,                        29.481,
7/17/2015 5:00:00 PM ,     752.000,                        40.768,                        20.533,                        28.692,
7/17/2015 6:00:00 PM ,     753.000,                        40.160,                        21.028,                        28.263,
7/17/2015 7:00:00 PM ,     754.000,                        39.979,                        20.037,                        28.136,
7/17/2015 8:00:00 PM ,     755.000,                        39.951,                        19.390,                        28.116,
7/17/2015 9:00:00 PM ,     756.000,                        39.911,                        18.892,                        28.088,
7/17/2015 10:00:00 PM,     757.000,                        39.873,                        18.542,                        28.062,
7/17/2015 11:00:00 PM,     758.000,                        39.916,                        18.192,                        28.092,
7/18/2015 12:00:00 AM,     759.000,                        39.883,                        17.891,                        28.069,
7/18/2015 1:00:00 AM ,     760.000,                        39.881,                        17.741,                        28.068,
7/18/2015 2:00:00 AM ,     761.000,                        39.880,                        17.590,                        28.066,
7/18/2015 3:00:00 AM ,     762.000,                        39.873,                        17.389,                        28.062,
7/18/2015 4:00:00 AM ,     763.000,                        39.893,                        17.239,                        28.076,
7/18/2015 5:00:00 AM ,     764.000,                        39.883,                        17.138,                        28.069,
7/18/2015 6:00:00 AM ,     765.000,                        39.895,                        17.038,                        28.077,
7/18/2015 7:00:00 AM ,     766.000,                        39.898,                        16.937,                        28.079,
7/18/2015 8:00:00 AM ,     767.000,                        39.884,                        16.836,                        28.070,
7/18/2015 9:00:00 AM ,     768.000,                        39.909,                        16.735,                        28.087,
7/18/2015 10:00:00 AM,     769.000,                        39.912,                        16.685,                        28.089,
7/18/2015 11:00:00 AM,     770.000,                        39.928,                        16.584,                        28.100,
7/18/2015 12:00:00 PM,     771.000,                        39.902,                        16.534,                        28.082,
7/18/2015 1:00:00 PM ,     772.000,                        39.889,                        16.483,                        28.073,
7/18/2015 2:00:00 PM ,     773.000,                        39.926,                        16.433,                        28.099,
7/18/2015 3:00:00 PM ,     774.000,                        39.913,                        16.382,                        28.090,
7/18/2015 4:00:00 PM ,     775.000,                        39.892,                        16.332,                        28.075,
7/18/2015 5:00:00 PM ,     776.000,                        39.883,                        16.281,                        28.068,
7/18/2015 6:00:00 PM ,     777.000,                        39.912,                        16.281,                        28.089,
7/18/2015 7:00:00 PM ,     778.000,                        39.903,                        16.180,                        28.082,
7/18/2015 8:00:00 PM ,     779.000,                        39.898,                        16.180,                        28.079,
7/18/2015 9:00:00 PM ,     780.000,                        39.894,                        16.130,                        28.076,
7/18/2015 10:00:00 PM,     781.000,                        39.923,                        16.079,                        28.097,
7/18/2015 11:00:00 PM,     782.000,                        39.897,                        16.079,                        28.079,
7/19/2015 12:00:00 AM,     783.000,                        39.901,                        16.029,                        28.081,
7/19/2015 1:00:00 AM ,     784.000,                        39.909,                        16.029,                        28.087,
7/19/2015 2:00:00 AM ,     785.000,                        39.896,                        15.978,                        28.078,
7/19/2015 3:00:00 AM ,     786.000,                        39.913,                        15.928,                        28.089,
7/19/2015 4:00:00 AM ,     787.000,                        39.921,                        15.928,                        28.095,
7/19/2015 5:00:00 AM ,     788.000,                        39.904,                        15.877,                        28.083,
7/19/2015 6:00:00 AM ,     789.000,                        39.925,                        15.877,                        28.098,
7/19/2015 7:00:00 AM ,     790.000,                        39.945,                        15.827,                        28.113,
7/19/2015 8:00:00 AM ,     791.000,                        39.928,                        15.827,                        28.101,
7/19/2015 9:00:00 AM ,     792.000,                        39.924,                        15.827,                        28.098,
7/19/2015 10:00:00 AM,     793.000,                        39.912,                        15.827,                        28.089,
7/19/2015 11:00:00 AM,     794.000,                        39.945,                        15.776,                        28.112,
7/19/2015 12:00:00 PM,     795.000,                        39.911,                        15.776,                        28.088,
7/19/2015 1:00:00 PM ,     796.000,                        39.906,                        15.725,                        28.085,
7/19/2015 2:00:00 PM ,     797.000,                        39.915,                        15.725,                        28.091,
7/19/2015 3:00:00 PM ,     798.000,                        39.914,                        15.675,                        28.091,
7/19/2015 4:00:00 PM ,     799.000,                        39.923,                        15.725,                        28.097,
7/19/2015 5:00:00 PM ,     800.000,                        39.889,                        15.675,                        28.073,
7/19/2015 6:00:00 PM ,     801.000,                        39.901,                        15.675,                        28.082,
7/19/2015 7:00:00 PM ,     802.000,                        39.926,                        15.624,                        28.099,
7/19/2015 8:00:00 PM ,     803.000,                        39.901,                        15.624,                        28.081,
7/19/2015 9:00:00 PM ,     804.000,                        39.935,                        15.624,                        28.105,
7/19/2015 10:00:00 PM,     805.000,                        39.918,                        15.624,                        28.093,
7/19/2015 11:00:00 PM,     806.000,                        39.926,                        15.574,                        28.099,
7/20/2015 12:00:00 AM,     807.000,                        39.917,                        15.574,                        28.093,
7/20/2015 1:00:00 AM ,     808.000,                        39.909,                        15.574,                        28.087,
7/20/2015 2:00:00 AM ,     809.000,                        39.921,                        15.523,                        28.095,
7/20/2015 3:00:00 AM ,     810.000,                        39.917,                        15.523,                        28.092,
7/20/2015 4:00:00 AM ,     811.000,                        39.934,                        15.523,                        28.104,
7/20/2015 5:00:00 AM ,     812.000,                        39.929,                        15.523,                        28.101,
7/20/2015 6:00:00 AM ,     813.000,                        39.913,                        15.523,                        28.089,
7/20/2015 7:00:00 AM ,     814.000,                        39.913,                        15.523,                        28.089,
7/20/2015 8:00:00 AM ,     815.000,                        39.917,                        15.523,                        28.092,
7/20/2015 9:00:00 AM ,     816.000,                        39.925,                        15.472,                        28.098,
7/20/2015 10:00:00 AM,     817.000,                        39.929,                        15.472,                        28.101,
7/20/2015 11:00:00 AM,     818.000,                        39.920,                        15.472,                        28.095,
7/20/2015 12:00:00 PM,     819.000,                        39.916,                        15.472,                        28.092,
7/20/2015 1:00:00 PM ,     820.000,                        39.907,                        15.422,                        28.086,
7/20/2015 2:00:00 PM ,     821.000,                        39.895,                        15.422,                        28.077,
7/20/2015 3:00:00 PM ,     822.000,                        39.882,                        15.422,                        28.068,
7/20/2015 4:00:00 PM ,     823.000,                        39.874,                        15.472,                        28.062,
7/20/2015 5:00:00 PM ,     824.000,                        39.878,                        15.422,                        28.065,
7/20/2015 6:00:00 PM ,     825.000,                        39.852,                        15.422,                        28.047,
7/20/2015 7:00:00 PM ,     826.000,                        39.902,                        15.371,                        28.082,
7/20/2015 8:00:00 PM ,     827.000,                        39.877,                        15.371,                        28.064,
7/20/2015 9:00:00 PM ,     828.000,                        39.895,                        15.422,                        28.077,
7/20/2015 10:00:00 PM,     829.000,                        39.873,                        15.371,                        28.061,
7/20/2015 11:00:00 PM,     830.000,                        39.894,                        15.371,                        28.076,
7/21/2015 12:00:00 AM,     831.000,                        39.898,                        15.320,                        28.079,
7/21/2015 1:00:00 AM ,     832.000,                        39.886,                        15.371,                        28.070,
7/21/2015 2:00:00 AM ,     833.000,                        39.877,                        15.320,                        28.064,
7/21/2015 3:00:00 AM ,     834.000,                        39.868,                        15.320,                        28.058,
7/21/2015 4:00:00 AM ,     835.000,                        39.902,                        15.320,                        28.082,
7/21/2015 5:00:00 AM ,     836.000,                        39.872,                        15.320,                        28.061,
7/21/2015 6:00:00 AM ,     837.000,                        39.877,                        15.320,                        28.064,
7/21/2015 7:00:00 AM ,     838.000,                        39.915,                        15.320,                        28.091,
7/21/2015 8:00:00 AM ,     839.000,                        39.881,                        15.320,                        28.067,
7/21/2015 9:00:00 AM ,     840.000,                        39.906,                        15.320,                        28.085,
7/21/2015 10:00:00 AM,     841.000,                        39.889,                        15.269,                        28.073,
7/21/2015 11:00:00 AM,     842.000,                        39.889,                        15.320,                        28.073,
7/21/2015 12:00:00 PM,     843.000,                        39.918,                        15.269,                        28.093,
7/21/2015 1:00:00 PM ,     844.000,                        39.910,                        15.269,                        28.088,
7/21/2015 2:00:00 PM ,     845.000,                        39.893,                        15.269,                        28.076,
7/21/2015 3:00:00 PM ,     846.000,                        39.910,                        15.269,                        28.088,
7/21/2015 4:00:00 PM ,     847.000,                        40.799,                        15.320,                        28.713,
7/21/2015 5:00:00 PM ,     848.000,                        40.410,                        15.371,                        28.440,
7/21/2015 6:00:00 PM ,     849.000,                        40.582,                        15.978,                        28.560,
7/21/2015 7:00:00 PM ,     850.000,                        39.980,                        15.928,                        28.137,
7/21/2015 8:00:00 PM ,     851.000,                        39.954,                        15.827,                        28.118,
7/21/2015 9:00:00 PM ,     852.000,                        40.828,                        16.029,                        28.733,
7/21/2015 10:00:00 PM,     853.000,                        40.240,                        17.590,                        28.320,
7/21/2015 11:00:00 PM,     854.000,                        40.097,                        17.289,                        28.219,
7/22/2015 12:00:00 AM,     855.000,                        40.001,                        17.038,                        28.151,
7/22/2015 1:00:00 AM ,     856.000,                        39.939,                        16.836,                        28.108,
7/22/2015 2:00:00 AM ,     857.000,                        40.844,                        16.735,                        28.745,
7/22/2015 3:00:00 AM ,     858.000,                        40.117,                        16.836,                        28.233,
