Report Date:,10/7/2015 4:42:33 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,IB-1_30m_monitoring_2015-10-07_16-42-17-036.wsl
Create Date,10/7/2015 4:42:13 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361480
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/18/2015 6:00:00 PM ,     777.000,                        55.133,                        15.740,                        38.801,
7/18/2015 7:00:00 PM ,     778.000,                        55.120,                        15.740,                        38.792,
7/18/2015 8:00:00 PM ,     779.000,                        55.132,                        15.689,                        38.800,
7/18/2015 9:00:00 PM ,     780.000,                        55.156,                        15.638,                        38.817,
7/18/2015 10:00:00 PM,     781.000,                        55.145,                        15.689,                        38.809,
7/18/2015 11:00:00 PM,     782.000,                        55.143,                        15.638,                        38.808,
7/19/2015 12:00:00 AM,     783.000,                        55.128,                        15.587,                        38.798,
7/19/2015 1:00:00 AM ,     784.000,                        55.146,                        15.587,                        38.810,
7/19/2015 2:00:00 AM ,     785.000,                        55.131,                        15.536,                        38.800,
7/19/2015 3:00:00 AM ,     786.000,                        55.162,                        15.536,                        38.821,
7/19/2015 4:00:00 AM ,     787.000,                        55.136,                        15.536,                        38.803,
7/19/2015 5:00:00 AM ,     788.000,                        55.156,                        15.485,                        38.817,
7/19/2015 6:00:00 AM ,     789.000,                        55.156,                        15.485,                        38.817,
7/19/2015 7:00:00 AM ,     790.000,                        55.177,                        15.485,                        38.832,
7/19/2015 8:00:00 AM ,     791.000,                        55.156,                        15.485,                        38.817,
7/19/2015 9:00:00 AM ,     792.000,                        55.163,                        15.434,                        38.822,
7/19/2015 10:00:00 AM,     793.000,                        55.154,                        15.434,                        38.816,
7/19/2015 11:00:00 AM,     794.000,                        55.167,                        15.434,                        38.825,
7/19/2015 12:00:00 PM,     795.000,                        55.163,                        15.434,                        38.822,
7/19/2015 1:00:00 PM ,     796.000,                        55.161,                        15.383,                        38.821,
7/19/2015 2:00:00 PM ,     797.000,                        55.140,                        15.383,                        38.806,
7/19/2015 3:00:00 PM ,     798.000,                        55.153,                        15.383,                        38.815,
7/19/2015 4:00:00 PM ,     799.000,                        55.127,                        15.383,                        38.797,
7/19/2015 5:00:00 PM ,     800.000,                        55.131,                        15.383,                        38.800,
7/19/2015 6:00:00 PM ,     801.000,                        55.135,                        15.383,                        38.803,
7/19/2015 7:00:00 PM ,     802.000,                        55.153,                        15.383,                        38.815,
7/19/2015 8:00:00 PM ,     803.000,                        55.155,                        15.332,                        38.817,
7/19/2015 9:00:00 PM ,     804.000,                        55.134,                        15.332,                        38.802,
7/19/2015 10:00:00 PM,     805.000,                        55.162,                        15.281,                        38.822,
7/19/2015 11:00:00 PM,     806.000,                        55.158,                        15.281,                        38.819,
7/20/2015 12:00:00 AM,     807.000,                        55.157,                        15.230,                        38.818,
7/20/2015 1:00:00 AM ,     808.000,                        55.167,                        15.281,                        38.825,
7/20/2015 2:00:00 AM ,     809.000,                        55.158,                        15.281,                        38.819,
7/20/2015 3:00:00 AM ,     810.000,                        55.171,                        15.281,                        38.828,
7/20/2015 4:00:00 AM ,     811.000,                        55.161,                        15.230,                        38.821,
7/20/2015 5:00:00 AM ,     812.000,                        55.167,                        15.281,                        38.825,
7/20/2015 6:00:00 AM ,     813.000,                        55.154,                        15.281,                        38.816,
7/20/2015 7:00:00 AM ,     814.000,                        55.178,                        15.230,                        38.833,
7/20/2015 8:00:00 AM ,     815.000,                        55.157,                        15.230,                        38.818,
7/20/2015 9:00:00 AM ,     816.000,                        55.155,                        15.179,                        38.817,
7/20/2015 10:00:00 AM,     817.000,                        55.146,                        15.179,                        38.811,
7/20/2015 11:00:00 AM,     818.000,                        55.146,                        15.179,                        38.811,
7/20/2015 12:00:00 PM,     819.000,                        55.146,                        15.179,                        38.811,
7/20/2015 1:00:00 PM ,     820.000,                        55.138,                        15.179,                        38.804,
7/20/2015 2:00:00 PM ,     821.000,                        55.138,                        15.179,                        38.804,
7/20/2015 3:00:00 PM ,     822.000,                        55.164,                        15.179,                        38.823,
7/20/2015 4:00:00 PM ,     823.000,                        55.146,                        15.179,                        38.811,
7/20/2015 5:00:00 PM ,     824.000,                        55.125,                        15.179,                        38.795,
7/20/2015 6:00:00 PM ,     825.000,                        55.132,                        15.128,                        38.800,
7/20/2015 7:00:00 PM ,     826.000,                        55.120,                        15.179,                        38.792,
7/20/2015 8:00:00 PM ,     827.000,                        55.119,                        15.128,                        38.791,
7/20/2015 9:00:00 PM ,     828.000,                        55.094,                        15.179,                        38.774,
7/20/2015 10:00:00 PM,     829.000,                        55.136,                        15.128,                        38.803,
7/20/2015 11:00:00 PM,     830.000,                        55.145,                        15.128,                        38.809,
7/21/2015 12:00:00 AM,     831.000,                        55.140,                        15.128,                        38.806,
7/21/2015 1:00:00 AM ,     832.000,                        55.123,                        15.128,                        38.794,
7/21/2015 2:00:00 AM ,     833.000,                        55.127,                        15.128,                        38.797,
7/21/2015 3:00:00 AM ,     834.000,                        55.101,                        15.128,                        38.779,
7/21/2015 4:00:00 AM ,     835.000,                        55.136,                        15.128,                        38.803,
7/21/2015 5:00:00 AM ,     836.000,                        55.123,                        15.128,                        38.794,
7/21/2015 6:00:00 AM ,     837.000,                        55.114,                        15.128,                        38.788,
7/21/2015 7:00:00 AM ,     838.000,                        55.152,                        15.077,                        38.814,
7/21/2015 8:00:00 AM ,     839.000,                        55.148,                        15.077,                        38.811,
7/21/2015 9:00:00 AM ,     840.000,                        55.143,                        15.077,                        38.808,
7/21/2015 10:00:00 AM,     841.000,                        55.169,                        15.077,                        38.827,
7/21/2015 11:00:00 AM,     842.000,                        55.156,                        15.077,                        38.818,
7/21/2015 12:00:00 PM,     843.000,                        55.135,                        15.077,                        38.802,
7/21/2015 1:00:00 PM ,     844.000,                        55.135,                        15.077,                        38.802,
7/21/2015 2:00:00 PM ,     845.000,                        55.117,                        15.077,                        38.790,
7/21/2015 3:00:00 PM ,     846.000,                        55.129,                        15.026,                        38.798,
7/21/2015 4:00:00 PM ,     847.000,                        55.918,                        15.179,                        39.354,
7/21/2015 5:00:00 PM ,     848.000,                        55.357,                        15.536,                        38.959,
7/21/2015 6:00:00 PM ,     849.000,                        55.890,                        15.536,                        39.334,
7/21/2015 7:00:00 PM ,     850.000,                        55.188,                        15.536,                        38.840,
7/21/2015 8:00:00 PM ,     851.000,                        55.160,                        15.485,                        38.820,
7/21/2015 9:00:00 PM ,     852.000,                        55.971,                        16.046,                        39.391,
7/21/2015 10:00:00 PM,     853.000,                        55.397,                        16.706,                        38.987,
7/21/2015 11:00:00 PM,     854.000,                        55.289,                        16.706,                        38.911,
7/22/2015 12:00:00 AM,     855.000,                        55.216,                        16.604,                        38.860,
7/22/2015 1:00:00 AM ,     856.000,                        55.169,                        16.350,                        38.827,
7/22/2015 2:00:00 AM ,     857.000,                        56.004,                        16.553,                        39.414,
7/22/2015 3:00:00 AM ,     858.000,                        55.320,                        16.604,                        38.933,
7/22/2015 4:00:00 AM ,     859.000,                        55.205,                        16.401,                        38.852,
7/22/2015 5:00:00 AM ,     860.000,                        55.179,                        16.249,                        38.834,
7/22/2015 6:00:00 AM ,     861.000,                        55.161,                        16.096,                        38.821,
7/22/2015 7:00:00 AM ,     862.000,                        55.132,                        15.995,                        38.801,
7/22/2015 8:00:00 AM ,     863.000,                        55.155,                        15.893,                        38.817,
7/22/2015 9:00:00 AM ,     864.000,                        55.136,                        15.842,                        38.803,
7/22/2015 10:00:00 AM,     865.000,                        55.137,                        15.740,                        38.804,
7/22/2015 11:00:00 AM,     866.000,                        55.137,                        15.740,                        38.804,
7/22/2015 12:00:00 PM,     867.000,                        55.130,                        15.638,                        38.799,
7/22/2015 1:00:00 PM ,     868.000,                        55.130,                        15.638,                        38.799,
7/22/2015 2:00:00 PM ,     869.000,                        55.124,                        15.587,                        38.795,
7/22/2015 3:00:00 PM ,     870.000,                        55.105,                        15.536,                        38.782,
7/22/2015 4:00:00 PM ,     871.000,                        55.125,                        15.485,                        38.796,
7/22/2015 5:00:00 PM ,     872.000,                        55.112,                        15.485,                        38.787,
7/22/2015 6:00:00 PM ,     873.000,                        55.111,                        15.434,                        38.786,
7/22/2015 7:00:00 PM ,     874.000,                        55.115,                        15.434,                        38.789,
7/22/2015 8:00:00 PM ,     875.000,                        55.127,                        15.383,                        38.797,
7/22/2015 9:00:00 PM ,     876.000,                        55.131,                        15.383,                        38.800,
7/22/2015 10:00:00 PM,     877.000,                        55.157,                        15.383,                        38.818,
7/22/2015 11:00:00 PM,     878.000,                        55.138,                        15.332,                        38.805,
7/23/2015 12:00:00 AM,     879.000,                        55.142,                        15.332,                        38.808,
7/23/2015 1:00:00 AM ,     880.000,                        55.147,                        15.332,                        38.811,
7/23/2015 2:00:00 AM ,     881.000,                        55.138,                        15.332,                        38.805,
7/23/2015 3:00:00 AM ,     882.000,                        55.149,                        15.281,                        38.813,
7/23/2015 4:00:00 AM ,     883.000,                        55.145,                        15.281,                        38.810,
7/23/2015 5:00:00 AM ,     884.000,                        55.132,                        15.281,                        38.801,
7/23/2015 6:00:00 AM ,     885.000,                        55.145,                        15.281,                        38.810,
7/23/2015 7:00:00 AM ,     886.000,                        55.157,                        15.230,                        38.818,
7/23/2015 8:00:00 AM ,     887.000,                        55.135,                        15.230,                        38.802,
7/23/2015 9:00:00 AM ,     888.000,                        55.144,                        15.230,                        38.809,
7/23/2015 10:00:00 AM,     889.000,                        55.165,                        15.230,                        38.824,
7/23/2015 11:00:00 AM,     890.000,                        55.148,                        15.230,                        38.812,
7/23/2015 12:00:00 PM,     891.000,                        55.139,                        15.230,                        38.806,
7/23/2015 1:00:00 PM ,     892.000,                        55.133,                        15.179,                        38.801,
7/23/2015 2:00:00 PM ,     893.000,                        55.142,                        15.179,                        38.807,
7/23/2015 3:00:00 PM ,     894.000,                        55.129,                        15.179,                        38.798,
7/23/2015 4:00:00 PM ,     895.000,                        55.120,                        15.179,                        38.792,
7/23/2015 5:00:00 PM ,     896.000,                        55.112,                        15.179,                        38.786,
7/23/2015 6:00:00 PM ,     897.000,                        55.136,                        15.128,                        38.803,
7/23/2015 7:00:00 PM ,     898.000,                        55.145,                        15.128,                        38.809,
7/23/2015 8:00:00 PM ,     899.000,                        55.171,                        15.128,                        38.828,
7/23/2015 9:00:00 PM ,     900.000,                        55.188,                        15.128,                        38.840,
7/23/2015 10:00:00 PM,     901.000,                        55.192,                        15.128,                        38.843,
7/23/2015 11:00:00 PM,     902.000,                        55.197,                        15.128,                        38.846,
7/24/2015 12:00:00 AM,     903.000,                        55.179,                        15.128,                        38.834,
7/24/2015 1:00:00 AM ,     904.000,                        55.200,                        15.077,                        38.848,
7/24/2015 2:00:00 AM ,     905.000,                        55.191,                        15.077,                        38.842,
7/24/2015 3:00:00 AM ,     906.000,                        55.182,                        15.077,                        38.836,
7/24/2015 4:00:00 AM ,     907.000,                        55.187,                        15.077,                        38.839,
7/24/2015 5:00:00 AM ,     908.000,                        55.187,                        15.077,                        38.839,
7/24/2015 6:00:00 AM ,     909.000,                        55.161,                        15.077,                        38.821,
7/24/2015 7:00:00 AM ,     910.000,                        55.178,                        15.077,                        38.833,
7/24/2015 8:00:00 AM ,     911.000,                        55.191,                        15.077,                        38.842,
7/24/2015 9:00:00 AM ,     912.000,                        55.208,                        15.077,                        38.854,
7/24/2015 10:00:00 AM,     913.000,                        55.263,                        15.026,                        38.893,
7/24/2015 11:00:00 AM,     914.000,                        55.288,                        14.975,                        38.910,
7/24/2015 12:00:00 PM,     915.000,                        55.285,                        15.026,                        38.908,
7/24/2015 1:00:00 PM ,     916.000,                        55.293,                        15.026,                        38.914,
7/24/2015 2:00:00 PM ,     917.000,                        55.302,                        15.026,                        38.920,
7/24/2015 3:00:00 PM ,     918.000,                        55.333,                        15.026,                        38.942,
7/24/2015 4:00:00 PM ,     919.000,                        55.324,                        15.026,                        38.935,
7/24/2015 5:00:00 PM ,     920.000,                        55.335,                        14.975,                        38.944,
7/24/2015 6:00:00 PM ,     921.000,                        55.318,                        14.975,                        38.931,
7/24/2015 7:00:00 PM ,     922.000,                        55.348,                        14.975,                        38.953,
7/24/2015 8:00:00 PM ,     923.000,                        55.348,                        14.975,                        38.953,
7/24/2015 9:00:00 PM ,     924.000,                        55.366,                        14.975,                        38.965,
7/24/2015 10:00:00 PM,     925.000,                        55.396,                        14.975,                        38.986,
7/24/2015 11:00:00 PM,     926.000,                        55.400,                        14.975,                        38.989,
7/25/2015 12:00:00 AM,     927.000,                        55.409,                        14.975,                        38.995,
7/25/2015 1:00:00 AM ,     928.000,                        55.400,                        14.975,                        38.989,
7/25/2015 2:00:00 AM ,     929.000,                        55.409,                        14.975,                        38.995,
7/25/2015 3:00:00 AM ,     930.000,                        55.439,                        14.975,                        39.017,
7/25/2015 4:00:00 AM ,     931.000,                        55.431,                        14.975,                        39.011,
7/25/2015 5:00:00 AM ,     932.000,                        55.418,                        14.975,                        39.002,
7/25/2015 6:00:00 AM ,     933.000,                        55.422,                        14.975,                        39.005,
7/25/2015 7:00:00 AM ,     934.000,                        55.426,                        14.975,                        39.008,
7/25/2015 8:00:00 AM ,     935.000,                        55.431,                        14.975,                        39.011,
7/25/2015 9:00:00 AM ,     936.000,                        55.435,                        14.975,                        39.014,
7/25/2015 10:00:00 AM,     937.000,                        55.448,                        14.975,                        39.023,
7/25/2015 11:00:00 AM,     938.000,                        55.435,                        14.975,                        39.014,
7/25/2015 12:00:00 PM,     939.000,                        55.431,                        14.975,                        39.011,
7/25/2015 1:00:00 PM ,     940.000,                        55.448,                        14.975,                        39.023,
7/25/2015 2:00:00 PM ,     941.000,                        55.452,                        14.975,                        39.026,
7/25/2015 3:00:00 PM ,     942.000,                        55.439,                        14.975,                        39.017,
7/25/2015 4:00:00 PM ,     943.000,                        55.418,                        14.975,                        39.002,
7/25/2015 5:00:00 PM ,     944.000,                        55.413,                        14.975,                        38.998,
7/25/2015 6:00:00 PM ,     945.000,                        55.439,                        14.975,                        39.017,
7/25/2015 7:00:00 PM ,     946.000,                        55.431,                        14.975,                        39.011,
7/25/2015 8:00:00 PM ,     947.000,                        55.470,                        14.975,                        39.038,
7/25/2015 9:00:00 PM ,     948.000,                        55.457,                        14.975,                        39.029,
7/25/2015 10:00:00 PM,     949.000,                        55.457,                        14.975,                        39.029,
7/25/2015 11:00:00 PM,     950.000,                        55.478,                        14.975,                        39.044,
7/26/2015 12:00:00 AM,     951.000,                        55.461,                        14.975,                        39.032,
7/26/2015 1:00:00 AM ,     952.000,                        55.496,                        14.975,                        39.056,
7/26/2015 2:00:00 AM ,     953.000,                        55.504,                        14.975,                        39.063,
7/26/2015 3:00:00 AM ,     954.000,                        55.465,                        14.975,                        39.035,
7/26/2015 4:00:00 AM ,     955.000,                        55.499,                        14.924,                        39.058,
7/26/2015 5:00:00 AM ,     956.000,                        55.477,                        14.924,                        39.043,
7/26/2015 6:00:00 AM ,     957.000,                        55.478,                        14.975,                        39.044,
7/26/2015 7:00:00 AM ,     958.000,                        55.464,                        14.924,                        39.034,
7/26/2015 8:00:00 AM ,     959.000,                        55.473,                        14.924,                        39.040,
7/26/2015 9:00:00 AM ,     960.000,                        55.490,                        14.924,                        39.052,
7/26/2015 10:00:00 AM,     961.000,                        55.504,                        14.975,                        39.063,
7/26/2015 11:00:00 AM,     962.000,                        55.499,                        14.924,                        39.058,
7/26/2015 12:00:00 PM,     963.000,                        55.513,                        14.975,                        39.069,
7/26/2015 1:00:00 PM ,     964.000,                        55.483,                        14.975,                        39.047,
7/26/2015 2:00:00 PM ,     965.000,                        55.491,                        14.975,                        39.053,
7/26/2015 3:00:00 PM ,     966.000,                        55.490,                        14.924,                        39.052,
7/26/2015 4:00:00 PM ,     967.000,                        55.483,                        14.975,                        39.047,
7/26/2015 5:00:00 PM ,     968.000,                        55.455,                        14.924,                        39.028,
7/26/2015 6:00:00 PM ,     969.000,                        55.457,                        14.975,                        39.029,
7/26/2015 7:00:00 PM ,     970.000,                        55.455,                        14.924,                        39.028,
7/26/2015 8:00:00 PM ,     971.000,                        55.455,                        14.924,                        39.028,
7/26/2015 9:00:00 PM ,     972.000,                        55.464,                        14.924,                        39.034,
7/26/2015 10:00:00 PM,     973.000,                        55.457,                        14.975,                        39.029,
7/26/2015 11:00:00 PM,     974.000,                        55.442,                        14.924,                        39.019,
7/27/2015 12:00:00 AM,     975.000,                        55.460,                        14.924,                        39.031,
7/27/2015 1:00:00 AM ,     976.000,                        55.455,                        14.924,                        39.028,
7/27/2015 2:00:00 AM ,     977.000,                        55.477,                        14.924,                        39.043,
7/27/2015 3:00:00 AM ,     978.000,                        55.464,                        14.924,                        39.034,
7/27/2015 4:00:00 AM ,     979.000,                        55.442,                        14.924,                        39.019,
7/27/2015 5:00:00 AM ,     980.000,                        55.446,                        14.924,                        39.022,
7/27/2015 6:00:00 AM ,     981.000,                        55.455,                        14.924,                        39.028,
7/27/2015 7:00:00 AM ,     982.000,                        55.473,                        14.924,                        39.040,
7/27/2015 8:00:00 AM ,     983.000,                        55.455,                        14.924,                        39.028,
7/27/2015 9:00:00 AM ,     984.000,                        55.446,                        14.924,                        39.022,
7/27/2015 10:00:00 AM,     985.000,                        55.442,                        14.924,                        39.019,
7/27/2015 11:00:00 AM,     986.000,                        55.473,                        14.924,                        39.040,
7/27/2015 12:00:00 PM,     987.000,                        55.473,                        14.924,                        39.040,
7/27/2015 1:00:00 PM ,     988.000,                        55.473,                        14.924,                        39.040,
7/27/2015 2:00:00 PM ,     989.000,                        55.451,                        14.924,                        39.025,
7/27/2015 3:00:00 PM ,     990.000,                        55.442,                        14.924,                        39.019,
7/27/2015 4:00:00 PM ,     991.000,                        55.455,                        14.924,                        39.028,
7/27/2015 5:00:00 PM ,     992.000,                        55.441,                        14.873,                        39.018,
7/27/2015 6:00:00 PM ,     993.000,                        55.451,                        14.924,                        39.025,
7/27/2015 7:00:00 PM ,     994.000,                        55.460,                        14.924,                        39.031,
7/27/2015 8:00:00 PM ,     995.000,                        55.446,                        14.924,                        39.022,
7/27/2015 9:00:00 PM ,     996.000,                        55.451,                        14.924,                        39.025,
7/27/2015 10:00:00 PM,     997.000,                        55.445,                        14.873,                        39.021,
7/27/2015 11:00:00 PM,     998.000,                        55.432,                        14.873,                        39.012,
7/28/2015 12:00:00 AM,     999.000,                        55.460,                        14.924,                        39.031,
7/28/2015 1:00:00 AM ,    1000.000,                        55.438,                        14.924,                        39.016,
7/28/2015 2:00:00 AM ,    1001.000,                        55.455,                        14.924,                        39.028,
7/28/2015 3:00:00 AM ,    1002.000,                        55.467,                        14.873,                        39.036,
7/28/2015 4:00:00 AM ,    1003.000,                        55.458,                        14.873,                        39.030,
7/28/2015 5:00:00 AM ,    1004.000,                        55.445,                        14.873,                        39.021,
7/28/2015 6:00:00 AM ,    1005.000,                        55.467,                        14.873,                        39.036,
7/28/2015 7:00:00 AM ,    1006.000,                        55.462,                        14.873,                        39.033,
7/28/2015 8:00:00 AM ,    1007.000,                        55.467,                        14.873,                        39.036,
7/28/2015 9:00:00 AM ,    1008.000,                        56.015,                        14.924,                        39.422,
7/28/2015 10:00:00 AM,    1009.000,                        57.861,                        15.179,                        40.721,
7/28/2015 11:00:00 AM,    1010.000,                        57.905,                        19.077,                        40.752,
7/28/2015 12:00:00 PM,    1011.000,                        57.921,                        20.528,                        40.764,
7/28/2015 1:00:00 PM ,    1012.000,                        57.858,                        21.672,                        40.719,
7/28/2015 2:00:00 PM ,    1013.000,                        57.895,                        22.267,                        40.745,
7/28/2015 3:00:00 PM ,    1014.000,                        57.905,                        22.712,                        40.752,
7/28/2015 4:00:00 PM ,    1015.000,                        57.893,                        23.009,                        40.743,
7/28/2015 5:00:00 PM ,    1016.000,                        57.876,                        23.305,                        40.732,
7/28/2015 6:00:00 PM ,    1017.000,                        55.940,                        23.206,                        39.369,
7/28/2015 7:00:00 PM ,    1018.000,                        55.617,                        22.614,                        39.142,
7/28/2015 8:00:00 PM ,    1019.000,                        55.514,                        21.970,                        39.070,
7/28/2015 9:00:00 PM ,    1020.000,                        55.439,                        21.374,                        39.017,
7/28/2015 10:00:00 PM,    1021.000,                        55.451,                        20.926,                        39.025,
7/28/2015 11:00:00 PM,    1022.000,                        55.425,                        20.528,                        39.007,
7/29/2015 12:00:00 AM,    1023.000,                        55.430,                        20.128,                        39.010,
7/29/2015 1:00:00 AM ,    1024.000,                        55.415,                        19.778,                        38.999,
7/29/2015 2:00:00 AM ,    1025.000,                        55.416,                        19.528,                        39.000,
7/29/2015 3:00:00 AM ,    1026.000,                        55.406,                        19.227,                        38.993,
7/29/2015 4:00:00 AM ,    1027.000,                        55.400,                        19.027,                        38.989,
7/29/2015 5:00:00 AM ,    1028.000,                        55.418,                        18.775,                        39.002,
7/29/2015 6:00:00 AM ,    1029.000,                        55.383,                        18.625,                        38.977,
7/29/2015 7:00:00 AM ,    1030.000,                        55.407,                        18.423,                        38.994,
7/29/2015 8:00:00 AM ,    1031.000,                        55.418,                        18.222,                        39.002,
7/29/2015 9:00:00 AM ,    1032.000,                        55.426,                        18.071,                        39.008,
7/29/2015 10:00:00 AM,    1033.000,                        55.458,                        17.970,                        39.030,
7/29/2015 11:00:00 AM,    1034.000,                        55.497,                        17.819,                        39.057,
7/29/2015 12:00:00 PM,    1035.000,                        55.656,                        17.919,                        39.169,
7/29/2015 1:00:00 PM ,    1036.000,                        55.573,                        17.768,                        39.111,
7/29/2015 2:00:00 PM ,    1037.000,                        55.506,                        17.566,                        39.064,
7/29/2015 3:00:00 PM ,    1038.000,                        55.526,                        17.516,                        39.078,
7/29/2015 4:00:00 PM ,    1039.000,                        55.519,                        17.414,                        39.073,
7/29/2015 5:00:00 PM ,    1040.000,                        55.537,                        17.313,                        39.086,
7/29/2015 6:00:00 PM ,    1041.000,                        55.526,                        17.212,                        39.077,
7/29/2015 7:00:00 PM ,    1042.000,                        55.540,                        17.111,                        39.087,
7/29/2015 8:00:00 PM ,    1043.000,                        55.563,                        17.010,                        39.104,
7/29/2015 9:00:00 PM ,    1044.000,                        55.552,                        16.959,                        39.096,
7/29/2015 10:00:00 PM,    1045.000,                        55.555,                        16.908,                        39.098,
7/29/2015 11:00:00 PM,    1046.000,                        55.580,                        16.858,                        39.116,
7/30/2015 12:00:00 AM,    1047.000,                        55.595,                        16.807,                        39.127,
7/30/2015 1:00:00 AM ,    1048.000,                        55.594,                        16.756,                        39.126,
7/30/2015 2:00:00 AM ,    1049.000,                        55.591,                        16.655,                        39.123,
7/30/2015 3:00:00 AM ,    1050.000,                        55.620,                        16.604,                        39.144,
7/30/2015 4:00:00 AM ,    1051.000,                        55.615,                        16.604,                        39.141,
7/30/2015 5:00:00 AM ,    1052.000,                        55.622,                        16.553,                        39.146,
7/30/2015 6:00:00 AM ,    1053.000,                        55.616,                        16.503,                        39.141,
7/30/2015 7:00:00 AM ,    1054.000,                        55.624,                        16.452,                        39.146,
7/30/2015 8:00:00 AM ,    1055.000,                        55.631,                        16.401,                        39.151,
7/30/2015 9:00:00 AM ,    1056.000,                        55.631,                        16.401,                        39.151,
7/30/2015 10:00:00 AM,    1057.000,                        55.633,                        16.350,                        39.153,
7/30/2015 11:00:00 AM,    1058.000,                        55.991,                        16.401,                        39.405,
7/30/2015 12:00:00 PM,    1059.000,                        55.626,                        16.401,                        39.148,
7/30/2015 1:00:00 PM ,    1060.000,                        55.603,                        16.350,                        39.132,
7/30/2015 2:00:00 PM ,    1061.000,                        55.606,                        16.300,                        39.134,
7/30/2015 3:00:00 PM ,    1062.000,                        55.604,                        16.249,                        39.133,
7/30/2015 4:00:00 PM ,    1063.000,                        55.604,                        16.249,                        39.133,
7/30/2015 5:00:00 PM ,    1064.000,                        55.585,                        16.198,                        39.119,
7/30/2015 6:00:00 PM ,    1065.000,                        55.592,                        16.147,                        39.124,
7/30/2015 7:00:00 PM ,    1066.000,                        55.608,                        16.096,                        39.136,
7/30/2015 8:00:00 PM ,    1067.000,                        55.621,                        16.096,                        39.145,
7/30/2015 9:00:00 PM ,    1068.000,                        55.639,                        16.096,                        39.157,
7/30/2015 10:00:00 PM,    1069.000,                        55.637,                        16.046,                        39.156,
7/30/2015 11:00:00 PM,    1070.000,                        55.641,                        16.046,                        39.159,
7/31/2015 12:00:00 AM,    1071.000,                        55.640,                        15.995,                        39.158,
7/31/2015 1:00:00 AM ,    1072.000,                        55.657,                        15.995,                        39.170,
7/31/2015 2:00:00 AM ,    1073.000,                        55.638,                        15.944,                        39.157,
7/31/2015 3:00:00 AM ,    1074.000,                        55.643,                        15.944,                        39.160,
7/31/2015 4:00:00 AM ,    1075.000,                        55.647,                        15.944,                        39.163,
7/31/2015 5:00:00 AM ,    1076.000,                        55.634,                        15.944,                        39.154,
7/31/2015 6:00:00 AM ,    1077.000,                        55.637,                        15.893,                        39.156,
7/31/2015 7:00:00 AM ,    1078.000,                        55.637,                        15.893,                        39.156,
7/31/2015 8:00:00 AM ,    1079.000,                        55.637,                        15.893,                        39.156,
7/31/2015 9:00:00 AM ,    1080.000,                        55.652,                        15.842,                        39.167,
7/31/2015 10:00:00 AM,    1081.000,                        55.635,                        15.842,                        39.155,
7/31/2015 11:00:00 AM,    1082.000,                        55.639,                        15.842,                        39.158,
7/31/2015 12:00:00 PM,    1083.000,                        55.605,                        15.842,                        39.133,
7/31/2015 1:00:00 PM ,    1084.000,                        55.618,                        15.842,                        39.142,
7/31/2015 2:00:00 PM ,    1085.000,                        55.616,                        15.791,                        39.141,
7/31/2015 3:00:00 PM ,    1086.000,                        55.603,                        15.791,                        39.132,
7/31/2015 4:00:00 PM ,    1087.000,                        55.616,                        15.791,                        39.141,
7/31/2015 5:00:00 PM ,    1088.000,                        55.615,                        15.740,                        39.140,
7/31/2015 6:00:00 PM ,    1089.000,                        55.606,                        15.740,                        39.134,
7/31/2015 7:00:00 PM ,    1090.000,                        55.610,                        15.740,                        39.137,
7/31/2015 8:00:00 PM ,    1091.000,                        55.626,                        15.689,                        39.148,
7/31/2015 9:00:00 PM ,    1092.000,                        55.626,                        15.689,                        39.148,
7/31/2015 10:00:00 PM,    1093.000,                        55.630,                        15.689,                        39.151,
7/31/2015 11:00:00 PM,    1094.000,                        55.630,                        15.689,                        39.151,
8/1/2015 12:00:00 AM ,    1095.000,                        55.611,                        15.638,                        39.138,
8/1/2015 1:00:00 AM  ,    1096.000,                        55.607,                        15.638,                        39.135,
8/1/2015 2:00:00 AM  ,    1097.000,                        55.611,                        15.638,                        39.138,
8/1/2015 3:00:00 AM  ,    1098.000,                        55.616,                        15.638,                        39.141,
8/1/2015 4:00:00 AM  ,    1099.000,                        55.642,                        15.638,                        39.159,
8/1/2015 5:00:00 AM  ,    1100.000,                        55.614,                        15.587,                        39.140,
8/1/2015 6:00:00 AM  ,    1101.000,                        55.614,                        15.587,                        39.140,
8/1/2015 7:00:00 AM  ,    1102.000,                        55.619,                        15.587,                        39.143,
8/1/2015 8:00:00 AM  ,    1103.000,                        55.614,                        15.587,                        39.140,
8/1/2015 9:00:00 AM  ,    1104.000,                        55.640,                        15.587,                        39.158,
8/1/2015 10:00:00 AM ,    1105.000,                        55.608,                        15.536,                        39.136,
8/1/2015 11:00:00 AM ,    1106.000,                        55.604,                        15.536,                        39.133,
8/1/2015 12:00:00 PM ,    1107.000,                        55.608,                        15.536,                        39.136,
8/1/2015 1:00:00 PM  ,    1108.000,                        55.600,                        15.536,                        39.130,
8/1/2015 2:00:00 PM  ,    1109.000,                        55.582,                        15.536,                        39.117,
8/1/2015 3:00:00 PM  ,    1110.000,                        55.591,                        15.536,                        39.124,
8/1/2015 4:00:00 PM  ,    1111.000,                        55.587,                        15.536,                        39.120,
