Report Date:,10/7/2015 3:34:16 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-1_25m_monitoring_2015-10-07_15-33-58-934.wsl
Create Date,10/7/2015 3:33:57 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361377
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/7/2015 4:00:00 AM  ,     499.000,                        45.517,                        14.147,                        32.033,
7/7/2015 5:00:00 AM  ,     500.000,                        45.532,                        14.147,                        32.044,
7/7/2015 6:00:00 AM  ,     501.000,                        45.542,                        14.096,                        32.051,
7/7/2015 7:00:00 AM  ,     502.000,                        45.533,                        14.198,                        32.045,
7/7/2015 8:00:00 AM  ,     503.000,                        45.550,                        14.096,                        32.057,
7/7/2015 9:00:00 AM  ,     504.000,                        45.547,                        14.147,                        32.055,
7/7/2015 10:00:00 AM ,     505.000,                        45.561,                        14.096,                        32.065,
7/7/2015 11:00:00 AM ,     506.000,                        45.543,                        14.147,                        32.052,
7/7/2015 12:00:00 PM ,     507.000,                        45.547,                        14.147,                        32.055,
7/7/2015 1:00:00 PM  ,     508.000,                        45.551,                        14.147,                        32.057,
7/7/2015 2:00:00 PM  ,     509.000,                        45.546,                        14.096,                        32.054,
7/7/2015 3:00:00 PM  ,     510.000,                        45.535,                        14.096,                        32.046,
7/7/2015 4:00:00 PM  ,     511.000,                        45.535,                        14.096,                        32.046,
7/7/2015 5:00:00 PM  ,     512.000,                        45.528,                        14.147,                        32.041,
7/7/2015 6:00:00 PM  ,     513.000,                        45.547,                        14.147,                        32.055,
7/7/2015 7:00:00 PM  ,     514.000,                        45.536,                        14.147,                        32.047,
7/7/2015 8:00:00 PM  ,     515.000,                        45.573,                        14.147,                        32.073,
7/7/2015 9:00:00 PM  ,     516.000,                        45.531,                        14.096,                        32.044,
7/7/2015 10:00:00 PM ,     517.000,                        45.558,                        14.147,                        32.063,
7/7/2015 11:00:00 PM ,     518.000,                        45.558,                        14.147,                        32.063,
7/8/2015 12:00:00 AM ,     519.000,                        45.566,                        14.147,                        32.068,
7/8/2015 1:00:00 AM  ,     520.000,                        45.551,                        14.147,                        32.057,
7/8/2015 2:00:00 AM  ,     521.000,                        45.551,                        14.147,                        32.057,
7/8/2015 3:00:00 AM  ,     522.000,                        45.558,                        14.147,                        32.063,
7/8/2015 4:00:00 AM  ,     523.000,                        45.551,                        14.147,                        32.057,
7/8/2015 5:00:00 AM  ,     524.000,                        45.566,                        14.147,                        32.068,
7/8/2015 6:00:00 AM  ,     525.000,                        45.566,                        14.147,                        32.068,
7/8/2015 7:00:00 AM  ,     526.000,                        45.551,                        14.147,                        32.057,
7/8/2015 8:00:00 AM  ,     527.000,                        45.547,                        14.147,                        32.055,
7/8/2015 9:00:00 AM  ,     528.000,                        45.558,                        14.147,                        32.063,
7/8/2015 10:00:00 AM ,     529.000,                        45.543,                        14.147,                        32.052,
7/8/2015 11:00:00 AM ,     530.000,                        45.554,                        14.147,                        32.060,
7/8/2015 12:00:00 PM ,     531.000,                        45.554,                        14.147,                        32.060,
7/8/2015 1:00:00 PM  ,     532.000,                        45.521,                        14.147,                        32.036,
7/8/2015 2:00:00 PM  ,     533.000,                        45.536,                        14.147,                        32.047,
7/8/2015 3:00:00 PM  ,     534.000,                        45.513,                        14.147,                        32.031,
7/8/2015 4:00:00 PM  ,     535.000,                        45.481,                        14.505,                        32.008,
7/8/2015 5:00:00 PM  ,     536.000,                        45.525,                        14.403,                        32.039,
7/8/2015 6:00:00 PM  ,     537.000,                        45.525,                        14.403,                        32.039,
7/8/2015 7:00:00 PM  ,     538.000,                        45.550,                        14.352,                        32.057,
7/8/2015 8:00:00 PM  ,     539.000,                        45.546,                        14.301,                        32.054,
7/8/2015 9:00:00 PM  ,     540.000,                        45.542,                        14.301,                        32.051,
7/8/2015 10:00:00 PM ,     541.000,                        45.557,                        14.301,                        32.062,
7/8/2015 11:00:00 PM ,     542.000,                        45.553,                        14.301,                        32.059,
7/9/2015 12:00:00 AM ,     543.000,                        45.561,                        14.301,                        32.064,
7/9/2015 1:00:00 AM  ,     544.000,                        45.575,                        14.250,                        32.074,
7/9/2015 2:00:00 AM  ,     545.000,                        45.560,                        14.250,                        32.064,
7/9/2015 3:00:00 AM  ,     546.000,                        45.567,                        14.250,                        32.069,
7/9/2015 4:00:00 AM  ,     547.000,                        45.556,                        14.250,                        32.061,
7/9/2015 5:00:00 AM  ,     548.000,                        45.549,                        14.250,                        32.056,
7/9/2015 6:00:00 AM  ,     549.000,                        45.556,                        14.250,                        32.061,
7/9/2015 7:00:00 AM  ,     550.000,                        45.571,                        14.250,                        32.072,
7/9/2015 8:00:00 AM  ,     551.000,                        45.579,                        14.250,                        32.077,
7/9/2015 9:00:00 AM  ,     552.000,                        45.575,                        14.250,                        32.074,
7/9/2015 10:00:00 AM ,     553.000,                        45.582,                        14.198,                        32.079,
7/9/2015 11:00:00 AM ,     554.000,                        45.578,                        14.198,                        32.077,
7/9/2015 12:00:00 PM ,     555.000,                        45.570,                        14.198,                        32.071,
7/9/2015 1:00:00 PM  ,     556.000,                        45.570,                        14.198,                        32.071,
7/9/2015 2:00:00 PM  ,     557.000,                        45.578,                        14.198,                        32.077,
7/9/2015 3:00:00 PM  ,     558.000,                        45.574,                        14.198,                        32.074,
7/9/2015 4:00:00 PM  ,     559.000,                        47.059,                        14.710,                        33.119,
7/9/2015 5:00:00 PM  ,     560.000,                        45.635,                        14.710,                        32.117,
7/9/2015 6:00:00 PM  ,     561.000,                        45.581,                        14.608,                        32.079,
7/9/2015 7:00:00 PM  ,     562.000,                        45.579,                        14.505,                        32.077,
7/9/2015 8:00:00 PM  ,     563.000,                        45.552,                        14.454,                        32.058,
7/9/2015 9:00:00 PM  ,     564.000,                        45.563,                        14.454,                        32.066,
7/9/2015 10:00:00 PM ,     565.000,                        45.570,                        14.403,                        32.071,
7/9/2015 11:00:00 PM ,     566.000,                        45.585,                        14.403,                        32.082,
7/10/2015 12:00:00 AM,     567.000,                        45.569,                        14.352,                        32.070,
7/10/2015 1:00:00 AM ,     568.000,                        45.577,                        14.352,                        32.076,
7/10/2015 2:00:00 AM ,     569.000,                        45.558,                        14.352,                        32.062,
7/10/2015 3:00:00 AM ,     570.000,                        45.583,                        14.301,                        32.080,
7/10/2015 4:00:00 AM ,     571.000,                        45.553,                        14.301,                        32.059,
7/10/2015 5:00:00 AM ,     572.000,                        45.561,                        14.301,                        32.064,
7/10/2015 6:00:00 AM ,     573.000,                        45.553,                        14.301,                        32.059,
7/10/2015 7:00:00 AM ,     574.000,                        45.553,                        14.301,                        32.059,
7/10/2015 8:00:00 AM ,     575.000,                        45.553,                        14.301,                        32.059,
7/10/2015 9:00:00 AM ,     576.000,                        46.781,                        14.301,                        32.924,
7/10/2015 10:00:00 AM,     577.000,                        46.781,                        14.301,                        32.924,
7/10/2015 11:00:00 AM,     578.000,                        46.781,                        14.301,                        32.924,
7/10/2015 12:00:00 PM,     579.000,                        46.784,                        14.250,                        32.926,
7/10/2015 1:00:00 PM ,     580.000,                        46.793,                        14.301,                        32.931,
7/10/2015 2:00:00 PM ,     581.000,                        46.781,                        14.250,                        32.923,
7/10/2015 3:00:00 PM ,     582.000,                        46.778,                        14.301,                        32.921,
7/10/2015 4:00:00 PM ,     583.000,                        46.762,                        14.250,                        32.910,
7/10/2015 5:00:00 PM ,     584.000,                        46.765,                        14.250,                        32.912,
7/10/2015 6:00:00 PM ,     585.000,                        46.743,                        14.250,                        32.896,
7/10/2015 7:00:00 PM ,     586.000,                        46.747,                        14.250,                        32.899,
7/10/2015 8:00:00 PM ,     587.000,                        46.735,                        14.250,                        32.891,
7/10/2015 9:00:00 PM ,     588.000,                        46.747,                        14.250,                        32.899,
7/10/2015 10:00:00 PM,     589.000,                        46.739,                        14.250,                        32.894,
7/10/2015 11:00:00 PM,     590.000,                        46.754,                        14.250,                        32.904,
7/11/2015 12:00:00 AM,     591.000,                        46.315,                        16.541,                        32.595,
7/11/2015 1:00:00 AM ,     592.000,                        46.709,                        16.034,                        32.873,
7/11/2015 2:00:00 AM ,     593.000,                        46.731,                        15.576,                        32.888,
7/11/2015 3:00:00 AM ,     594.000,                        46.746,                        15.322,                        32.898,
7/11/2015 4:00:00 AM ,     595.000,                        46.736,                        15.169,                        32.891,
7/11/2015 5:00:00 AM ,     596.000,                        46.726,                        15.067,                        32.885,
7/11/2015 6:00:00 AM ,     597.000,                        46.751,                        14.965,                        32.902,
7/11/2015 7:00:00 AM ,     598.000,                        46.738,                        14.863,                        32.893,
7/11/2015 8:00:00 AM ,     599.000,                        46.730,                        14.812,                        32.887,
7/11/2015 9:00:00 AM ,     600.000,                        46.739,                        14.710,                        32.894,
7/11/2015 10:00:00 AM,     601.000,                        46.747,                        14.710,                        32.899,
7/11/2015 11:00:00 AM,     602.000,                        46.742,                        14.659,                        32.896,
7/11/2015 12:00:00 PM,     603.000,                        46.756,                        14.608,                        32.906,
7/11/2015 1:00:00 PM ,     604.000,                        46.722,                        14.608,                        32.882,
7/11/2015 2:00:00 PM ,     605.000,                        42.157,                        16.592,                        29.669,
7/11/2015 3:00:00 PM ,     606.000,                        46.653,                        16.288,                        32.833,
7/11/2015 4:00:00 PM ,     607.000,                        46.694,                        15.831,                        32.862,
7/11/2015 5:00:00 PM ,     608.000,                        46.705,                        15.576,                        32.870,
7/11/2015 6:00:00 PM ,     609.000,                        46.686,                        15.373,                        32.857,
7/11/2015 7:00:00 PM ,     610.000,                        46.695,                        15.220,                        32.863,
7/11/2015 8:00:00 PM ,     611.000,                        46.708,                        15.118,                        32.872,
7/11/2015 9:00:00 PM ,     612.000,                        46.688,                        15.016,                        32.858,
7/11/2015 10:00:00 PM,     613.000,                        46.709,                        14.914,                        32.872,
7/11/2015 11:00:00 PM,     614.000,                        46.694,                        14.914,                        32.862,
7/12/2015 12:00:00 AM,     615.000,                        46.712,                        14.863,                        32.874,
7/12/2015 1:00:00 AM ,     616.000,                        46.702,                        14.761,                        32.868,
7/12/2015 2:00:00 AM ,     617.000,                        46.687,                        14.710,                        32.857,
7/12/2015 3:00:00 AM ,     618.000,                        46.687,                        14.710,                        32.857,
7/12/2015 4:00:00 AM ,     619.000,                        46.668,                        14.710,                        32.843,
7/12/2015 5:00:00 AM ,     620.000,                        46.682,                        14.659,                        32.853,
7/12/2015 6:00:00 AM ,     621.000,                        46.659,                        14.659,                        32.838,
7/12/2015 7:00:00 AM ,     622.000,                        46.655,                        14.608,                        32.834,
7/12/2015 8:00:00 AM ,     623.000,                        46.625,                        14.608,                        32.813,
7/12/2015 9:00:00 AM ,     624.000,                        46.627,                        14.556,                        32.815,
7/12/2015 10:00:00 AM,     625.000,                        46.620,                        14.556,                        32.810,
7/12/2015 11:00:00 AM,     626.000,                        46.586,                        14.556,                        32.786,
7/12/2015 12:00:00 PM,     627.000,                        46.604,                        14.505,                        32.799,
7/12/2015 1:00:00 PM ,     628.000,                        46.578,                        14.505,                        32.780,
7/12/2015 2:00:00 PM ,     629.000,                        46.611,                        14.505,                        32.804,
7/12/2015 3:00:00 PM ,     630.000,                        46.581,                        14.505,                        32.783,
7/12/2015 4:00:00 PM ,     631.000,                        46.574,                        14.505,                        32.777,
7/12/2015 5:00:00 PM ,     632.000,                        46.550,                        14.454,                        32.761,
7/12/2015 6:00:00 PM ,     633.000,                        46.535,                        14.454,                        32.750,
7/12/2015 7:00:00 PM ,     634.000,                        46.524,                        14.454,                        32.742,
7/12/2015 8:00:00 PM ,     635.000,                        46.547,                        14.454,                        32.758,
7/12/2015 9:00:00 PM ,     636.000,                        46.528,                        14.454,                        32.745,
7/12/2015 10:00:00 PM,     637.000,                        46.513,                        14.454,                        32.734,
7/12/2015 11:00:00 PM,     638.000,                        46.531,                        14.403,                        32.747,
7/13/2015 12:00:00 AM,     639.000,                        46.527,                        14.403,                        32.744,
7/13/2015 1:00:00 AM ,     640.000,                        46.531,                        14.403,                        32.747,
7/13/2015 2:00:00 AM ,     641.000,                        46.527,                        14.403,                        32.744,
7/13/2015 3:00:00 AM ,     642.000,                        46.542,                        14.403,                        32.755,
7/13/2015 4:00:00 AM ,     643.000,                        46.519,                        14.403,                        32.739,
7/13/2015 5:00:00 AM ,     644.000,                        46.531,                        14.403,                        32.747,
7/13/2015 6:00:00 AM ,     645.000,                        46.557,                        14.403,                        32.766,
7/13/2015 7:00:00 AM ,     646.000,                        46.557,                        14.403,                        32.766,
7/13/2015 8:00:00 AM ,     647.000,                        46.542,                        14.403,                        32.755,
7/13/2015 9:00:00 AM ,     648.000,                        46.560,                        14.352,                        32.768,
7/13/2015 10:00:00 AM,     649.000,                        46.579,                        14.352,                        32.781,
7/13/2015 11:00:00 AM,     650.000,                        46.594,                        14.352,                        32.792,
7/13/2015 12:00:00 PM,     651.000,                        46.590,                        14.352,                        32.789,
7/13/2015 1:00:00 PM ,     652.000,                        46.613,                        14.352,                        32.805,
7/13/2015 2:00:00 PM ,     653.000,                        46.616,                        14.352,                        32.807,
7/13/2015 3:00:00 PM ,     654.000,                        46.643,                        14.352,                        32.826,
7/13/2015 4:00:00 PM ,     655.000,                        46.650,                        14.352,                        32.831,
7/13/2015 5:00:00 PM ,     656.000,                        46.665,                        14.352,                        32.842,
7/13/2015 6:00:00 PM ,     657.000,                        46.647,                        14.352,                        32.829,
7/13/2015 7:00:00 PM ,     658.000,                        46.658,                        14.352,                        32.837,
7/13/2015 8:00:00 PM ,     659.000,                        46.665,                        14.352,                        32.842,
7/13/2015 9:00:00 PM ,     660.000,                        46.692,                        14.352,                        32.860,
7/13/2015 10:00:00 PM,     661.000,                        46.673,                        14.352,                        32.847,
7/13/2015 11:00:00 PM,     662.000,                        46.703,                        14.352,                        32.868,
7/14/2015 12:00:00 AM,     663.000,                        46.702,                        14.301,                        32.868,
7/14/2015 1:00:00 AM ,     664.000,                        46.711,                        14.352,                        32.874,
7/14/2015 2:00:00 AM ,     665.000,                        46.737,                        14.352,                        32.892,
7/14/2015 3:00:00 AM ,     666.000,                        46.733,                        14.352,                        32.890,
7/14/2015 4:00:00 AM ,     667.000,                        46.737,                        14.352,                        32.892,
7/14/2015 5:00:00 AM ,     668.000,                        46.751,                        14.301,                        32.902,
7/14/2015 6:00:00 AM ,     669.000,                        46.759,                        14.301,                        32.908,
7/14/2015 7:00:00 AM ,     670.000,                        46.747,                        14.301,                        32.900,
7/14/2015 8:00:00 AM ,     671.000,                        46.736,                        14.301,                        32.892,
7/14/2015 9:00:00 AM ,     672.000,                        46.740,                        14.301,                        32.894,
7/14/2015 10:00:00 AM,     673.000,                        46.747,                        14.301,                        32.900,
7/14/2015 11:00:00 AM,     674.000,                        45.147,                        14.556,                        31.773,
7/14/2015 12:00:00 PM,     675.000,                        46.724,                        15.118,                        32.883,
7/14/2015 1:00:00 PM ,     676.000,                        46.686,                        15.780,                        32.856,
7/14/2015 2:00:00 PM ,     677.000,                        42.768,                        15.424,                        30.099,
7/14/2015 3:00:00 PM ,     678.000,                        46.146,                        19.313,                        32.476,
7/14/2015 4:00:00 PM ,     679.000,                        46.495,                        22.250,                        32.722,
7/14/2015 5:00:00 PM ,     680.000,                        46.864,                        22.052,                        32.982,
7/14/2015 6:00:00 PM ,     681.000,                        41.588,                        20.761,                        29.269,
7/14/2015 7:00:00 PM ,     682.000,                        46.742,                        19.363,                        32.896,
7/14/2015 8:00:00 PM ,     683.000,                        46.742,                        18.711,                        32.896,
7/14/2015 9:00:00 PM ,     684.000,                        46.733,                        18.208,                        32.889,
7/14/2015 10:00:00 PM,     685.000,                        46.635,                        17.805,                        32.820,
7/14/2015 11:00:00 PM,     686.000,                        46.591,                        17.452,                        32.789,
7/15/2015 12:00:00 AM,     687.000,                        42.057,                        17.351,                        29.599,
7/15/2015 1:00:00 AM ,     688.000,                        46.779,                        18.258,                        32.922,
7/15/2015 2:00:00 AM ,     689.000,                        46.772,                        17.654,                        32.917,
7/15/2015 3:00:00 AM ,     690.000,                        46.757,                        17.250,                        32.906,
7/15/2015 4:00:00 AM ,     691.000,                        46.744,                        16.946,                        32.897,
7/15/2015 5:00:00 AM ,     692.000,                        42.831,                        16.744,                        30.143,
7/15/2015 6:00:00 AM ,     693.000,                        46.573,                        17.300,                        32.777,
7/15/2015 7:00:00 AM ,     694.000,                        46.742,                        16.845,                        32.896,
7/15/2015 8:00:00 AM ,     695.000,                        46.734,                        16.592,                        32.890,
7/15/2015 9:00:00 AM ,     696.000,                        46.750,                        16.440,                        32.901,
7/15/2015 10:00:00 AM,     697.000,                        45.534,                        16.744,                        32.046,
7/15/2015 11:00:00 AM,     698.000,                        39.213,                        17.401,                        27.597,
7/15/2015 12:00:00 PM,     699.000,                        44.817,                        16.491,                        31.541,
7/15/2015 1:00:00 PM ,     700.000,                        45.520,                        19.763,                        32.036,
7/15/2015 2:00:00 PM ,     701.000,                        45.509,                        22.596,                        32.028,
7/15/2015 3:00:00 PM ,     702.000,                        45.594,                        23.287,                        32.088,
7/15/2015 4:00:00 PM ,     703.000,                        46.826,                        22.991,                        32.955,
7/15/2015 5:00:00 PM ,     704.000,                        46.765,                        21.606,                        32.912,
7/15/2015 6:00:00 PM ,     705.000,                        46.773,                        20.611,                        32.918,
7/15/2015 7:00:00 PM ,     706.000,                        46.785,                        19.813,                        32.926,
7/15/2015 8:00:00 PM ,     707.000,                        46.768,                        19.313,                        32.914,
7/15/2015 9:00:00 PM ,     708.000,                        46.782,                        18.861,                        32.924,
7/15/2015 10:00:00 PM,     709.000,                        46.802,                        18.510,                        32.938,
7/15/2015 11:00:00 PM,     710.000,                        46.808,                        18.208,                        32.942,
7/16/2015 12:00:00 AM,     711.000,                        46.807,                        17.956,                        32.942,
7/16/2015 1:00:00 AM ,     712.000,                        46.814,                        17.704,                        32.946,
7/16/2015 2:00:00 AM ,     713.000,                        46.812,                        17.603,                        32.945,
7/16/2015 3:00:00 AM ,     714.000,                        46.793,                        17.401,                        32.932,
7/16/2015 4:00:00 AM ,     715.000,                        46.795,                        17.250,                        32.933,
7/16/2015 5:00:00 AM ,     716.000,                        46.804,                        17.149,                        32.939,
7/16/2015 6:00:00 AM ,     717.000,                        46.794,                        16.997,                        32.932,
7/16/2015 7:00:00 AM ,     718.000,                        46.797,                        16.946,                        32.934,
7/16/2015 8:00:00 AM ,     719.000,                        46.771,                        16.795,                        32.916,
7/16/2015 9:00:00 AM ,     720.000,                        46.785,                        16.693,                        32.926,
7/16/2015 10:00:00 AM,     721.000,                        46.764,                        16.592,                        32.911,
7/16/2015 11:00:00 AM,     722.000,                        46.763,                        16.541,                        32.911,
7/16/2015 12:00:00 PM,     723.000,                        46.759,                        16.491,                        32.907,
7/16/2015 1:00:00 PM ,     724.000,                        46.745,                        16.389,                        32.898,
7/16/2015 2:00:00 PM ,     725.000,                        46.752,                        16.339,                        32.903,
7/16/2015 3:00:00 PM ,     726.000,                        46.744,                        16.288,                        32.897,
7/16/2015 4:00:00 PM ,     727.000,                        46.732,                        16.288,                        32.889,
7/16/2015 5:00:00 PM ,     728.000,                        46.738,                        16.186,                        32.893,
7/16/2015 6:00:00 PM ,     729.000,                        46.752,                        16.136,                        32.903,
7/16/2015 7:00:00 PM ,     730.000,                        46.748,                        16.085,                        32.900,
7/16/2015 8:00:00 PM ,     731.000,                        46.769,                        16.034,                        32.915,
7/16/2015 9:00:00 PM ,     732.000,                        46.747,                        16.034,                        32.899,
7/16/2015 10:00:00 PM,     733.000,                        46.757,                        15.983,                        32.907,
7/16/2015 11:00:00 PM,     734.000,                        46.753,                        15.983,                        32.904,
7/17/2015 12:00:00 AM,     735.000,                        46.744,                        15.882,                        32.897,
7/17/2015 1:00:00 AM ,     736.000,                        46.740,                        15.831,                        32.894,
7/17/2015 2:00:00 AM ,     737.000,                        46.724,                        15.780,                        32.883,
7/17/2015 3:00:00 AM ,     738.000,                        46.731,                        15.780,                        32.888,
7/17/2015 4:00:00 AM ,     739.000,                        46.724,                        15.780,                        32.883,
7/17/2015 5:00:00 AM ,     740.000,                        46.726,                        15.729,                        32.885,
7/17/2015 6:00:00 AM ,     741.000,                        46.737,                        15.678,                        32.892,
7/17/2015 7:00:00 AM ,     742.000,                        46.751,                        15.627,                        32.902,
7/17/2015 8:00:00 AM ,     743.000,                        46.732,                        15.627,                        32.889,
7/17/2015 9:00:00 AM ,     744.000,                        46.721,                        15.627,                        32.881,
7/17/2015 10:00:00 AM,     745.000,                        46.710,                        15.627,                        32.873,
7/17/2015 11:00:00 AM,     746.000,                        46.697,                        15.526,                        32.864,
7/17/2015 12:00:00 PM,     747.000,                        46.686,                        15.576,                        32.856,
7/17/2015 1:00:00 PM ,     748.000,                        46.690,                        15.576,                        32.859,
7/17/2015 2:00:00 PM ,     749.000,                        46.673,                        15.475,                        32.847,
7/17/2015 3:00:00 PM ,     750.000,                        46.773,                        19.162,                        32.917,
7/17/2015 4:00:00 PM ,     751.000,                        46.145,                        20.910,                        32.476,
7/17/2015 5:00:00 PM ,     752.000,                        47.050,                        22.101,                        33.113,
7/17/2015 6:00:00 PM ,     753.000,                        46.669,                        20.063,                        32.844,
7/17/2015 7:00:00 PM ,     754.000,                        46.738,                        19.313,                        32.893,
7/17/2015 8:00:00 PM ,     755.000,                        46.743,                        18.761,                        32.896,
7/17/2015 9:00:00 PM ,     756.000,                        46.723,                        18.309,                        32.883,
7/17/2015 10:00:00 PM,     757.000,                        46.739,                        17.956,                        32.894,
7/17/2015 11:00:00 PM,     758.000,                        46.727,                        17.704,                        32.885,
7/18/2015 12:00:00 AM,     759.000,                        46.715,                        17.452,                        32.877,
7/18/2015 1:00:00 AM ,     760.000,                        46.728,                        17.300,                        32.886,
7/18/2015 2:00:00 AM ,     761.000,                        46.710,                        17.149,                        32.873,
7/18/2015 3:00:00 AM ,     762.000,                        46.734,                        16.997,                        32.890,
7/18/2015 4:00:00 AM ,     763.000,                        46.731,                        16.845,                        32.888,
7/18/2015 5:00:00 AM ,     764.000,                        46.722,                        16.744,                        32.881,
7/18/2015 6:00:00 AM ,     765.000,                        46.739,                        16.643,                        32.893,
7/18/2015 7:00:00 AM ,     766.000,                        46.744,                        16.541,                        32.897,
7/18/2015 8:00:00 AM ,     767.000,                        46.732,                        16.491,                        32.889,
7/18/2015 9:00:00 AM ,     768.000,                        46.761,                        16.389,                        32.909,
7/18/2015 10:00:00 AM,     769.000,                        46.748,                        16.339,                        32.900,
7/18/2015 11:00:00 AM,     770.000,                        46.740,                        16.288,                        32.894,
7/18/2015 12:00:00 PM,     771.000,                        46.739,                        16.237,                        32.894,
7/18/2015 1:00:00 PM ,     772.000,                        46.726,                        16.136,                        32.884,
7/18/2015 2:00:00 PM ,     773.000,                        46.718,                        16.136,                        32.879,
7/18/2015 3:00:00 PM ,     774.000,                        46.735,                        16.034,                        32.891,
7/18/2015 4:00:00 PM ,     775.000,                        46.751,                        16.034,                        32.902,
7/18/2015 5:00:00 PM ,     776.000,                        46.731,                        15.983,                        32.888,
7/18/2015 6:00:00 PM ,     777.000,                        46.764,                        15.932,                        32.911,
7/18/2015 7:00:00 PM ,     778.000,                        46.760,                        15.932,                        32.909,
7/18/2015 8:00:00 PM ,     779.000,                        46.744,                        15.882,                        32.897,
7/18/2015 9:00:00 PM ,     780.000,                        46.741,                        15.932,                        32.895,
7/18/2015 10:00:00 PM,     781.000,                        46.765,                        15.780,                        32.912,
7/18/2015 11:00:00 PM,     782.000,                        46.720,                        15.780,                        32.880,
7/19/2015 12:00:00 AM,     783.000,                        46.736,                        15.831,                        32.891,
7/19/2015 1:00:00 AM ,     784.000,                        46.738,                        15.729,                        32.893,
7/19/2015 2:00:00 AM ,     785.000,                        46.740,                        15.627,                        32.894,
7/19/2015 3:00:00 AM ,     786.000,                        46.741,                        15.678,                        32.895,
7/19/2015 4:00:00 AM ,     787.000,                        46.733,                        15.678,                        32.890,
7/19/2015 5:00:00 AM ,     788.000,                        46.743,                        15.576,                        32.896,
7/19/2015 6:00:00 AM ,     789.000,                        46.766,                        15.627,                        32.913,
7/19/2015 7:00:00 AM ,     790.000,                        46.781,                        15.627,                        32.923,
7/19/2015 8:00:00 AM ,     791.000,                        46.769,                        15.576,                        32.915,
7/19/2015 9:00:00 AM ,     792.000,                        46.759,                        15.627,                        32.907,
7/19/2015 10:00:00 AM,     793.000,                        46.765,                        15.576,                        32.912,
7/19/2015 11:00:00 AM,     794.000,                        46.764,                        15.526,                        32.912,
7/19/2015 12:00:00 PM,     795.000,                        46.753,                        15.526,                        32.904,
7/19/2015 1:00:00 PM ,     796.000,                        46.745,                        15.475,                        32.898,
7/19/2015 2:00:00 PM ,     797.000,                        46.771,                        15.475,                        32.916,
7/19/2015 3:00:00 PM ,     798.000,                        46.748,                        15.475,                        32.900,
7/19/2015 4:00:00 PM ,     799.000,                        46.748,                        15.475,                        32.900,
7/19/2015 5:00:00 PM ,     800.000,                        46.759,                        15.424,                        32.908,
7/19/2015 6:00:00 PM ,     801.000,                        46.751,                        15.424,                        32.902,
7/19/2015 7:00:00 PM ,     802.000,                        46.755,                        15.424,                        32.905,
7/19/2015 8:00:00 PM ,     803.000,                        46.762,                        15.373,                        32.910,
7/19/2015 9:00:00 PM ,     804.000,                        46.784,                        15.373,                        32.926,
7/19/2015 10:00:00 PM,     805.000,                        46.807,                        15.373,                        32.942,
7/19/2015 11:00:00 PM,     806.000,                        46.795,                        15.322,                        32.933,
7/20/2015 12:00:00 AM,     807.000,                        46.806,                        15.322,                        32.941,
7/20/2015 1:00:00 AM ,     808.000,                        46.776,                        15.322,                        32.920,
7/20/2015 2:00:00 AM ,     809.000,                        46.784,                        15.322,                        32.925,
7/20/2015 3:00:00 AM ,     810.000,                        46.784,                        15.322,                        32.925,
7/20/2015 4:00:00 AM ,     811.000,                        46.794,                        15.271,                        32.932,
7/20/2015 5:00:00 AM ,     812.000,                        46.820,                        15.271,                        32.951,
7/20/2015 6:00:00 AM ,     813.000,                        46.797,                        15.220,                        32.934,
7/20/2015 7:00:00 AM ,     814.000,                        46.801,                        15.220,                        32.937,
7/20/2015 8:00:00 AM ,     815.000,                        46.797,                        15.220,                        32.934,
7/20/2015 9:00:00 AM ,     816.000,                        46.790,                        15.271,                        32.930,
7/20/2015 10:00:00 AM,     817.000,                        46.804,                        15.220,                        32.940,
7/20/2015 11:00:00 AM,     818.000,                        46.759,                        15.220,                        32.908,
7/20/2015 12:00:00 PM,     819.000,                        46.773,                        15.169,                        32.918,
7/20/2015 1:00:00 PM ,     820.000,                        46.755,                        15.169,                        32.905,
7/20/2015 2:00:00 PM ,     821.000,                        46.758,                        15.169,                        32.907,
7/20/2015 3:00:00 PM ,     822.000,                        46.755,                        15.169,                        32.905,
7/20/2015 4:00:00 PM ,     823.000,                        46.739,                        15.169,                        32.894,
7/20/2015 5:00:00 PM ,     824.000,                        46.736,                        15.169,                        32.891,
7/20/2015 6:00:00 PM ,     825.000,                        46.735,                        15.118,                        32.891,
7/20/2015 7:00:00 PM ,     826.000,                        46.742,                        15.118,                        32.896,
7/20/2015 8:00:00 PM ,     827.000,                        46.761,                        15.118,                        32.909,
7/20/2015 9:00:00 PM ,     828.000,                        46.754,                        15.118,                        32.904,
7/20/2015 10:00:00 PM,     829.000,                        46.750,                        15.118,                        32.901,
7/20/2015 11:00:00 PM,     830.000,                        46.742,                        15.118,                        32.896,
7/21/2015 12:00:00 AM,     831.000,                        46.753,                        15.067,                        32.903,
7/21/2015 1:00:00 AM ,     832.000,                        46.738,                        15.067,                        32.893,
7/21/2015 2:00:00 AM ,     833.000,                        46.757,                        15.067,                        32.906,
7/21/2015 3:00:00 AM ,     834.000,                        46.738,                        15.067,                        32.893,
