Report Date:,10/7/2015 4:03:17 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-1_20m_monitoring_2015-10-07_16-03-09-492.wsl
Create Date,10/7/2015 4:03:07 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361486
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/4/2015 1:00:00 PM  ,     436.000,                        25.658,                        14.147,                        18.057,
7/4/2015 2:00:00 PM  ,     437.000,                        25.675,                        14.198,                        18.070,
7/4/2015 3:00:00 PM  ,     438.000,                        25.671,                        14.198,                        18.067,
7/4/2015 4:00:00 PM  ,     439.000,                        25.680,                        14.198,                        18.073,
7/4/2015 5:00:00 PM  ,     440.000,                        25.700,                        14.147,                        18.087,
7/4/2015 6:00:00 PM  ,     441.000,                        25.679,                        14.147,                        18.072,
7/4/2015 7:00:00 PM  ,     442.000,                        25.721,                        14.147,                        18.102,
7/4/2015 8:00:00 PM  ,     443.000,                        25.725,                        14.147,                        18.104,
7/4/2015 9:00:00 PM  ,     444.000,                        25.712,                        14.147,                        18.096,
7/4/2015 10:00:00 PM ,     445.000,                        25.734,                        14.198,                        18.111,
7/4/2015 11:00:00 PM ,     446.000,                        25.751,                        14.198,                        18.123,
7/5/2015 12:00:00 AM ,     447.000,                        25.726,                        14.198,                        18.105,
7/5/2015 1:00:00 AM  ,     448.000,                        25.737,                        14.147,                        18.113,
7/5/2015 2:00:00 AM  ,     449.000,                        25.717,                        14.198,                        18.099,
7/5/2015 3:00:00 AM  ,     450.000,                        25.742,                        14.198,                        18.117,
7/5/2015 4:00:00 AM  ,     451.000,                        25.733,                        14.147,                        18.110,
7/5/2015 5:00:00 AM  ,     452.000,                        25.734,                        14.198,                        18.111,
7/5/2015 6:00:00 AM  ,     453.000,                        25.709,                        14.198,                        18.093,
7/5/2015 7:00:00 AM  ,     454.000,                        25.747,                        14.198,                        18.120,
7/5/2015 8:00:00 AM  ,     455.000,                        25.759,                        14.198,                        18.129,
7/5/2015 9:00:00 AM  ,     456.000,                        25.730,                        14.198,                        18.108,
7/5/2015 10:00:00 AM ,     457.000,                        25.705,                        14.198,                        18.090,
7/5/2015 11:00:00 AM ,     458.000,                        25.726,                        14.198,                        18.105,
7/5/2015 12:00:00 PM ,     459.000,                        25.701,                        14.198,                        18.087,
7/5/2015 1:00:00 PM  ,     460.000,                        25.683,                        14.147,                        18.075,
7/5/2015 2:00:00 PM  ,     461.000,                        25.671,                        14.198,                        18.067,
7/5/2015 3:00:00 PM  ,     462.000,                        25.680,                        14.198,                        18.073,
7/5/2015 4:00:00 PM  ,     463.000,                        25.662,                        14.147,                        18.060,
7/5/2015 5:00:00 PM  ,     464.000,                        25.670,                        14.147,                        18.066,
7/5/2015 6:00:00 PM  ,     465.000,                        25.675,                        14.198,                        18.070,
7/5/2015 7:00:00 PM  ,     466.000,                        25.713,                        14.198,                        18.096,
7/5/2015 8:00:00 PM  ,     467.000,                        25.692,                        14.198,                        18.081,
7/5/2015 9:00:00 PM  ,     468.000,                        25.709,                        14.198,                        18.093,
7/5/2015 10:00:00 PM ,     469.000,                        25.722,                        14.198,                        18.102,
7/5/2015 11:00:00 PM ,     470.000,                        25.730,                        14.198,                        18.108,
7/6/2015 12:00:00 AM ,     471.000,                        25.730,                        14.198,                        18.108,
7/6/2015 1:00:00 AM  ,     472.000,                        25.717,                        14.198,                        18.099,
7/6/2015 2:00:00 AM  ,     473.000,                        25.722,                        14.198,                        18.102,
7/6/2015 3:00:00 AM  ,     474.000,                        25.713,                        14.198,                        18.096,
7/6/2015 4:00:00 AM  ,     475.000,                        25.722,                        14.198,                        18.102,
7/6/2015 5:00:00 AM  ,     476.000,                        25.726,                        14.198,                        18.105,
7/6/2015 6:00:00 AM  ,     477.000,                        25.734,                        14.198,                        18.111,
7/6/2015 7:00:00 AM  ,     478.000,                        25.738,                        14.198,                        18.114,
7/6/2015 8:00:00 AM  ,     479.000,                        25.738,                        14.198,                        18.114,
7/6/2015 9:00:00 AM  ,     480.000,                        25.726,                        14.198,                        18.105,
7/6/2015 10:00:00 AM ,     481.000,                        25.713,                        14.198,                        18.096,
7/6/2015 11:00:00 AM ,     482.000,                        25.734,                        14.198,                        18.111,
7/6/2015 12:00:00 PM ,     483.000,                        25.705,                        14.198,                        18.090,
7/6/2015 1:00:00 PM  ,     484.000,                        25.684,                        14.198,                        18.076,
7/6/2015 2:00:00 PM  ,     485.000,                        25.680,                        14.198,                        18.073,
7/6/2015 3:00:00 PM  ,     486.000,                        25.701,                        14.198,                        18.087,
7/6/2015 4:00:00 PM  ,     487.000,                        25.712,                        14.147,                        18.096,
7/6/2015 5:00:00 PM  ,     488.000,                        25.688,                        14.198,                        18.078,
7/6/2015 6:00:00 PM  ,     489.000,                        25.688,                        14.198,                        18.078,
7/6/2015 7:00:00 PM  ,     490.000,                        25.696,                        14.198,                        18.084,
7/6/2015 8:00:00 PM  ,     491.000,                        25.696,                        14.198,                        18.084,
7/6/2015 9:00:00 PM  ,     492.000,                        25.696,                        14.198,                        18.084,
7/6/2015 10:00:00 PM ,     493.000,                        25.747,                        14.198,                        18.120,
7/6/2015 11:00:00 PM ,     494.000,                        25.726,                        14.198,                        18.105,
7/7/2015 12:00:00 AM ,     495.000,                        25.717,                        14.198,                        18.099,
7/7/2015 1:00:00 AM  ,     496.000,                        25.738,                        14.198,                        18.114,
7/7/2015 2:00:00 AM  ,     497.000,                        25.709,                        14.198,                        18.093,
7/7/2015 3:00:00 AM  ,     498.000,                        25.701,                        14.198,                        18.087,
7/7/2015 4:00:00 AM  ,     499.000,                        25.738,                        14.198,                        18.114,
7/7/2015 5:00:00 AM  ,     500.000,                        25.710,                        14.249,                        18.094,
7/7/2015 6:00:00 AM  ,     501.000,                        25.709,                        14.198,                        18.093,
7/7/2015 7:00:00 AM  ,     502.000,                        25.717,                        14.198,                        18.099,
7/7/2015 8:00:00 AM  ,     503.000,                        25.726,                        14.198,                        18.105,
7/7/2015 9:00:00 AM  ,     504.000,                        25.717,                        14.198,                        18.099,
7/7/2015 10:00:00 AM ,     505.000,                        25.717,                        14.198,                        18.099,
7/7/2015 11:00:00 AM ,     506.000,                        25.713,                        14.198,                        18.096,
7/7/2015 12:00:00 PM ,     507.000,                        25.705,                        14.198,                        18.090,
7/7/2015 1:00:00 PM  ,     508.000,                        25.742,                        14.198,                        18.117,
7/7/2015 2:00:00 PM  ,     509.000,                        25.717,                        14.198,                        18.099,
7/7/2015 3:00:00 PM  ,     510.000,                        25.713,                        14.198,                        18.096,
7/7/2015 4:00:00 PM  ,     511.000,                        25.696,                        14.198,                        18.084,
7/7/2015 5:00:00 PM  ,     512.000,                        25.717,                        14.198,                        18.099,
7/7/2015 6:00:00 PM  ,     513.000,                        25.684,                        14.198,                        18.076,
7/7/2015 7:00:00 PM  ,     514.000,                        25.713,                        14.198,                        18.096,
7/7/2015 8:00:00 PM  ,     515.000,                        25.730,                        14.198,                        18.108,
7/7/2015 9:00:00 PM  ,     516.000,                        25.713,                        14.198,                        18.096,
7/7/2015 10:00:00 PM ,     517.000,                        25.738,                        14.198,                        18.114,
7/7/2015 11:00:00 PM ,     518.000,                        25.730,                        14.198,                        18.108,
7/8/2015 12:00:00 AM ,     519.000,                        25.726,                        14.198,                        18.105,
7/8/2015 1:00:00 AM  ,     520.000,                        25.738,                        14.198,                        18.114,
7/8/2015 2:00:00 AM  ,     521.000,                        25.722,                        14.198,                        18.102,
7/8/2015 3:00:00 AM  ,     522.000,                        25.747,                        14.198,                        18.120,
7/8/2015 4:00:00 AM  ,     523.000,                        25.705,                        14.198,                        18.090,
7/8/2015 5:00:00 AM  ,     524.000,                        25.709,                        14.198,                        18.093,
7/8/2015 6:00:00 AM  ,     525.000,                        25.734,                        14.198,                        18.111,
7/8/2015 7:00:00 AM  ,     526.000,                        25.726,                        14.198,                        18.105,
7/8/2015 8:00:00 AM  ,     527.000,                        25.726,                        14.198,                        18.105,
7/8/2015 9:00:00 AM  ,     528.000,                        25.759,                        14.198,                        18.129,
7/8/2015 10:00:00 AM ,     529.000,                        25.730,                        14.198,                        18.108,
7/8/2015 11:00:00 AM ,     530.000,                        25.705,                        14.198,                        18.090,
7/8/2015 12:00:00 PM ,     531.000,                        25.701,                        14.198,                        18.087,
7/8/2015 1:00:00 PM  ,     532.000,                        25.722,                        14.198,                        18.102,
7/8/2015 2:00:00 PM  ,     533.000,                        25.692,                        14.198,                        18.081,
7/8/2015 3:00:00 PM  ,     534.000,                        25.692,                        14.198,                        18.081,
7/8/2015 4:00:00 PM  ,     535.000,                        25.668,                        14.249,                        18.064,
7/8/2015 5:00:00 PM  ,     536.000,                        25.664,                        14.249,                        18.061,
7/8/2015 6:00:00 PM  ,     537.000,                        25.697,                        14.249,                        18.085,
7/8/2015 7:00:00 PM  ,     538.000,                        25.692,                        14.198,                        18.081,
7/8/2015 8:00:00 PM  ,     539.000,                        25.730,                        14.198,                        18.108,
7/8/2015 9:00:00 PM  ,     540.000,                        25.747,                        14.198,                        18.120,
7/8/2015 10:00:00 PM ,     541.000,                        25.751,                        14.198,                        18.123,
7/8/2015 11:00:00 PM ,     542.000,                        25.734,                        14.198,                        18.111,
7/9/2015 12:00:00 AM ,     543.000,                        25.747,                        14.198,                        18.120,
7/9/2015 1:00:00 AM  ,     544.000,                        25.772,                        14.198,                        18.138,
7/9/2015 2:00:00 AM  ,     545.000,                        25.759,                        14.198,                        18.129,
7/9/2015 3:00:00 AM  ,     546.000,                        25.751,                        14.198,                        18.123,
7/9/2015 4:00:00 AM  ,     547.000,                        25.738,                        14.198,                        18.114,
7/9/2015 5:00:00 AM  ,     548.000,                        25.742,                        14.198,                        18.117,
7/9/2015 6:00:00 AM  ,     549.000,                        25.742,                        14.198,                        18.117,
7/9/2015 7:00:00 AM  ,     550.000,                        25.726,                        14.198,                        18.105,
7/9/2015 8:00:00 AM  ,     551.000,                        25.755,                        14.198,                        18.126,
7/9/2015 9:00:00 AM  ,     552.000,                        25.755,                        14.198,                        18.126,
7/9/2015 10:00:00 AM ,     553.000,                        25.742,                        14.198,                        18.117,
7/9/2015 11:00:00 AM ,     554.000,                        25.755,                        14.198,                        18.126,
7/9/2015 12:00:00 PM ,     555.000,                        25.747,                        14.198,                        18.120,
7/9/2015 1:00:00 PM  ,     556.000,                        25.742,                        14.198,                        18.117,
7/9/2015 2:00:00 PM  ,     557.000,                        25.755,                        14.198,                        18.126,
7/9/2015 3:00:00 PM  ,     558.000,                        25.747,                        14.198,                        18.120,
7/9/2015 4:00:00 PM  ,     559.000,                        27.300,                        16.382,                        19.213,
7/9/2015 5:00:00 PM  ,     560.000,                        25.896,                        17.038,                        18.225,
7/9/2015 6:00:00 PM  ,     561.000,                        25.803,                        16.230,                        18.159,
7/9/2015 7:00:00 PM  ,     562.000,                        25.780,                        15.876,                        18.143,
7/9/2015 8:00:00 PM  ,     563.000,                        25.796,                        15.623,                        18.155,
7/9/2015 9:00:00 PM  ,     564.000,                        25.773,                        15.471,                        18.138,
7/9/2015 10:00:00 PM ,     565.000,                        25.787,                        15.318,                        18.148,
7/9/2015 11:00:00 PM ,     566.000,                        25.785,                        15.217,                        18.147,
7/10/2015 12:00:00 AM,     567.000,                        25.796,                        15.115,                        18.154,
7/10/2015 1:00:00 AM ,     568.000,                        25.799,                        15.064,                        18.157,
7/10/2015 2:00:00 AM ,     569.000,                        25.815,                        15.014,                        18.168,
7/10/2015 3:00:00 AM ,     570.000,                        25.764,                        14.963,                        18.132,
7/10/2015 4:00:00 AM ,     571.000,                        25.784,                        14.912,                        18.146,
7/10/2015 5:00:00 AM ,     572.000,                        25.783,                        14.861,                        18.145,
7/10/2015 6:00:00 AM ,     573.000,                        25.761,                        14.810,                        18.130,
7/10/2015 7:00:00 AM ,     574.000,                        25.781,                        14.759,                        18.144,
7/10/2015 8:00:00 AM ,     575.000,                        25.760,                        14.759,                        18.129,
7/10/2015 9:00:00 AM ,     576.000,                        25.789,                        14.708,                        18.150,
7/10/2015 10:00:00 AM,     577.000,                        25.771,                        14.657,                        18.137,
7/10/2015 11:00:00 AM,     578.000,                        25.775,                        14.657,                        18.140,
7/10/2015 12:00:00 PM,     579.000,                        25.775,                        14.657,                        18.140,
7/10/2015 1:00:00 PM ,     580.000,                        25.791,                        14.606,                        18.151,
7/10/2015 2:00:00 PM ,     581.000,                        25.758,                        14.606,                        18.128,
7/10/2015 3:00:00 PM ,     582.000,                        25.808,                        14.606,                        18.163,
7/10/2015 4:00:00 PM ,     583.000,                        25.770,                        14.555,                        18.136,
7/10/2015 5:00:00 PM ,     584.000,                        25.757,                        14.555,                        18.127,
7/10/2015 6:00:00 PM ,     585.000,                        25.757,                        14.555,                        18.127,
7/10/2015 7:00:00 PM ,     586.000,                        25.752,                        14.504,                        18.123,
7/10/2015 8:00:00 PM ,     587.000,                        25.739,                        14.504,                        18.115,
7/10/2015 9:00:00 PM ,     588.000,                        25.743,                        14.504,                        18.118,
7/10/2015 10:00:00 PM,     589.000,                        25.756,                        14.504,                        18.126,
7/10/2015 11:00:00 PM,     590.000,                        25.748,                        14.504,                        18.121,
7/11/2015 12:00:00 AM,     591.000,                        25.341,                        15.268,                        17.834,
7/11/2015 1:00:00 AM ,     592.000,                        25.719,                        15.014,                        18.100,
7/11/2015 2:00:00 AM ,     593.000,                        25.746,                        14.912,                        18.119,
7/11/2015 3:00:00 AM ,     594.000,                        25.744,                        14.810,                        18.118,
7/11/2015 4:00:00 AM ,     595.000,                        25.756,                        14.759,                        18.127,
7/11/2015 5:00:00 AM ,     596.000,                        25.764,                        14.708,                        18.132,
7/11/2015 6:00:00 AM ,     597.000,                        25.746,                        14.657,                        18.119,
7/11/2015 7:00:00 AM ,     598.000,                        25.738,                        14.657,                        18.113,
7/11/2015 8:00:00 AM ,     599.000,                        25.728,                        14.606,                        18.107,
7/11/2015 9:00:00 AM ,     600.000,                        25.732,                        14.555,                        18.109,
7/11/2015 10:00:00 AM,     601.000,                        25.736,                        14.555,                        18.112,
7/11/2015 11:00:00 AM,     602.000,                        25.761,                        14.555,                        18.130,
7/11/2015 12:00:00 PM,     603.000,                        25.752,                        14.504,                        18.123,
7/11/2015 1:00:00 PM ,     604.000,                        25.731,                        14.504,                        18.109,
7/11/2015 2:00:00 PM ,     605.000,                        24.044,                        16.836,                        16.922,
7/11/2015 3:00:00 PM ,     606.000,                        25.714,                        16.433,                        18.097,
7/11/2015 4:00:00 PM ,     607.000,                        25.723,                        15.977,                        18.103,
7/11/2015 5:00:00 PM ,     608.000,                        25.743,                        15.724,                        18.117,
7/11/2015 6:00:00 PM ,     609.000,                        25.719,                        15.521,                        18.100,
7/11/2015 7:00:00 PM ,     610.000,                        25.726,                        15.420,                        18.105,
7/11/2015 8:00:00 PM ,     611.000,                        25.723,                        15.268,                        18.103,
7/11/2015 9:00:00 PM ,     612.000,                        25.688,                        15.217,                        18.079,
7/11/2015 10:00:00 PM,     613.000,                        25.713,                        15.166,                        18.096,
7/11/2015 11:00:00 PM,     614.000,                        25.719,                        15.064,                        18.101,
7/12/2015 12:00:00 AM,     615.000,                        25.723,                        15.014,                        18.103,
7/12/2015 1:00:00 AM ,     616.000,                        25.722,                        14.963,                        18.102,
7/12/2015 2:00:00 AM ,     617.000,                        25.704,                        14.912,                        18.090,
7/12/2015 3:00:00 AM ,     618.000,                        25.691,                        14.861,                        18.080,
7/12/2015 4:00:00 AM ,     619.000,                        25.695,                        14.861,                        18.083,
7/12/2015 5:00:00 AM ,     620.000,                        25.674,                        14.861,                        18.069,
7/12/2015 6:00:00 AM ,     621.000,                        25.665,                        14.810,                        18.062,
7/12/2015 7:00:00 AM ,     622.000,                        25.660,                        14.810,                        18.059,
7/12/2015 8:00:00 AM ,     623.000,                        25.660,                        14.759,                        18.059,
7/12/2015 9:00:00 AM ,     624.000,                        25.622,                        14.759,                        18.032,
7/12/2015 10:00:00 AM,     625.000,                        25.587,                        14.708,                        18.008,
7/12/2015 11:00:00 AM,     626.000,                        25.634,                        14.708,                        18.040,
7/12/2015 12:00:00 PM,     627.000,                        25.603,                        14.657,                        18.019,
7/12/2015 1:00:00 PM ,     628.000,                        25.624,                        14.657,                        18.034,
7/12/2015 2:00:00 PM ,     629.000,                        25.607,                        14.657,                        18.022,
7/12/2015 3:00:00 PM ,     630.000,                        25.603,                        14.657,                        18.019,
7/12/2015 4:00:00 PM ,     631.000,                        25.560,                        14.606,                        17.989,
7/12/2015 5:00:00 PM ,     632.000,                        25.560,                        14.606,                        17.989,
7/12/2015 6:00:00 PM ,     633.000,                        25.535,                        14.606,                        17.971,
7/12/2015 7:00:00 PM ,     634.000,                        25.535,                        14.606,                        17.971,
7/12/2015 8:00:00 PM ,     635.000,                        25.555,                        14.555,                        17.985,
7/12/2015 9:00:00 PM ,     636.000,                        25.543,                        14.555,                        17.976,
7/12/2015 10:00:00 PM,     637.000,                        25.547,                        14.555,                        17.979,
7/12/2015 11:00:00 PM,     638.000,                        25.547,                        14.555,                        17.979,
7/13/2015 12:00:00 AM,     639.000,                        25.539,                        14.555,                        17.973,
7/13/2015 1:00:00 AM ,     640.000,                        25.551,                        14.555,                        17.982,
7/13/2015 2:00:00 AM ,     641.000,                        25.559,                        14.504,                        17.988,
7/13/2015 3:00:00 AM ,     642.000,                        25.546,                        14.504,                        17.979,
7/13/2015 4:00:00 AM ,     643.000,                        25.571,                        14.504,                        17.996,
7/13/2015 5:00:00 AM ,     644.000,                        25.554,                        14.453,                        17.984,
7/13/2015 6:00:00 AM ,     645.000,                        25.566,                        14.453,                        17.993,
7/13/2015 7:00:00 AM ,     646.000,                        25.576,                        14.504,                        17.999,
7/13/2015 8:00:00 AM ,     647.000,                        25.559,                        14.504,                        17.988,
7/13/2015 9:00:00 AM ,     648.000,                        25.567,                        14.504,                        17.993,
7/13/2015 10:00:00 AM,     649.000,                        25.584,                        14.504,                        18.005,
7/13/2015 11:00:00 AM,     650.000,                        25.596,                        14.453,                        18.014,
7/13/2015 12:00:00 PM,     651.000,                        25.579,                        14.453,                        18.002,
7/13/2015 1:00:00 PM ,     652.000,                        25.618,                        14.504,                        18.029,
7/13/2015 2:00:00 PM ,     653.000,                        25.621,                        14.453,                        18.031,
7/13/2015 3:00:00 PM ,     654.000,                        25.659,                        14.453,                        18.058,
7/13/2015 4:00:00 PM ,     655.000,                        25.646,                        14.453,                        18.049,
7/13/2015 5:00:00 PM ,     656.000,                        25.659,                        14.453,                        18.058,
7/13/2015 6:00:00 PM ,     657.000,                        25.659,                        14.453,                        18.058,
7/13/2015 7:00:00 PM ,     658.000,                        25.646,                        14.453,                        18.049,
7/13/2015 8:00:00 PM ,     659.000,                        25.692,                        14.453,                        18.082,
7/13/2015 9:00:00 PM ,     660.000,                        25.659,                        14.453,                        18.058,
7/13/2015 10:00:00 PM,     661.000,                        25.705,                        14.453,                        18.090,
7/13/2015 11:00:00 PM,     662.000,                        25.684,                        14.453,                        18.076,
7/14/2015 12:00:00 AM,     663.000,                        25.705,                        14.453,                        18.090,
7/14/2015 1:00:00 AM ,     664.000,                        25.713,                        14.453,                        18.096,
7/14/2015 2:00:00 AM ,     665.000,                        25.730,                        14.453,                        18.108,
7/14/2015 3:00:00 AM ,     666.000,                        25.730,                        14.453,                        18.108,
7/14/2015 4:00:00 AM ,     667.000,                        25.747,                        14.453,                        18.120,
7/14/2015 5:00:00 AM ,     668.000,                        25.759,                        14.453,                        18.129,
7/14/2015 6:00:00 AM ,     669.000,                        25.751,                        14.453,                        18.123,
7/14/2015 7:00:00 AM ,     670.000,                        25.768,                        14.453,                        18.135,
7/14/2015 8:00:00 AM ,     671.000,                        25.738,                        14.453,                        18.114,
7/14/2015 9:00:00 AM ,     672.000,                        25.755,                        14.453,                        18.126,
7/14/2015 10:00:00 AM,     673.000,                        25.764,                        14.453,                        18.132,
7/14/2015 11:00:00 AM,     674.000,                        24.391,                        14.963,                        17.165,
7/14/2015 12:00:00 PM,     675.000,                        25.714,                        15.471,                        18.097,
7/14/2015 1:00:00 PM ,     676.000,                        25.675,                        15.166,                        18.069,
7/14/2015 2:00:00 PM ,     677.000,                        26.371,                        15.572,                        18.559,
7/14/2015 3:00:00 PM ,     678.000,                        26.647,                        20.930,                        18.754,
7/14/2015 4:00:00 PM ,     679.000,                        26.668,                        24.072,                        18.769,
7/14/2015 5:00:00 PM ,     680.000,                        25.947,                        22.801,                        18.260,
7/14/2015 6:00:00 PM ,     681.000,                        25.530,                        21.177,                        17.967,
7/14/2015 7:00:00 PM ,     682.000,                        25.770,                        20.286,                        18.136,
7/14/2015 8:00:00 PM ,     683.000,                        25.761,                        19.590,                        18.130,
7/14/2015 9:00:00 PM ,     684.000,                        25.789,                        19.042,                        18.150,
7/14/2015 10:00:00 PM,     685.000,                        25.635,                        18.643,                        18.041,
7/14/2015 11:00:00 PM,     686.000,                        25.432,                        18.593,                        17.899,
7/15/2015 12:00:00 AM,     687.000,                        26.050,                        18.343,                        18.333,
7/15/2015 1:00:00 AM ,     688.000,                        25.945,                        18.843,                        18.260,
7/15/2015 2:00:00 AM ,     689.000,                        25.824,                        18.393,                        18.174,
7/15/2015 3:00:00 AM ,     690.000,                        25.818,                        18.092,                        18.170,
7/15/2015 4:00:00 AM ,     691.000,                        25.792,                        17.792,                        18.152,
7/15/2015 5:00:00 AM ,     692.000,                        25.242,                        17.591,                        17.765,
7/15/2015 6:00:00 AM ,     693.000,                        25.599,                        18.493,                        18.016,
7/15/2015 7:00:00 AM ,     694.000,                        25.766,                        17.992,                        18.134,
7/15/2015 8:00:00 AM ,     695.000,                        25.778,                        17.691,                        18.142,
7/15/2015 9:00:00 AM ,     696.000,                        25.786,                        17.440,                        18.147,
7/15/2015 10:00:00 AM,     697.000,                        24.497,                        17.490,                        17.240,
7/15/2015 11:00:00 AM,     698.000,                        25.424,                        18.843,                        17.893,
7/15/2015 12:00:00 PM,     699.000,                        26.661,                        27.221,                        18.763,
7/15/2015 1:00:00 PM ,     700.000,                        26.602,                        22.310,                        18.722,
7/15/2015 2:00:00 PM ,     701.000,                        26.655,                        25.337,                        18.759,
7/15/2015 3:00:00 PM ,     702.000,                        26.629,                        25.966,                        18.741,
7/15/2015 4:00:00 PM ,     703.000,                        25.953,                        25.385,                        18.265,
7/15/2015 5:00:00 PM ,     704.000,                        25.869,                        23.828,                        18.206,
7/15/2015 6:00:00 PM ,     705.000,                        25.865,                        22.703,                        18.203,
7/15/2015 7:00:00 PM ,     706.000,                        25.863,                        22.162,                        18.202,
7/15/2015 8:00:00 PM ,     707.000,                        25.843,                        21.522,                        18.188,
7/15/2015 9:00:00 PM ,     708.000,                        25.853,                        20.930,                        18.195,
7/15/2015 10:00:00 PM,     709.000,                        25.852,                        20.633,                        18.194,
7/15/2015 11:00:00 PM,     710.000,                        25.835,                        20.187,                        18.182,
7/16/2015 12:00:00 AM,     711.000,                        25.872,                        19.889,                        18.208,
7/16/2015 1:00:00 AM ,     712.000,                        25.840,                        19.541,                        18.186,
7/16/2015 2:00:00 AM ,     713.000,                        25.833,                        19.341,                        18.180,
7/16/2015 3:00:00 AM ,     714.000,                        25.845,                        19.092,                        18.189,
7/16/2015 4:00:00 AM ,     715.000,                        25.845,                        18.893,                        18.189,
7/16/2015 5:00:00 AM ,     716.000,                        25.866,                        18.643,                        18.204,
7/16/2015 6:00:00 AM ,     717.000,                        25.859,                        18.493,                        18.199,
7/16/2015 7:00:00 AM ,     718.000,                        25.831,                        18.343,                        18.179,
7/16/2015 8:00:00 AM ,     719.000,                        25.829,                        18.193,                        18.178,
7/16/2015 9:00:00 AM ,     720.000,                        25.848,                        18.092,                        18.191,
7/16/2015 10:00:00 AM,     721.000,                        25.803,                        17.942,                        18.160,
7/16/2015 11:00:00 AM,     722.000,                        25.814,                        17.842,                        18.167,
7/16/2015 12:00:00 PM,     723.000,                        25.800,                        17.741,                        18.157,
7/16/2015 1:00:00 PM ,     724.000,                        25.768,                        17.591,                        18.135,
7/16/2015 2:00:00 PM ,     725.000,                        25.758,                        17.541,                        18.128,
7/16/2015 3:00:00 PM ,     726.000,                        25.769,                        17.440,                        18.136,
7/16/2015 4:00:00 PM ,     727.000,                        25.755,                        17.340,                        18.126,
7/16/2015 5:00:00 PM ,     728.000,                        25.787,                        17.289,                        18.149,
7/16/2015 6:00:00 PM ,     729.000,                        25.774,                        17.239,                        18.139,
7/16/2015 7:00:00 PM ,     730.000,                        25.760,                        17.138,                        18.129,
7/16/2015 8:00:00 PM ,     731.000,                        25.779,                        17.038,                        18.142,
7/16/2015 9:00:00 PM ,     732.000,                        25.782,                        16.987,                        18.145,
7/16/2015 10:00:00 PM,     733.000,                        25.794,                        16.937,                        18.153,
7/16/2015 11:00:00 PM,     734.000,                        25.780,                        16.887,                        18.144,
7/17/2015 12:00:00 AM,     735.000,                        25.767,                        16.836,                        18.134,
7/17/2015 1:00:00 AM ,     736.000,                        25.748,                        16.735,                        18.121,
7/17/2015 2:00:00 AM ,     737.000,                        25.739,                        16.685,                        18.114,
7/17/2015 3:00:00 AM ,     738.000,                        25.742,                        16.634,                        18.117,
7/17/2015 4:00:00 AM ,     739.000,                        25.771,                        16.584,                        18.137,
7/17/2015 5:00:00 AM ,     740.000,                        25.757,                        16.533,                        18.127,
7/17/2015 6:00:00 AM ,     741.000,                        25.736,                        16.483,                        18.112,
7/17/2015 7:00:00 AM ,     742.000,                        25.760,                        16.433,                        18.129,
7/17/2015 8:00:00 AM ,     743.000,                        25.768,                        16.433,                        18.135,
7/17/2015 9:00:00 AM ,     744.000,                        25.763,                        16.382,                        18.131,
7/17/2015 10:00:00 AM,     745.000,                        25.716,                        16.331,                        18.098,
7/17/2015 11:00:00 AM,     746.000,                        25.729,                        16.331,                        18.107,
7/17/2015 12:00:00 PM,     747.000,                        25.694,                        16.281,                        18.083,
7/17/2015 1:00:00 PM ,     748.000,                        25.698,                        16.230,                        18.085,
7/17/2015 2:00:00 PM ,     749.000,                        25.709,                        16.180,                        18.093,
7/17/2015 3:00:00 PM ,     750.000,                        25.891,                        20.682,                        18.221,
7/17/2015 4:00:00 PM ,     751.000,                        26.662,                        22.605,                        18.764,
7/17/2015 5:00:00 PM ,     752.000,                        26.345,                        23.633,                        18.541,
7/17/2015 6:00:00 PM ,     753.000,                        25.760,                        21.818,                        18.129,
7/17/2015 7:00:00 PM ,     754.000,                        25.798,                        20.930,                        18.156,
7/17/2015 8:00:00 PM ,     755.000,                        25.787,                        20.286,                        18.148,
7/17/2015 9:00:00 PM ,     756.000,                        25.774,                        19.839,                        18.139,
7/17/2015 10:00:00 PM,     757.000,                        25.788,                        19.441,                        18.149,
7/17/2015 11:00:00 PM,     758.000,                        25.787,                        19.142,                        18.148,
7/18/2015 12:00:00 AM,     759.000,                        25.760,                        18.843,                        18.130,
7/18/2015 1:00:00 AM ,     760.000,                        25.769,                        18.593,                        18.135,
7/18/2015 2:00:00 AM ,     761.000,                        25.762,                        18.443,                        18.130,
7/18/2015 3:00:00 AM ,     762.000,                        25.750,                        18.243,                        18.122,
7/18/2015 4:00:00 AM ,     763.000,                        25.776,                        18.092,                        18.141,
7/18/2015 5:00:00 AM ,     764.000,                        25.769,                        17.892,                        18.135,
7/18/2015 6:00:00 AM ,     765.000,                        25.784,                        17.792,                        18.146,
7/18/2015 7:00:00 AM ,     766.000,                        25.781,                        17.641,                        18.144,
7/18/2015 8:00:00 AM ,     767.000,                        25.779,                        17.541,                        18.143,
7/18/2015 9:00:00 AM ,     768.000,                        25.773,                        17.440,                        18.139,
7/18/2015 10:00:00 AM,     769.000,                        25.772,                        17.340,                        18.137,
7/18/2015 11:00:00 AM,     770.000,                        25.758,                        17.289,                        18.128,
