Report Date:,10/7/2015 4:36:29 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,IB-1_70m_monitoring_2015-10-07_16-36-08-415.wsl
Create Date,10/7/2015 4:36:04 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361552
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
7/16/2015 6:00:00 AM ,     717.000,                       111.012,                        14.956,                        78.128,
7/16/2015 7:00:00 AM ,     718.000,                       110.988,                        15.007,                        78.110,
7/16/2015 8:00:00 AM ,     719.000,                       110.996,                        15.007,                        78.116,
7/16/2015 9:00:00 AM ,     720.000,                       110.969,                        14.905,                        78.097,
7/16/2015 10:00:00 AM,     721.000,                       110.979,                        14.956,                        78.104,
7/16/2015 11:00:00 AM,     722.000,                       110.957,                        14.956,                        78.089,
7/16/2015 12:00:00 PM,     723.000,                       110.962,                        14.956,                        78.092,
7/16/2015 1:00:00 PM ,     724.000,                       110.948,                        14.905,                        78.082,
7/16/2015 2:00:00 PM ,     725.000,                       110.945,                        14.956,                        78.080,
7/16/2015 3:00:00 PM ,     726.000,                       110.937,                        15.007,                        78.075,
7/16/2015 4:00:00 PM ,     727.000,                       110.923,                        14.905,                        78.064,
7/16/2015 5:00:00 PM ,     728.000,                       110.933,                        15.007,                        78.072,
7/16/2015 6:00:00 PM ,     729.000,                       110.940,                        14.956,                        78.077,
7/16/2015 7:00:00 PM ,     730.000,                       110.935,                        14.905,                        78.073,
7/16/2015 8:00:00 PM ,     731.000,                       110.954,                        15.007,                        78.087,
7/16/2015 9:00:00 PM ,     732.000,                       110.949,                        14.956,                        78.083,
7/16/2015 10:00:00 PM,     733.000,                       110.953,                        14.956,                        78.086,
7/16/2015 11:00:00 PM,     734.000,                       110.962,                        14.956,                        78.092,
7/17/2015 12:00:00 AM,     735.000,                       110.945,                        14.956,                        78.080,
7/17/2015 1:00:00 AM ,     736.000,                       110.949,                        14.956,                        78.083,
7/17/2015 2:00:00 AM ,     737.000,                       110.941,                        15.007,                        78.078,
7/17/2015 3:00:00 AM ,     738.000,                       110.923,                        14.905,                        78.064,
7/17/2015 4:00:00 AM ,     739.000,                       110.914,                        14.905,                        78.058,
7/17/2015 5:00:00 AM ,     740.000,                       110.952,                        14.905,                        78.085,
7/17/2015 6:00:00 AM ,     741.000,                       110.927,                        14.905,                        78.067,
7/17/2015 7:00:00 AM ,     742.000,                       110.944,                        14.905,                        78.079,
7/17/2015 8:00:00 AM ,     743.000,                       110.962,                        15.007,                        78.092,
7/17/2015 9:00:00 AM ,     744.000,                       110.945,                        14.956,                        78.080,
7/17/2015 10:00:00 AM,     745.000,                       110.937,                        15.007,                        78.075,
7/17/2015 11:00:00 AM,     746.000,                       110.932,                        14.956,                        78.071,
7/17/2015 12:00:00 PM,     747.000,                       110.932,                        14.956,                        78.071,
7/17/2015 1:00:00 PM ,     748.000,                       110.923,                        14.956,                        78.065,
7/17/2015 2:00:00 PM ,     749.000,                       110.914,                        14.905,                        78.058,
7/17/2015 3:00:00 PM ,     750.000,                       111.365,                        15.007,                        78.376,
7/17/2015 4:00:00 PM ,     751.000,                       112.447,                        14.905,                        79.137,
7/17/2015 5:00:00 PM ,     752.000,                       111.686,                        14.956,                        78.601,
7/17/2015 6:00:00 PM ,     753.000,                       111.153,                        15.007,                        78.227,
7/17/2015 7:00:00 PM ,     754.000,                       111.008,                        14.956,                        78.125,
7/17/2015 8:00:00 PM ,     755.000,                       110.944,                        14.905,                        78.079,
7/17/2015 9:00:00 PM ,     756.000,                       110.923,                        14.956,                        78.065,
7/17/2015 10:00:00 PM,     757.000,                       110.931,                        14.905,                        78.070,
7/17/2015 11:00:00 PM,     758.000,                       110.940,                        14.905,                        78.076,
7/18/2015 12:00:00 AM,     759.000,                       110.935,                        14.905,                        78.073,
7/18/2015 1:00:00 AM ,     760.000,                       110.914,                        14.905,                        78.058,
7/18/2015 2:00:00 AM ,     761.000,                       110.928,                        14.956,                        78.068,
7/18/2015 3:00:00 AM ,     762.000,                       110.949,                        14.956,                        78.083,
7/18/2015 4:00:00 AM ,     763.000,                       110.923,                        14.956,                        78.065,
7/18/2015 5:00:00 AM ,     764.000,                       110.967,                        15.007,                        78.095,
7/18/2015 6:00:00 AM ,     765.000,                       110.971,                        15.007,                        78.098,
7/18/2015 7:00:00 AM ,     766.000,                       110.974,                        14.956,                        78.101,
7/18/2015 8:00:00 AM ,     767.000,                       110.949,                        14.956,                        78.083,
7/18/2015 9:00:00 AM ,     768.000,                       110.969,                        14.905,                        78.097,
7/18/2015 10:00:00 AM,     769.000,                       110.978,                        14.905,                        78.103,
7/18/2015 11:00:00 AM,     770.000,                       110.966,                        14.956,                        78.095,
7/18/2015 12:00:00 PM,     771.000,                       110.957,                        14.905,                        78.088,
7/18/2015 1:00:00 PM ,     772.000,                       110.957,                        14.956,                        78.089,
7/18/2015 2:00:00 PM ,     773.000,                       110.962,                        15.007,                        78.092,
7/18/2015 3:00:00 PM ,     774.000,                       110.952,                        14.905,                        78.085,
7/18/2015 4:00:00 PM ,     775.000,                       110.945,                        14.956,                        78.080,
7/18/2015 5:00:00 PM ,     776.000,                       110.958,                        15.007,                        78.089,
7/18/2015 6:00:00 PM ,     777.000,                       110.962,                        14.956,                        78.092,
7/18/2015 7:00:00 PM ,     778.000,                       110.974,                        14.956,                        78.101,
7/18/2015 8:00:00 PM ,     779.000,                       110.988,                        15.007,                        78.110,
7/18/2015 9:00:00 PM ,     780.000,                       110.974,                        14.956,                        78.101,
7/18/2015 10:00:00 PM,     781.000,                       110.966,                        14.956,                        78.095,
7/18/2015 11:00:00 PM,     782.000,                       110.958,                        15.007,                        78.089,
7/19/2015 12:00:00 AM,     783.000,                       110.961,                        14.905,                        78.091,
7/19/2015 1:00:00 AM ,     784.000,                       110.970,                        14.956,                        78.098,
7/19/2015 2:00:00 AM ,     785.000,                       110.979,                        14.956,                        78.104,
7/19/2015 3:00:00 AM ,     786.000,                       110.987,                        14.956,                        78.110,
7/19/2015 4:00:00 AM ,     787.000,                       110.966,                        14.956,                        78.095,
7/19/2015 5:00:00 AM ,     788.000,                       110.979,                        14.956,                        78.104,
7/19/2015 6:00:00 AM ,     789.000,                       110.979,                        14.956,                        78.104,
7/19/2015 7:00:00 AM ,     790.000,                       111.003,                        14.905,                        78.121,
7/19/2015 8:00:00 AM ,     791.000,                       111.026,                        15.007,                        78.137,
7/19/2015 9:00:00 AM ,     792.000,                       110.991,                        14.956,                        78.113,
7/19/2015 10:00:00 AM,     793.000,                       110.996,                        15.007,                        78.116,
7/19/2015 11:00:00 AM,     794.000,                       110.974,                        14.956,                        78.101,
7/19/2015 12:00:00 PM,     795.000,                       111.000,                        14.956,                        78.119,
7/19/2015 1:00:00 PM ,     796.000,                       111.004,                        14.956,                        78.122,
7/19/2015 2:00:00 PM ,     797.000,                       111.004,                        14.956,                        78.122,
7/19/2015 3:00:00 PM ,     798.000,                       110.975,                        15.007,                        78.101,
7/19/2015 4:00:00 PM ,     799.000,                       110.971,                        15.007,                        78.098,
7/19/2015 5:00:00 PM ,     800.000,                       110.974,                        14.956,                        78.101,
7/19/2015 6:00:00 PM ,     801.000,                       110.988,                        15.007,                        78.110,
7/19/2015 7:00:00 PM ,     802.000,                       110.967,                        15.007,                        78.095,
7/19/2015 8:00:00 PM ,     803.000,                       110.983,                        14.956,                        78.107,
7/19/2015 9:00:00 PM ,     804.000,                       110.958,                        15.007,                        78.089,
7/19/2015 10:00:00 PM,     805.000,                       110.970,                        14.956,                        78.098,
7/19/2015 11:00:00 PM,     806.000,                       110.995,                        14.956,                        78.116,
7/20/2015 12:00:00 AM,     807.000,                       110.988,                        15.007,                        78.110,
7/20/2015 1:00:00 AM ,     808.000,                       111.000,                        14.956,                        78.119,
7/20/2015 2:00:00 AM ,     809.000,                       110.988,                        15.007,                        78.110,
7/20/2015 3:00:00 AM ,     810.000,                       110.995,                        14.956,                        78.116,
7/20/2015 4:00:00 AM ,     811.000,                       110.991,                        14.956,                        78.113,
7/20/2015 5:00:00 AM ,     812.000,                       111.000,                        14.956,                        78.119,
7/20/2015 6:00:00 AM ,     813.000,                       110.975,                        15.007,                        78.101,
7/20/2015 7:00:00 AM ,     814.000,                       110.991,                        14.956,                        78.113,
7/20/2015 8:00:00 AM ,     815.000,                       111.001,                        15.007,                        78.119,
7/20/2015 9:00:00 AM ,     816.000,                       110.995,                        14.956,                        78.116,
7/20/2015 10:00:00 AM,     817.000,                       110.988,                        15.007,                        78.110,
7/20/2015 11:00:00 AM,     818.000,                       110.979,                        15.007,                        78.104,
7/20/2015 12:00:00 PM,     819.000,                       110.966,                        14.956,                        78.095,
7/20/2015 1:00:00 PM ,     820.000,                       110.987,                        14.956,                        78.110,
7/20/2015 2:00:00 PM ,     821.000,                       110.966,                        14.956,                        78.095,
7/20/2015 3:00:00 PM ,     822.000,                       110.962,                        14.956,                        78.092,
7/20/2015 4:00:00 PM ,     823.000,                       110.957,                        14.956,                        78.089,
7/20/2015 5:00:00 PM ,     824.000,                       110.970,                        14.956,                        78.098,
7/20/2015 6:00:00 PM ,     825.000,                       110.945,                        14.956,                        78.080,
7/20/2015 7:00:00 PM ,     826.000,                       110.957,                        14.956,                        78.089,
7/20/2015 8:00:00 PM ,     827.000,                       110.949,                        14.956,                        78.083,
7/20/2015 9:00:00 PM ,     828.000,                       110.950,                        15.007,                        78.083,
7/20/2015 10:00:00 PM,     829.000,                       110.940,                        14.956,                        78.077,
7/20/2015 11:00:00 PM,     830.000,                       110.983,                        14.956,                        78.107,
7/21/2015 12:00:00 AM,     831.000,                       110.971,                        15.007,                        78.098,
7/21/2015 1:00:00 AM ,     832.000,                       110.967,                        15.007,                        78.095,
7/21/2015 2:00:00 AM ,     833.000,                       110.987,                        14.956,                        78.110,
7/21/2015 3:00:00 AM ,     834.000,                       110.949,                        14.956,                        78.083,
7/21/2015 4:00:00 AM ,     835.000,                       110.957,                        14.956,                        78.089,
7/21/2015 5:00:00 AM ,     836.000,                       110.974,                        14.956,                        78.101,
7/21/2015 6:00:00 AM ,     837.000,                       110.957,                        14.956,                        78.089,
7/21/2015 7:00:00 AM ,     838.000,                       110.970,                        14.956,                        78.098,
7/21/2015 8:00:00 AM ,     839.000,                       110.992,                        15.007,                        78.113,
7/21/2015 9:00:00 AM ,     840.000,                       110.995,                        14.956,                        78.116,
7/21/2015 10:00:00 AM,     841.000,                       110.945,                        15.007,                        78.081,
7/21/2015 11:00:00 AM,     842.000,                       110.987,                        14.956,                        78.110,
7/21/2015 12:00:00 PM,     843.000,                       110.966,                        14.956,                        78.095,
7/21/2015 1:00:00 PM ,     844.000,                       110.967,                        15.007,                        78.095,
7/21/2015 2:00:00 PM ,     845.000,                       110.974,                        14.956,                        78.101,
7/21/2015 3:00:00 PM ,     846.000,                       110.957,                        14.956,                        78.089,
7/21/2015 4:00:00 PM ,     847.000,                       111.745,                        14.956,                        78.643,
7/21/2015 5:00:00 PM ,     848.000,                       111.182,                        14.956,                        78.247,
7/21/2015 6:00:00 PM ,     849.000,                       111.703,                        14.956,                        78.613,
7/21/2015 7:00:00 PM ,     850.000,                       111.034,                        14.956,                        78.142,
7/21/2015 8:00:00 PM ,     851.000,                       110.989,                        15.058,                        78.111,
7/21/2015 9:00:00 PM ,     852.000,                       111.829,                        14.905,                        78.702,
7/21/2015 10:00:00 PM,     853.000,                       111.236,                        14.905,                        78.285,
7/21/2015 11:00:00 PM,     854.000,                       111.114,                        14.956,                        78.199,
7/22/2015 12:00:00 AM,     855.000,                       111.040,                        14.854,                        78.147,
7/22/2015 1:00:00 AM ,     856.000,                       110.995,                        14.956,                        78.116,
7/22/2015 2:00:00 AM ,     857.000,                       111.817,                        14.956,                        78.694,
7/22/2015 3:00:00 AM ,     858.000,                       111.143,                        14.905,                        78.219,
7/22/2015 4:00:00 AM ,     859.000,                       111.063,                        14.956,                        78.163,
7/22/2015 5:00:00 AM ,     860.000,                       110.992,                        15.007,                        78.113,
7/22/2015 6:00:00 AM ,     861.000,                       110.990,                        14.905,                        78.112,
7/22/2015 7:00:00 AM ,     862.000,                       110.962,                        14.956,                        78.092,
7/22/2015 8:00:00 AM ,     863.000,                       110.990,                        14.905,                        78.112,
7/22/2015 9:00:00 AM ,     864.000,                       110.996,                        15.007,                        78.116,
7/22/2015 10:00:00 AM,     865.000,                       110.962,                        15.007,                        78.092,
7/22/2015 11:00:00 AM,     866.000,                       110.984,                        15.058,                        78.108,
7/22/2015 12:00:00 PM,     867.000,                       110.988,                        15.007,                        78.110,
7/22/2015 1:00:00 PM ,     868.000,                       110.975,                        15.007,                        78.101,
7/22/2015 2:00:00 PM ,     869.000,                       110.992,                        15.007,                        78.113,
7/22/2015 3:00:00 PM ,     870.000,                       110.966,                        14.956,                        78.095,
7/22/2015 4:00:00 PM ,     871.000,                       110.974,                        14.956,                        78.101,
7/22/2015 5:00:00 PM ,     872.000,                       110.933,                        15.007,                        78.072,
7/22/2015 6:00:00 PM ,     873.000,                       110.949,                        14.956,                        78.083,
7/22/2015 7:00:00 PM ,     874.000,                       110.967,                        15.007,                        78.095,
7/22/2015 8:00:00 PM ,     875.000,                       110.966,                        14.956,                        78.095,
7/22/2015 9:00:00 PM ,     876.000,                       110.965,                        14.905,                        78.094,
7/22/2015 10:00:00 PM,     877.000,                       110.969,                        14.905,                        78.097,
7/22/2015 11:00:00 PM,     878.000,                       110.969,                        14.905,                        78.097,
7/23/2015 12:00:00 AM,     879.000,                       110.962,                        15.007,                        78.092,
7/23/2015 1:00:00 AM ,     880.000,                       110.990,                        14.905,                        78.112,
7/23/2015 2:00:00 AM ,     881.000,                       110.990,                        14.905,                        78.112,
7/23/2015 3:00:00 AM ,     882.000,                       110.996,                        15.007,                        78.116,
7/23/2015 4:00:00 AM ,     883.000,                       111.001,                        15.007,                        78.119,
7/23/2015 5:00:00 AM ,     884.000,                       110.997,                        15.058,                        78.117,
7/23/2015 6:00:00 AM ,     885.000,                       111.000,                        14.956,                        78.119,
7/23/2015 7:00:00 AM ,     886.000,                       110.987,                        14.956,                        78.110,
7/23/2015 8:00:00 AM ,     887.000,                       110.997,                        15.058,                        78.117,
7/23/2015 9:00:00 AM ,     888.000,                       111.017,                        15.007,                        78.131,
7/23/2015 10:00:00 AM,     889.000,                       110.989,                        15.058,                        78.111,
7/23/2015 11:00:00 AM,     890.000,                       110.997,                        15.058,                        78.117,
7/23/2015 12:00:00 PM,     891.000,                       110.975,                        15.007,                        78.101,
7/23/2015 1:00:00 PM ,     892.000,                       110.976,                        15.058,                        78.102,
7/23/2015 2:00:00 PM ,     893.000,                       110.971,                        15.007,                        78.098,
7/23/2015 3:00:00 PM ,     894.000,                       110.982,                        14.905,                        78.106,
7/23/2015 4:00:00 PM ,     895.000,                       110.999,                        14.905,                        78.118,
7/23/2015 5:00:00 PM ,     896.000,                       110.972,                        15.058,                        78.099,
7/23/2015 6:00:00 PM ,     897.000,                       110.990,                        14.854,                        78.111,
7/23/2015 7:00:00 PM ,     898.000,                       110.995,                        14.905,                        78.115,
7/23/2015 8:00:00 PM ,     899.000,                       110.979,                        14.956,                        78.104,
7/23/2015 9:00:00 PM ,     900.000,                       111.008,                        14.956,                        78.125,
7/23/2015 10:00:00 PM,     901.000,                       111.034,                        15.007,                        78.143,
7/23/2015 11:00:00 PM,     902.000,                       110.996,                        15.007,                        78.116,
7/24/2015 12:00:00 AM,     903.000,                       111.049,                        14.854,                        78.153,
7/24/2015 1:00:00 AM ,     904.000,                       111.045,                        14.905,                        78.151,
7/24/2015 2:00:00 AM ,     905.000,                       111.026,                        15.007,                        78.137,
7/24/2015 3:00:00 AM ,     906.000,                       111.024,                        14.905,                        78.136,
7/24/2015 4:00:00 AM ,     907.000,                       111.021,                        14.956,                        78.134,
7/24/2015 5:00:00 AM ,     908.000,                       111.007,                        14.905,                        78.124,
7/24/2015 6:00:00 AM ,     909.000,                       111.016,                        14.905,                        78.130,
7/24/2015 7:00:00 AM ,     910.000,                       110.992,                        15.007,                        78.113,
7/24/2015 8:00:00 AM ,     911.000,                       111.015,                        14.854,                        78.129,
7/24/2015 9:00:00 AM ,     912.000,                       111.066,                        14.854,                        78.165,
7/24/2015 10:00:00 AM,     913.000,                       111.112,                        14.854,                        78.198,
7/24/2015 11:00:00 AM,     914.000,                       111.105,                        14.905,                        78.193,
7/24/2015 12:00:00 PM,     915.000,                       111.092,                        14.905,                        78.184,
7/24/2015 1:00:00 PM ,     916.000,                       111.122,                        14.905,                        78.204,
7/24/2015 2:00:00 PM ,     917.000,                       111.155,                        14.854,                        78.228,
7/24/2015 3:00:00 PM ,     918.000,                       111.142,                        14.854,                        78.219,
7/24/2015 4:00:00 PM ,     919.000,                       111.124,                        15.058,                        78.206,
7/24/2015 5:00:00 PM ,     920.000,                       111.145,                        15.058,                        78.221,
7/24/2015 6:00:00 PM ,     921.000,                       111.140,                        15.007,                        78.218,
7/24/2015 7:00:00 PM ,     922.000,                       111.161,                        14.956,                        78.232,
7/24/2015 8:00:00 PM ,     923.000,                       111.187,                        15.007,                        78.250,
7/24/2015 9:00:00 PM ,     924.000,                       111.194,                        14.956,                        78.256,
7/24/2015 10:00:00 PM,     925.000,                       111.232,                        14.905,                        78.282,
7/24/2015 11:00:00 PM,     926.000,                       111.228,                        14.956,                        78.280,
7/25/2015 12:00:00 AM,     927.000,                       111.227,                        14.854,                        78.278,
7/25/2015 1:00:00 AM ,     928.000,                       111.240,                        14.905,                        78.288,
7/25/2015 2:00:00 AM ,     929.000,                       111.240,                        14.905,                        78.288,
7/25/2015 3:00:00 AM ,     930.000,                       111.250,                        15.007,                        78.295,
7/25/2015 4:00:00 AM ,     931.000,                       111.244,                        14.905,                        78.291,
7/25/2015 5:00:00 AM ,     932.000,                       111.256,                        15.109,                        78.299,
7/25/2015 6:00:00 AM ,     933.000,                       111.249,                        14.956,                        78.294,
7/25/2015 7:00:00 AM ,     934.000,                       111.262,                        14.956,                        78.303,
7/25/2015 8:00:00 AM ,     935.000,                       111.259,                        15.007,                        78.301,
7/25/2015 9:00:00 AM ,     936.000,                       111.288,                        15.007,                        78.322,
7/25/2015 10:00:00 AM,     937.000,                       111.279,                        14.956,                        78.315,
7/25/2015 11:00:00 AM,     938.000,                       111.260,                        15.058,                        78.302,
7/25/2015 12:00:00 PM,     939.000,                       111.293,                        15.007,                        78.325,
7/25/2015 1:00:00 PM ,     940.000,                       111.270,                        14.905,                        78.309,
7/25/2015 2:00:00 PM ,     941.000,                       111.271,                        14.956,                        78.309,
7/25/2015 3:00:00 PM ,     942.000,                       111.246,                        15.007,                        78.292,
7/25/2015 4:00:00 PM ,     943.000,                       111.285,                        15.058,                        78.320,
7/25/2015 5:00:00 PM ,     944.000,                       111.271,                        14.956,                        78.309,
7/25/2015 6:00:00 PM ,     945.000,                       111.277,                        15.058,                        78.313,
7/25/2015 7:00:00 PM ,     946.000,                       111.268,                        15.058,                        78.308,
7/25/2015 8:00:00 PM ,     947.000,                       111.288,                        14.956,                        78.321,
7/25/2015 9:00:00 PM ,     948.000,                       111.297,                        15.007,                        78.328,
7/25/2015 10:00:00 PM,     949.000,                       111.299,                        14.905,                        78.330,
7/25/2015 11:00:00 PM,     950.000,                       111.315,                        15.058,                        78.340,
7/26/2015 12:00:00 AM,     951.000,                       111.313,                        14.956,                        78.339,
7/26/2015 1:00:00 AM ,     952.000,                       111.283,                        14.905,                        78.318,
7/26/2015 2:00:00 AM ,     953.000,                       111.314,                        15.007,                        78.340,
7/26/2015 3:00:00 AM ,     954.000,                       111.313,                        14.956,                        78.339,
7/26/2015 4:00:00 AM ,     955.000,                       111.295,                        14.905,                        78.327,
7/26/2015 5:00:00 AM ,     956.000,                       111.329,                        14.905,                        78.350,
7/26/2015 6:00:00 AM ,     957.000,                       111.332,                        15.058,                        78.352,
7/26/2015 7:00:00 AM ,     958.000,                       111.308,                        14.905,                        78.336,
7/26/2015 8:00:00 AM ,     959.000,                       111.343,                        15.007,                        78.361,
7/26/2015 9:00:00 AM ,     960.000,                       111.297,                        15.007,                        78.328,
7/26/2015 10:00:00 AM,     961.000,                       111.343,                        15.007,                        78.361,
7/26/2015 11:00:00 AM,     962.000,                       111.327,                        15.007,                        78.349,
7/26/2015 12:00:00 PM,     963.000,                       111.325,                        14.905,                        78.348,
7/26/2015 1:00:00 PM ,     964.000,                       111.300,                        14.956,                        78.330,
7/26/2015 2:00:00 PM ,     965.000,                       111.305,                        15.007,                        78.334,
7/26/2015 3:00:00 PM ,     966.000,                       111.325,                        14.905,                        78.348,
7/26/2015 4:00:00 PM ,     967.000,                       111.288,                        14.956,                        78.321,
7/26/2015 5:00:00 PM ,     968.000,                       111.298,                        15.058,                        78.328,
7/26/2015 6:00:00 PM ,     969.000,                       111.250,                        15.007,                        78.295,
7/26/2015 7:00:00 PM ,     970.000,                       111.288,                        14.956,                        78.321,
7/26/2015 8:00:00 PM ,     971.000,                       111.291,                        14.905,                        78.324,
7/26/2015 9:00:00 PM ,     972.000,                       111.307,                        14.854,                        78.335,
7/26/2015 10:00:00 PM,     973.000,                       111.275,                        14.956,                        78.312,
7/26/2015 11:00:00 PM,     974.000,                       111.276,                        15.007,                        78.313,
7/27/2015 12:00:00 AM,     975.000,                       111.283,                        14.956,                        78.318,
7/27/2015 1:00:00 AM ,     976.000,                       111.277,                        15.058,                        78.313,
7/27/2015 2:00:00 AM ,     977.000,                       111.277,                        15.058,                        78.313,
7/27/2015 3:00:00 AM ,     978.000,                       111.292,                        14.956,                        78.324,
7/27/2015 4:00:00 AM ,     979.000,                       111.289,                        15.058,                        78.322,
7/27/2015 5:00:00 AM ,     980.000,                       111.288,                        15.007,                        78.322,
7/27/2015 6:00:00 AM ,     981.000,                       111.293,                        14.803,                        78.325,
7/27/2015 7:00:00 AM ,     982.000,                       111.275,                        14.956,                        78.312,
7/27/2015 8:00:00 AM ,     983.000,                       111.305,                        15.007,                        78.334,
7/27/2015 9:00:00 AM ,     984.000,                       111.283,                        14.956,                        78.318,
7/27/2015 10:00:00 AM,     985.000,                       111.302,                        15.058,                        78.331,
7/27/2015 11:00:00 AM,     986.000,                       111.288,                        14.956,                        78.321,
7/27/2015 12:00:00 PM,     987.000,                       111.292,                        14.956,                        78.324,
7/27/2015 1:00:00 PM ,     988.000,                       111.315,                        15.058,                        78.340,
7/27/2015 2:00:00 PM ,     989.000,                       111.297,                        15.007,                        78.328,
7/27/2015 3:00:00 PM ,     990.000,                       111.271,                        14.956,                        78.309,
7/27/2015 4:00:00 PM ,     991.000,                       111.271,                        15.007,                        78.310,
7/27/2015 5:00:00 PM ,     992.000,                       111.271,                        15.007,                        78.310,
7/27/2015 6:00:00 PM ,     993.000,                       111.301,                        15.007,                        78.331,
7/27/2015 7:00:00 PM ,     994.000,                       111.289,                        15.058,                        78.322,
7/27/2015 8:00:00 PM ,     995.000,                       111.279,                        14.956,                        78.315,
7/27/2015 9:00:00 PM ,     996.000,                       111.285,                        15.058,                        78.320,
7/27/2015 10:00:00 PM,     997.000,                       111.290,                        14.854,                        78.323,
7/27/2015 11:00:00 PM,     998.000,                       111.256,                        14.854,                        78.299,
7/28/2015 12:00:00 AM,     999.000,                       111.271,                        14.956,                        78.309,
7/28/2015 1:00:00 AM ,    1000.000,                       111.267,                        15.007,                        78.307,
7/28/2015 2:00:00 AM ,    1001.000,                       111.294,                        15.058,                        78.325,
7/28/2015 3:00:00 AM ,    1002.000,                       111.281,                        14.803,                        78.317,
7/28/2015 4:00:00 AM ,    1003.000,                       111.278,                        14.905,                        78.315,
7/28/2015 5:00:00 AM ,    1004.000,                       111.298,                        14.803,                        78.328,
7/28/2015 6:00:00 AM ,    1005.000,                       111.290,                        14.854,                        78.323,
7/28/2015 7:00:00 AM ,    1006.000,                       111.302,                        14.803,                        78.331,
7/28/2015 8:00:00 AM ,    1007.000,                       111.288,                        14.956,                        78.321,
7/28/2015 9:00:00 AM ,    1008.000,                       111.862,                        14.854,                        78.725,
7/28/2015 10:00:00 AM,    1009.000,                       113.709,                        14.905,                        80.025,
7/28/2015 11:00:00 AM,    1010.000,                       113.719,                        15.007,                        80.032,
7/28/2015 12:00:00 PM,    1011.000,                       113.728,                        15.058,                        80.039,
7/28/2015 1:00:00 PM ,    1012.000,                       113.617,                        15.007,                        79.961,
7/28/2015 2:00:00 PM ,    1013.000,                       113.728,                        15.058,                        80.039,
7/28/2015 3:00:00 PM ,    1014.000,                       113.707,                        14.803,                        80.024,
7/28/2015 4:00:00 PM ,    1015.000,                       113.684,                        14.956,                        80.008,
7/28/2015 5:00:00 PM ,    1016.000,                       113.648,                        14.803,                        79.982,
7/28/2015 6:00:00 PM ,    1017.000,                       111.699,                        15.007,                        78.611,
7/28/2015 7:00:00 PM ,    1018.000,                       111.382,                        14.752,                        78.387,
7/28/2015 8:00:00 PM ,    1019.000,                       111.293,                        14.752,                        78.325,
7/28/2015 9:00:00 PM ,    1020.000,                       111.266,                        14.956,                        78.306,
7/28/2015 10:00:00 PM,    1021.000,                       111.252,                        14.854,                        78.296,
7/28/2015 11:00:00 PM,    1022.000,                       111.250,                        15.007,                        78.295,
7/29/2015 12:00:00 AM,    1023.000,                       111.238,                        14.803,                        78.287,
7/29/2015 1:00:00 AM ,    1024.000,                       111.233,                        15.007,                        78.283,
7/29/2015 2:00:00 AM ,    1025.000,                       111.249,                        14.905,                        78.294,
7/29/2015 3:00:00 AM ,    1026.000,                       111.212,                        14.752,                        78.268,
7/29/2015 4:00:00 AM ,    1027.000,                       111.227,                        14.854,                        78.278,
7/29/2015 5:00:00 AM ,    1028.000,                       111.255,                        15.007,                        78.298,
7/29/2015 6:00:00 AM ,    1029.000,                       111.204,                        14.752,                        78.262,
7/29/2015 7:00:00 AM ,    1030.000,                       111.216,                        15.007,                        78.271,
7/29/2015 8:00:00 AM ,    1031.000,                       111.243,                        15.058,                        78.290,
7/29/2015 9:00:00 AM ,    1032.000,                       111.259,                        15.007,                        78.301,
7/29/2015 10:00:00 AM,    1033.000,                       111.293,                        15.007,                        78.325,
7/29/2015 11:00:00 AM,    1034.000,                       111.317,                        14.956,                        78.342,
7/29/2015 12:00:00 PM,    1035.000,                       111.483,                        14.752,                        78.459,
7/29/2015 1:00:00 PM ,    1036.000,                       111.369,                        15.007,                        78.379,
7/29/2015 2:00:00 PM ,    1037.000,                       111.361,                        15.058,                        78.373,
7/29/2015 3:00:00 PM ,    1038.000,                       111.344,                        14.752,                        78.361,
7/29/2015 4:00:00 PM ,    1039.000,                       111.343,                        15.007,                        78.361,
7/29/2015 5:00:00 PM ,    1040.000,                       111.356,                        14.752,                        78.370,
7/29/2015 6:00:00 PM ,    1041.000,                       111.373,                        15.007,                        78.381,
7/29/2015 7:00:00 PM ,    1042.000,                       111.375,                        14.854,                        78.383,
7/29/2015 8:00:00 PM ,    1043.000,                       111.393,                        14.905,                        78.395,
7/29/2015 9:00:00 PM ,    1044.000,                       111.412,                        15.058,                        78.409,
7/29/2015 10:00:00 PM,    1045.000,                       111.403,                        14.752,                        78.402,
7/29/2015 11:00:00 PM,    1046.000,                       111.444,                        14.956,                        78.432,
7/30/2015 12:00:00 AM,    1047.000,                       111.425,                        15.058,                        78.418,
7/30/2015 1:00:00 AM ,    1048.000,                       111.425,                        14.803,                        78.418,
7/30/2015 2:00:00 AM ,    1049.000,                       111.454,                        15.058,                        78.439,
7/30/2015 3:00:00 AM ,    1050.000,                       111.458,                        15.007,                        78.441,
7/30/2015 4:00:00 AM ,    1051.000,                       111.446,                        15.058,                        78.433,
7/30/2015 5:00:00 AM ,    1052.000,                       111.454,                        15.007,                        78.438,
